timestamp,user_id,event_type,trace_id,details
1788725658.039414,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788725658.0896325,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788725658.1402614,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788725658.1905546,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788725658.2407672,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788725658.3138242,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788725658.364004,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788725658.414208,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788725658.4644313,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788725658.5375938,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788725658.5878217,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788725658.654578,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788725658.7158604,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788725658.7830725,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788725658.8536863,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788725658.9038823,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788725658.970468,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788725659.0207272,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788725659.0709012,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788725659.121117,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788725659.1902673,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788725659.2550077,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788725659.3052843,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788725659.3802452,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788725659.4552784,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788725659.5054665,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788725659.5777538,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788725659.638804,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788725659.6889803,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788725659.7556288,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788725659.824865,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788725659.8924544,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788725659.9520547,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788725660.0133266,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788725660.0724823,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788725660.1427577,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788725660.2145984,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788725660.282077,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788725660.3533282,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788725660.403487,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788725660.4536538,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
