timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788737239.558,0.000,0.00,0.00,0,0,0,7231596,0,0,7177667,85386,0,304,0,0,0.000000,0.000000,7177667,0,0,6722157,304,0.00,0.00
1788737240.577,1.019,2.18,0.00,1,0,0,7244666,0,0,7177667,85386,0,304,0,0,0.000000,0.000000,7177667,0,0,6722157,304,0.00,0.00
1788737241.601,2.043,2.81,0.00,1,30,0,7244666,0,0,7177667,85386,0,304,0,0,0.000000,0.000000,7177667,0,0,6722157,304,0.00,0.00
1788737242.619,3.061,2.91,0.00,1,44,0,7244666,0,0,7177667,85386,0,304,0,0,0.000000,0.000000,7177667,0,0,6722157,304,0.00,0.00
1788737243.661,4.103,3.09,0.00,2,67,0,7256996,0,0,7190737,85387,0,304,0,0,0.000000,0.000000,7190737,0,0,6722157,304,0.00,0.96
1788737244.673,5.116,3.72,0.00,2,86,0,7256996,0,0,7190737,85393,0,304,0,0,0.000000,0.000000,7190737,0,0,6722157,304,0.00,5.93
1788737245.687,6.129,3.80,0.00,2,100,0,7256996,0,0,7190737,85396,0,304,0,0,0.000000,0.000000,7190737,0,0,6722157,304,0.00,2.96
1788737246.700,7.142,3.99,0.00,3,121,0,7272179,0,0,7203067,85403,0,304,0,0,0.000000,0.000000,7203067,0,0,6722157,304,0.00,6.91
1788737247.712,8.155,4.53,0.00,3,122,0,7272179,0,0,7203067,85406,0,304,0,0,0.000000,0.000000,7203067,0,0,6722157,304,0.00,2.96
1788737248.724,9.167,4.70,0.00,3,122,0,7272179,0,0,7203067,85416,0,304,0,0,0.000000,0.000000,7203067,0,0,6722157,304,0.00,9.88
