timestamp,user_id,event_type,trace_id,details
1788731948.9595704,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788731949.0098107,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788731949.0600443,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788731949.1102824,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788731949.1604877,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788731949.2289627,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788731949.2791653,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788731949.3293397,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788731949.379739,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788731949.4578216,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788731949.5080085,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788731949.57419,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788731949.6354535,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788731949.7032156,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788731949.7698593,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788731949.8200378,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788731949.885903,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788731949.9366016,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788731949.9867487,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788731950.036962,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788731950.1083558,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788731950.173118,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788731950.2233093,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788731950.2943857,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788731950.3603776,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788731950.4105828,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788731950.479351,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788731950.54038,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788731950.590524,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788731950.6559215,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788731950.7211902,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788731950.7928777,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788731950.8485286,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788731950.9147072,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788731950.974568,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788731951.0399928,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788731951.1109467,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788731951.1724534,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788731951.2425337,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788731951.2927618,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788731951.342953,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788731951.4099264,User-042,started,trace_0582,"59 requests remaining (advanced 2%), 20,463 tokens at start"
1788731951.4600842,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788731951.510297,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
