period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
11,1788732532.9479985,1788732562.9479985,60,4,0,4,0,0,4,60,2,58,0.13333333333333333,0.0,35.56666666666667,0.0,0.0,0.0,0.0,0.0,29005,0,0.0,100.0,0,46,14,115.36182769366673,109.66431212425232,246.44450247287745,279.66195710182177,35,0.10606060429819143,2278.9211742522593,22.34848447711891,0.5182518844753112,2.5965146995725887,2.6108899591412946,3.208377022394985,3.2197110016014423,12.352941176470589,9.0,27.59999999999998,45.519999999999996,21486.97142857143,20548.0,31624.5,32194.539999999997,210.71428571428572,180.0,398.6999999999998,602.3599999999992,752044,7375,1,0.0,0.0,0.0,0.0,,,,,0.22013987303985172,269
12,1788732562.9479985,1788732592.9479985,62,2,0,4,0,0,4,62,6,56,0.13333333333333333,0.0,34.06666666666667,0.0,0.0,0.0,0.0,0.0,29646,0,0.0,100.0,0,47,15,129.83373028192764,120.90848517417908,268.53969595432284,287.86242934703824,39,0.10833333168316774,2376.0666304737115,22.96666631683156,0.5601796407185629,2.592536225071911,2.6108899591412946,3.20832312577823,3.219035526386423,12.571428571428571,11.0,22.0,44.40000000000002,21932.923076923078,20941.0,31559.5,32173.78,212.0,185.0,386.9000000000001,592.5199999999994,855384,8268,1,0.0,0.0,0.0,0.0,,,,,0.21835624873021153,239
13,1788732592.9479985,1788732622.9479985,63,1,0,2,0,0,2,63,3,60,0.06666666666666667,0.0,41.5,0.0,0.0,0.0,0.0,0.0,30153,0,0.0,100.0,0,46,17,135.35510222504777,127.51329255104065,284.26161193847656,295.16266055107116,41,0.1051282036500413,2297.6050958994615,22.75640993644187,0.5549356223175965,2.5721949788243075,2.6108899591412946,3.208296177469853,3.218697788778914,12.636363636363637,11.5,21.649999999999995,44.119999999999976,21855.268292682926,20941.0,31527.0,32163.4,216.46341463414635,185.0,440.0,612.0000000000002,896066,8875,1,0.0,0.0,0.0,0.0,,,,,0.25865917818668605,209
14,1788732622.9479985,1788732652.9479985,62,2,0,6,0,0,6,62,5,57,0.2,0.0,42.53333333333333,0.0,0.0,0.0,0.0,0.0,31142,0,0.0,100.0,0,46,16,159.36287172804487,152.66369676589966,325.11956903934475,339.2967338657379,47,0.11190476044370476,2388.097587868007,23.957142544352283,0.495845583535728,2.5651826916945892,2.517364584498741,3.1745877930224675,3.217684575956385,12.636363636363637,11.5,21.649999999999995,44.119999999999976,21340.44680851064,20690.0,31086.599999999995,32132.26,214.08510638297872,185.0,422.2999999999997,600.8999999999999,1003001,10062,1,0.0,0.0,0.0,0.0,,,,,0.24940950942229767,179
15,1788732652.9479985,1788732682.9479985,61,3,0,2,0,0,2,61,1,60,0.06666666666666667,0.0,47.06666666666667,0.0,0.0,0.0,0.0,0.0,31231,0,0.0,100.0,0,41,20,166.77324909093429,157.6069676876068,333.9910639286041,346.8863739395141,49,0.10888888756198649,2335.695527093147,23.508888602413368,0.4982561341247017,2.5695425347477645,2.5540917422886906,3.163351664873339,3.2173468383488752,12.565217391304348,11.0,21.29999999999999,43.84000000000003,21450.26530612245,20690.0,31384.199999999997,32121.879999999997,215.89795918367346,189.0,416.39999999999964,597.1999999999992,1051063,10579,1,0.0,0.0,0.0,0.0,,,,,0.3042693559383721,149
16,1788732682.9479985,1788732712.9479985,56,8,0,8,0,0,8,56,3,53,0.26666666666666666,0.0,47.63333333333333,0.0,0.0,0.0,0.0,0.0,31717,0,0.0,100.0,0,39,17,189.3002556499682,180.80715656280518,367.0140785217285,379.38134011268613,57,0.11874999864337346,2456.158305273632,26.91666635916465,0.4781892566813666,2.6021045484708534,2.6159710710310056,3.211382050189476,3.4681753893710114,15.461538461538462,11.5,44.0,70.25,20683.43859649123,19463.0,31241.399999999998,32080.36,226.66666666666666,189.0,452.19999999999976,837.7999999999993,1178956,12920,1,0.0,0.0,0.0,0.0,,,,,0.26343420595064937,119
17,1788732712.9479985,1788732742.9479985,58,6,0,5,0,0,5,58,7,51,0.16666666666666666,0.0,40.9,0.0,0.0,0.0,0.0,0.0,32945,0,0.0,100.0,0,42,16,201.3352980652163,203.39310681819916,370.84127110242844,383.87627055644987,62,0.12156862614384895,2507.3529142168845,27.188235001784022,0.45165881429132315,2.5930885986413594,2.61343051508615,3.2085521863994377,3.440593247502614,16.555555555555557,12.0,48.5,69.97999999999996,20625.0,19491.0,31114.449999999993,32054.41,223.6451612903226,187.0,437.0499999999997,820.5500000000002,1278750,13866,1,0.0,0.0,0.0,0.0,,,,,0.2570724879377888,89
18,1788732742.9479985,1788732772.9479985,62,2,0,4,0,0,4,62,8,54,0.13333333333333333,0.0,35.4,0.0,0.0,0.0,0.0,0.0,34343,0,0.0,100.0,0,46,16,210.37660808996722,220.2620381116867,373.6692920923233,392.0766691803932,66,0.12222222098107202,2524.914789174645,26.983333059321218,0.4482186477393188,2.5761049061429606,2.588635180188774,3.2084982897826833,3.418527534007892,20.724137931034484,12.0,66.19999999999995,123.79999999999993,20658.39393939394,19491.0,30892.25,32033.649999999998,220.77272727272728,187.0,425.25,806.7499999999981,1363454,14571,1,0.0,0.0,0.0,0.0,,,,,0.2625392777505643,59
19,1788732772.9479985,1788732802.9479985,62,2,0,3,0,0,3,62,3,59,0.1,0.0,45.46666666666667,0.0,0.0,0.0,0.0,0.0,34791,0,0.0,100.0,0,43,19,215.31026264895564,232.51846957206726,373.51871194839475,391.9111247348785,69,0.12105263041437278,2535.0631335064186,26.38245588654113,0.47275340854641285,2.5734199481943216,2.578693090593665,3.208457867320117,3.401978248886852,19.6875,12.0,62.14999999999998,121.85000000000008,20941.82608695652,20256.0,30800.399999999994,32018.079999999998,217.94202898550725,185.0,416.39999999999964,796.3999999999976,1444986,15038,1,0.0,0.0,0.0,0.0,,,,,0.2840898468027506,29
20,1788732802.9479985,1788732832.9479985,64,0,0,2,0,0,2,64,4,60,0.06666666666666667,0.0,47.266666666666666,0.0,0.0,0.0,0.0,0.0,35631,0,0.0,100.0,0,44,20,217.97972410833333,240.86672830581665,373.41832518577576,391.8007617712021,71,0.11833333225184017,2471.251644080962,25.676666431997884,0.460947122531323,2.567697543435622,2.5697020666511543,3.2084309190117395,3.390945392139495,19.6875,12.0,62.14999999999998,121.85000000000008,20883.816901408452,19519.0,30708.0,32007.699999999997,216.98591549295776,185.0,410.5,789.499999999999,1482751,15406,1,0.0,0.0,0.0,0.0,,,,,0.31203454073855263,0
