period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788379267.7978506,1788379297.7978506,0,1,2,2,2,2,0,0,0,0,0.06666666666666667,1358.9,11.466666666666667,5.903799057006836,5.903799057006836,6.150128197669983,6.172024121284485,0.0,636,0,19.91933250427246,33.60222498575847,40704,0,0,5.903799057006836,5.903799057006836,6.150128197669983,6.172024121284485,2,0.06666666401757144,1358.8999460021676,11.46666621102229,0.0,42.23894716353725,42.23894716353725,42.46109146213871,42.4808376220144,0.0,0.0,0.0,0.0,20383.5,20383.5,21762.75,21885.35,172.0,172.0,219.7,223.94,40767,344,0,0.0,0.0,0.0,0.0,,,,,0.0,569
2,1788379297.7978506,1788379327.7978506,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,1005.0666666666667,9.433333333333334,3.0842788219451904,3.0842788219451904,3.0842788219451904,3.0842788219451904,0.7276595744680852,764,0,10.067451477050781,66.44182840983073,8192,0,0,4.963958978652954,5.6301000118255615,6.122758293151856,6.16655014038086,3,0.049999999006589274,1181.9833098494348,10.449999792377158,0.3092224231464738,41.620228354144004,41.99212016509117,42.43640876229411,42.47590108204548,16.0,16.0,16.0,16.0,23639.666666666668,21916.0,29328.399999999998,29987.28,209.0,225.0,277.2,281.84,70919,627,0,0.2419739984080658,0.0,0.6533297957017776,0.7114035553197134,,,,,0.0,539
3,1788379327.7978506,1788379357.7978506,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,612.0333333333333,6.166666666666667,5.03262186050415,5.03262186050415,5.03262186050415,5.03262186050415,0.0,1050,0,9.242648363113403,69.19117212295532,18304,0,0,4.981124699115753,5.331360936164856,6.095388388633728,6.161076159477234,4,0.044444443855756605,991.9999868604874,9.02222210271859,0.24568965517241378,42.1414682785818,42.23894716353725,43.52227596840841,43.66860563519783,16.0,16.0,16.0,16.0,22320.0,20383.5,28916.6,29904.92,203.0,205.0,274.29999999999995,281.26,89280,812,0,0.18148049880604936,0.0,0.6170336959405676,0.7041443353674713,,,,,0.0,509
4,1788379357.7978506,1788379387.7978506,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,0,0.0,100.0,0,0,0,4.981124699115753,5.331360936164856,6.095388388633728,6.161076159477234,4,0.03333333300219642,743.9999926090242,6.766666599445873,0.24568965517241378,42.1414682785818,42.23894716353725,43.52227596840841,43.66860563519783,16.0,16.0,16.0,16.0,22320.0,20383.5,28916.6,29904.92,203.0,205.0,274.29999999999995,281.26,89280,812,0,0.18148049880604936,0.0,0.6170336959405676,0.7041443353674713,,,,,0.0,479
5,1788379387.7978506,1788379417.7978506,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,972.1666666666666,2.2,3.8472464084625244,3.8472464084625244,3.8472464084625244,3.8472464084625244,0.6285714285714286,1219,0,5.418418645858765,81.93860451380411,10816,0,0,4.754349040985107,5.03262186050415,6.0680184841156,6.155602178573608,5,0.0333333330684238,789.6333270578915,5.85333328681522,0.34001082837033025,41.98725157673506,41.99212016509117,43.461305273912814,43.65641149629871,79.0,79.0,135.7,140.74,23689.0,21916.0,29954.6,30112.52,175.6,185.0,271.4,280.68,118445,878,0,0.27092415560235705,0.0,0.7064773527368755,0.7220330667267331,,,,,0.0,449
6,1788379417.7978506,1788379447.7978506,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536,0,0.0,100.0,0,1,0,4.754349040985107,5.03262186050415,6.0680184841156,6.155602178573608,5,0.027777777593812825,658.027773419832,4.877777745473532,0.34001082837033025,41.98725157673506,41.99212016509117,43.461305273912814,43.65641149629871,79.0,79.0,135.7,140.74,23689.0,21916.0,29954.6,30112.52,175.6,185.0,271.4,280.68,118445,878,0,0.27092415560235705,0.0,0.7064773527368755,0.7220330667267331,,,,,0.0,419
7,1788379447.7978506,1788379477.7978506,1,0,1,1,0,0,1,1,1,0,0.03333333333333333,677.0333333333333,11.233333333333333,5.659384489059448,5.659384489059448,5.659384489059448,5.659384489059448,0.0,1733,0,8.750608682632446,70.83130439122517,20288,0,1,4.905188282330831,5.331360936164856,6.047969698905945,6.151592421531677,6,0.028571428409239062,660.7428533920626,4.804761877487036,0.2902033271719039,41.99846569404135,42.02332822283198,43.40033457941722,43.64421735739959,79.0,79.0,135.7,140.74,23126.0,21113.5,29905.25,30102.65,168.16666666666666,158.0,268.5,280.1,138756,1009,0,0.19351725400168363,0.0,0.6967550314932145,0.7200886024780008,,,,,0.008558076022083805,389
8,1788379477.7978506,1788379507.7978506,0,1,1,3,2,2,1,0,0,0,0.1,1113.0666666666666,21.6,1.2601827383041382,1.2601827383041382,2.110130679607391,2.185681607723236,0.7769230769230769,1849,0,13.129096984863281,56.23634338378907,7424,0,0,3.914911799960666,3.8472464084625244,5.970252656936645,6.136049013137817,9,0.03749999981373549,770.0374961751824,7.762499961443246,0.3582089552238806,43.03217241276325,42.18850282201843,46.589911444153756,46.701220499681355,45.25,14.0,123.09999999999995,138.21999999999997,20534.333333333332,20095.0,29757.2,30073.04,207.0,201.0,344.19999999999993,376.84,184809,1863,0,0.329563560823735,0.0,0.8607230133261984,0.9326168896472656,,,,,0.0,359
9,1788379507.7978506,1788379537.7978506,0,1,1,2,2,2,0,0,0,0,0.06666666666666667,1537.1666666666667,14.966666666666667,0.9200211763381958,0.9200211763381958,1.2303741097450256,1.257961037158966,0.8997214484679665,1921,0,12.552659273147583,58.157802422841385,4608,0,0,3.370386232029308,3.2827110290527344,5.918441295623779,6.125686740875245,11,0.0407407405608639,855.2740702979032,8.562962925156121,0.46624062239510977,42.795119223087546,42.18159284279441,46.555127364301384,46.69426368371088,34.166666666666664,12.5,110.5,135.70000000000002,20993.090909090908,20311.0,29658.5,30053.3,210.1818181818182,223.0,334.0,374.8,230924,2312,0,0.43351348172967535,0.6286987827875878,0.9443432436989074,0.9493409357218074,,,,,0.0,329
10,1788379537.7978506,1788379567.7978506,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,929.2,8.866666666666667,1.3026788234710693,1.3026788234710693,1.3026788234710693,1.3026788234710693,0.8870967741935484,1970,0,7.808753490447998,73.97082169850667,3136,0,0,3.1980772813161216,3.1834949254989624,5.892535614967346,6.120505604743958,12,0.03999999984105428,862.6666632387373,8.593333299186495,0.5115298785023555,42.62312302805788,42.118064561683596,46.53773532437519,46.69078527572564,30.857142857142858,12.0,104.1999999999999,134.43999999999994,21566.666666666668,20849.5,29609.149999999998,30043.43,214.83333333333334,224.0,328.8999999999999,373.7800000000001,258800,2578,0,0.4712382215994067,0.6447798467309425,0.943718532196045,0.949215993421235,,,,,0.0,299
