period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788384736.9024582,1788384766.9024582,1,0,1,1,1,1,0,1,1,0,0.03333333333333333,628.3666666666667,10.366666666666667,5.962154865264893,5.962154865264893,5.962154865264893,5.962154865264893,0.0,636,0,9.57613205909729,68.07955980300903,18816,0,1,5.962154865264893,5.962154865264893,5.962154865264893,5.962154865264893,1,0.03333333200878572,628.3666416976197,3.9666665090455013,0.0,32.65100847935024,32.65100847935024,32.65100847935024,32.65100847935024,0.0,0.0,0.0,0.0,18851.0,18851.0,18851.0,18851.0,119.0,119.0,119.0,119.0,18851,119,0,0.0,0.0,0.0,0.0,,,,,0.01448016543055497,569
2,1788384766.9024582,1788384796.9024582,1,0,0,1,0,0,1,1,1,0,0.03333333333333333,0.0,9.133333333333333,0.0,0.0,0.0,0.0,0.0,764,0,0.0,100.0,0,0,1,6.210597395896912,6.210597395896912,6.434195673465728,6.45407107591629,2,0.033333332671059514,679.4333198342061,5.733333219422237,0.0,31.146093360572188,31.146093360572188,32.500516967472436,32.620910176974675,0.0,0.0,0.0,0.0,20383.0,20383.0,21761.8,21884.36,172.0,172.0,219.7,223.94,40766,344,0,0.24162824892485602,0.0,0.6523962720971112,0.7103870518390767,,,,,0.018345120385172664,539
3,1788384796.9024582,1788384826.9024582,0,1,1,2,1,1,1,0,0,0,0.06666666666666667,612.0333333333333,7.433333333333334,5.259622812271118,5.259622812271118,5.259622812271118,5.259622812271118,0.0,1050,0,11.09626293182373,63.0124568939209,18304,0,0,5.230247795581818,5.610888838768005,6.384507167339325,6.44413337469101,4,0.044444443855756605,991.9777646385595,8.977777658862834,0.24568965517241378,30.018187506571778,30.240419392512074,32.379306288932206,32.59666804126663,16.0,16.0,16.0,16.0,22319.5,20383.0,28915.6,29903.92,202.0,203.0,274.29999999999995,281.26,89278,808,0,0.181221186693642,0.0,0.6161520347583825,0.7031382043713308,,,,,0.0,509
4,1788384826.9024582,1788384856.9024582,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050,0,0.0,100.0,0,0,0,5.230247795581818,5.610888838768005,6.384507167339325,6.44413337469101,4,0.03333333300219642,743.983325942523,6.733333266443677,0.24568965517241378,30.018187506571778,30.240419392512074,32.379306288932206,32.59666804126663,16.0,16.0,16.0,16.0,22319.5,20383.0,28915.6,29903.92,202.0,203.0,274.29999999999995,281.26,89278,808,0,0.181221186693642,0.0,0.6161520347583825,0.7031382043713308,,,,,0.0,479
5,1788384856.9024582,1788384886.9024582,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,972.1,2.2,4.072669506072998,4.072669506072998,4.072669506072998,4.072669506072998,0.6285714285714286,1219,0,5.93328595161438,80.2223801612854,10816,0,0,4.9987321376800535,5.259622812271118,6.359662914276123,6.439164524078369,5,0.0333333330684238,789.6066603914368,5.826666620360481,0.34001082837033025,31.001481691877768,30.83966054323001,34.477928442351434,34.84331243495167,79.0,79.0,135.7,140.74,23688.2,21915.0,29953.4,30111.48,174.8,181.0,271.4,280.68,118441,874,0,0.27050587299102785,0.0,0.7054367210557687,0.7209951416308081,,,,,0.0,449
6,1788384886.9024582,1788384916.9024582,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219,0,0.0,100.0,0,0,0,4.9987321376800535,5.259622812271118,6.359662914276123,6.439164524078369,5,0.027777777593812825,658.005551197757,4.855555523398482,0.34001082837033025,31.001481691877768,30.83966054323001,34.477928442351434,34.84331243495167,79.0,79.0,135.7,140.74,23688.2,21915.0,29953.4,30111.48,174.8,181.0,271.4,280.68,118441,874,0,0.27050587299102785,0.0,0.7054367210557687,0.7209951416308081,,,,,0.0,419
7,1788384916.9024582,1788384946.9024582,0,1,1,1,1,1,0,0,0,0,0.03333333333333333,677.0333333333333,4.366666666666666,5.916583061218262,5.916583061218262,5.916583061218262,5.916583061218262,0.0,1536,0,10.144559144973755,66.18480285008748,20288,0,0,5.151707291603088,5.58810293674469,6.334818661212921,6.434195673465728,6,0.028571428409239062,660.7238057731231,4.785714258547543,0.2902033271719039,30.959163447364844,30.793616384015117,34.36374594466386,34.82047593541416,79.0,79.0,135.7,140.74,23125.333333333332,21113.0,29904.0,30101.6,167.5,156.0,268.5,280.1,138752,1005,0,0.22542156082585654,0.0,0.7005747146260688,0.7200227403448682,,,,,0.0,389
8,1788384946.9024582,1788384976.9024582,0,1,1,2,2,2,0,0,0,0,0.06666666666666667,865.3,19.533333333333335,1.915665864944458,1.915665864944458,3.3216978549957275,3.4466784763336182,0.4876237623762376,1743,0,17.792847871780396,40.69050709406535,13248,0,0,4.342696934938431,4.666146159172058,6.285130155086517,6.424257972240448,8,0.03333333316776488,686.2958299244651,6.629166633739239,0.3212616822429907,33.62878744540913,31.745334511290125,41.828477810357626,42.18467210254683,56.666666666666664,16.0,129.39999999999998,139.48,20588.875,19581.0,29805.2,30081.84,198.875,191.0,349.29999999999995,377.85999999999996,164711,1591,0,0.2875802328843947,0.0,0.8699827851491104,0.9324865555258365,,,,,0.0,359
9,1788384976.9024582,1788385006.9024582,0,1,1,2,2,2,0,0,0,0,0.06666666666666667,1382.8333333333333,16.466666666666665,1.4760959148406982,1.4760959148406982,2.2337583780288695,2.301106152534485,0.804953560371517,1869,0,17.71979331970215,40.93402226765951,8064,0,0,3.7693767309188844,3.7752965688705444,6.235441648960113,6.414320271015168,10,0.03703703687351263,763.6888855170811,7.722222188127384,0.41848164281269445,33.556594365852945,31.926853352310104,41.7012655631472,42.159229653104745,38.4,12.0,116.79999999999998,136.96,20619.6,20203.5,29706.399999999998,30062.08,208.5,213.0,339.0999999999999,375.82,206196,2085,0,0.38964337055991294,0.31382230909028563,0.942912152146383,0.9470724289252911,,,,,0.0,329
10,1788385006.9024582,1788385036.9024582,0,1,1,2,2,2,0,0,0,0,0.06666666666666667,1753.5,16.3,1.3960915803909302,1.3960915803909302,1.4006482243537903,1.4010532593727112,0.8766788766788767,1970,0,18.028064727783203,39.90645090738932,6464,0,0,3.373829205830892,3.35904860496521,6.185753142833709,6.404382569789886,12,0.03999999984105428,862.6699965720575,8.579999965906143,0.5115298785023555,33.357673175438144,31.926853352310104,41.57405331593677,42.133787203662656,30.857142857142858,12.0,104.1999999999999,134.43999999999994,21566.75,20850.0,29607.6,30042.32,214.5,224.0,328.8999999999999,373.7800000000001,258801,2574,0,0.47038462165299605,0.6434401434851901,0.9417565197077975,0.9468413024375739,,,,,0.0,299
