user_id,request_idx,trace_id,timestamp,request_type,input_tokens,output_tokens_expected,output_tokens_actual,cache_hit_blocks,cache_miss_blocks,ttft,ttlt,itl,delay_expected,delay_actual,success,error_message,request_start_time,prefill_complete_time,request_complete_time,token_timestamps,tokens_per_chunk
User-048,3,trace_0546,1788733691.3417509,streaming,14088,78,78,213,4,22.31801962852478,48.42072415351868,0.3389961626622584,5.0,0,True,,1788733642.9209735,1788733665.2389932,1788733691.3416977,"[1788733665.2389932, 1788733665.829961, 1788733666.4764566, 1788733667.1438272, 1788733667.8415062, 1788733668.4574285, 1788733669.0638094, 1788733669.7122602, 1788733670.3947911, 1788733671.1151175, 1788733671.8662438, 1788733672.6492324, 1788733673.4606295, 1788733674.2062476, 1788733674.7869463, 1788733675.4292753, 1788733676.1022525, 1788733676.8034139, 1788733677.5425105, 1788733678.1250389, 1788733678.7601511, 1788733679.4228601, 1788733680.1183705, 1788733680.848518, 1788733681.553669, 1788733682.1479058, 1788733682.7882473, 1788733683.4625595, 1788733684.1667132, 1788733684.9055033, 1788733685.6798196, 1788733686.313975, 1788733686.9187517, 1788733687.5800908, 1788733688.2646475, 1788733688.9838402, 1788733689.734211, 1788733690.513929, 1788733691.338461]","[1, 3, 4, 1, 1, 4, 2, 2, 3, 1, 5, 1, 1, 1, 3, 1, 3, 2, 3, 1, 1, 6, 2, 1, 3, 1, 1, 1, 1, 3, 2, 2, 1, 1, 2, 2, 1, 2, 2]"
User-098,385,trace_0379,1788733700.4984355,streaming,14075,67,67,210,7,36.92673587799072,55.87192368507385,0.28704830010732013,5.0,0,True,,1788733644.6264377,1788733681.5531735,1788733700.4983613,"[1788733681.5531735, 1788733682.147383, 1788733682.7877355, 1788733683.4620514, 1788733684.1661537, 1788733684.9049504, 1788733685.679312, 1788733686.313466, 1788733686.9181917, 1788733687.5795648, 1788733688.2641366, 1788733688.983323, 1788733689.7336576, 1788733690.5133684, 1788733691.3379068, 1788733692.185566, 1788733692.8581135, 1788733693.4700503, 1788733694.1412187, 1788733694.8400373, 1788733695.5774238, 1788733696.3416553, 1788733697.1278412, 1788733697.8800697, 1788733698.4679432, 1788733699.108341, 1788733699.7889395, 1788733700.4944706]","[1, 1, 1, 1, 4, 3, 3, 2, 2, 1, 1, 2, 5, 6, 2, 1, 1, 1, 2, 2, 1, 1, 3, 2, 5, 3, 6, 4]"
User-033,2,trace_0538,1788733704.2763064,streaming,10676,118,118,159,3,25.509384393692017,61.32932376861572,0.3061533279908009,8.0,0,True,,1788733642.946912,1788733668.4562964,1788733704.2762358,"[1788733668.4562964, 1788733669.058726, 1788733669.7110193, 1788733670.3934867, 1788733671.1138024, 1788733671.8649487, 1788733672.647941, 1788733673.459421, 1788733674.2050133, 1788733674.7857947, 1788733675.4281373, 1788733676.1010525, 1788733676.8022053, 1788733677.5405555, 1788733678.123335, 1788733678.75851, 1788733679.421035, 1788733680.1167045, 1788733680.84681, 1788733681.5512085, 1788733682.1455305, 1788733682.785876, 1788733683.4604058, 1788733684.1644468, 1788733684.90325, 1788733685.677614, 1788733686.3117707, 1788733686.9164684, 1788733687.5778148, 1788733688.262367, 1788733688.9815342, 1788733689.7319477, 1788733690.5116136, 1788733691.3361855, 1788733692.1860995, 1788733692.8586423, 1788733693.4705484, 1788733694.1417434, 1788733694.8405588, 1788733695.577926, 1788733696.3422425, 1788733697.1283436, 1788733697.8805678, 1788733698.468517, 1788733699.108863, 1788733699.7894917, 1788733700.4955075, 1788733701.2425008, 1788733702.036413, 1788733702.84306, 1788733703.698912, 1788733704.2731717]","[1, 2, 1, 1, 3, 4, 4, 1, 4, 1, 2, 2, 4, 1, 1, 1, 2, 2, 3, 1, 2, 3, 1, 1, 1, 3, 2, 3, 2, 5, 4, 1, 6, 3, 2, 5, 1, 1, 2, 2, 1, 4, 4, 1, 2, 2, 2, 1, 4, 2, 3, 1]"
User-070,2,trace_0477,1788733725.3569233,streaming,20650,163,163,307,15,31.220982313156128,82.37345504760742,0.31575600453364994,12.0,0,True,,1788733642.983379,1788733674.2043612,1788733725.356834,"[1788733674.2043612, 1788733674.7851675, 1788733675.4275117, 1788733676.1004026, 1788733676.8015862, 1788733677.5398998, 1788733678.1226187, 1788733678.7576852, 1788733679.420425, 1788733680.1160498, 1788733680.8461435, 1788733681.550504, 1788733682.1448789, 1788733682.7851605, 1788733683.4597917, 1788733684.1637878, 1788733684.9025917, 1788733685.6769707, 1788733686.3110702, 1788733686.9157796, 1788733687.5772023, 1788733688.2617586, 1788733688.980879, 1788733689.7313447, 1788733690.510968, 1788733691.3355477, 1788733692.1836581, 1788733692.8563626, 1788733693.46834, 1788733694.1394935, 1788733694.838316, 1788733695.5757346, 1788733696.3400264, 1788733697.1261244, 1788733697.8773415, 1788733698.465669, 1788733699.106141, 1788733699.7866707, 1788733700.4922106, 1788733701.240279, 1788733702.0341685, 1788733702.8408253, 1788733703.6929626, 1788733704.2703273, 1788733704.9138913, 1788733705.588947, 1788733706.2976947, 1788733707.0347116, 1788733707.8004007, 1788733708.5980752, 1788733709.4274623, 1788733710.0025468, 1788733710.6358643, 1788733711.3024523, 1788733711.992641, 1788733712.7148905, 1788733713.4744942, 1788733714.2670844, 1788733715.0890396, 1788733715.9417431, 1788733716.8282442, 1788733717.4062603, 1788733718.047995, 1788733718.714688, 1788733719.419258, 1788733720.1602235, 1788733720.929711, 1788733721.7205877, 1788733722.5449252, 1788733723.3935163, 1788733724.0903873, 1788733724.6881905, 1788733725.3499613]","[1, 1, 3, 1, 1, 4, 3, 3, 1, 4, 3, 3, 3, 5, 3, 1, 2, 2, 4, 2, 1, 1, 6, 1, 4, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 4, 1, 3, 2, 4, 3, 2, 3, 3, 1, 1, 3, 3, 4, 3, 1, 3, 4, 2, 2, 2, 2, 2, 1, 1, 3, 1, 1, 2, 2, 1, 2, 3, 2, 1, 2, 2, 1]"
User-046,2,trace_0334,1788733736.6762276,streaming,15785,132,132,249,246,41.4810254573822,91.84127712249756,0.38442940202378134,77.0,0,True,,1788733644.8348413,1788733686.3158667,1788733736.6761184,"[1788733686.3158667, 1788733686.920464, 1788733687.5817275, 1788733688.266449, 1788733688.9854684, 1788733689.7358441, 1788733690.5155945, 1788733691.3405218, 1788733692.189595, 1788733692.8602505, 1788733693.4721675, 1788733694.1433418, 1788733694.8421297, 1788733695.5795708, 1788733696.3438642, 1788733697.129946, 1788733697.8820775, 1788733698.470142, 1788733699.110456, 1788733699.7911966, 1788733700.4971507, 1788733701.2441373, 1788733702.0380423, 1788733702.8446279, 1788733703.7005486, 1788733704.2750313, 1788733704.9176965, 1788733705.5930173, 1788733706.301554, 1788733707.0384846, 1788733707.804276, 1788733708.6019168, 1788733709.4321272, 1788733710.0069392, 1788733710.6403625, 1788733711.3068502, 1788733711.9968936, 1788733712.7192483, 1788733713.4788537, 1788733714.2716236, 1788733715.093412, 1788733715.946156, 1788733716.833576, 1788733717.4112494, 1788733718.0529144, 1788733718.719439, 1788733719.4240444, 1788733720.1650906, 1788733720.9344785, 1788733721.725386, 1788733722.5497496, 1788733723.4026995, 1788733724.0964494, 1788733724.6935885, 1788733725.3556836, 1788733726.0472317, 1788733726.7937608, 1788733727.5558243, 1788733728.339278, 1788733729.15975, 1788733729.8088417, 1788733730.4174733, 1788733731.0810235, 1788733731.7798479, 1788733732.4989548, 1788733733.2467985, 1788733734.0461738, 1788733734.6284976, 1788733735.2663453, 1788733735.9476185, 1788733736.6746185]","[1, 1, 2, 2, 2, 2, 1, 4, 2, 4, 6, 2, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 4, 1, 2, 3, 2, 1, 3, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2, 6, 2, 1, 1, 2, 3, 1, 1, 3, 3, 2, 1, 1, 1, 1, 1]"
User-039,2,trace_0220,1788733745.5217516,streaming,13162,211,211,435,12,34.19847655296326,102.17808485031128,0.323712420463562,22.0,0,True,,1788733643.3435223,1788733677.5419989,1788733745.5216072,"[1788733677.5419989, 1788733678.1245084, 1788733678.7596154, 1788733679.4221938, 1788733680.1178641, 1788733680.8479428, 1788733681.5523264, 1788733682.1467814, 1788733682.7871106, 1788733683.4615464, 1788733684.1656342, 1788733684.9044025, 1788733685.6788032, 1788733686.3129578, 1788733686.9176643, 1788733687.5790064, 1788733688.2635899, 1788733688.9828062, 1788733689.7330928, 1788733690.512832, 1788733691.3373387, 1788733692.185009, 1788733692.857572, 1788733693.4695148, 1788733694.1406753, 1788733694.8395052, 1788733695.5769162, 1788733696.341134, 1788733697.1273212, 1788733697.8795326, 1788733698.467404, 1788733699.107832, 1788733699.7883976, 1788733700.4939177, 1788733701.2419953, 1788733702.0358894, 1788733702.8425071, 1788733703.6947255, 1788733704.272033, 1788733704.9156096, 1788733705.5906873, 1788733706.2994394, 1788733707.036409, 1788733707.80213, 1788733708.599807, 1788733709.4292002, 1788733710.004304, 1788733710.6375513, 1788733711.3041186, 1788733711.9942784, 1788733712.7166183, 1788733713.4762204, 1788733714.2687783, 1788733715.0907164, 1788733715.9434829, 1788733716.830076, 1788733717.408018, 1788733718.0497072, 1788733718.7164078, 1788733719.4209597, 1788733720.1619108, 1788733720.9314308, 1788733721.7222383, 1788733722.5465703, 1788733723.3994763, 1788733724.0921052, 1788733724.6899202, 1788733725.3519135, 1788733726.043558, 1788733726.790037, 1788733727.552147, 1788733728.3355727, 1788733729.1560812, 1788733729.8035758, 1788733730.4130926, 1788733731.076873, 1788733731.7755988, 1788733732.4946337, 1788733733.2425363, 1788733734.041954, 1788733734.6203523, 1788733735.2620618, 1788733735.9433637, 1788733736.670309, 1788733737.4110932, 1788733738.1777194, 1788733738.9719152, 1788733739.7946272, 1788733740.570403, 1788733741.1614008, 1788733741.8126898, 1788733742.4929168, 1788733743.2037501, 1788733743.9458706, 1788733744.714331, 1788733745.5157216]","[1, 2, 1, 3, 1, 2, 3, 3, 5, 1, 2, 3, 1, 1, 2, 4, 3, 2, 2, 2, 2, 2, 2, 5, 6, 2, 1, 1, 1, 6, 5, 1, 2, 2, 2, 2, 3, 1, 2, 2, 3, 1, 4, 2, 5, 2, 3, 2, 2, 1, 1, 3, 1, 4, 1, 1, 1, 1, 2, 2, 2, 3, 4, 1, 2, 1, 4, 2, 1, 3, 2, 1, 3, 1, 5, 1, 2, 4, 1, 1, 1, 1, 3, 2, 1, 1, 1, 4, 3, 4, 2, 2, 2, 2, 1, 1]"
User-068,0,trace_0307,1788733757.6743987,streaming,11896,247,247,0,185,20.197438716888428,116.03181266784668,0.38957062581690344,0.0,0,True,,1788733641.64243,1788733661.8398688,1788733757.6742427,"[1788733661.8398688, 1788733662.4442298, 1788733663.0979414, 1788733663.7803462, 1788733664.5006516, 1788733665.2400837, 1788733665.831191, 1788733666.4776335, 1788733667.1449838, 1788733667.8426614, 1788733668.458531, 1788733669.0649142, 1788733669.7133226, 1788733670.395867, 1788733671.1162138, 1788733671.8673759, 1788733672.6502962, 1788733673.4616797, 1788733674.2073317, 1788733674.7880106, 1788733675.430292, 1788733676.1033528, 1788733676.8044403, 1788733677.5435677, 1788733678.1261027, 1788733678.7612388, 1788733679.4240382, 1788733680.1194267, 1788733680.8495638, 1788733681.554698, 1788733682.149022, 1788733682.7892659, 1788733683.463641, 1788733684.1677923, 1788733684.9066417, 1788733685.6808727, 1788733686.315024, 1788733686.9199317, 1788733687.5812023, 1788733688.2657406, 1788733688.984909, 1788733689.735308, 1788733690.5149994, 1788733691.3400052, 1788733692.1890507, 1788733692.8597543, 1788733693.4716005, 1788733694.1427977, 1788733694.841568, 1788733695.5790172, 1788733696.3433473, 1788733697.1293974, 1788733697.8815715, 1788733698.4696088, 1788733699.109937, 1788733699.790639, 1788733700.496586, 1788733701.2435815, 1788733702.037459, 1788733702.844108, 1788733703.7000227, 1788733704.2744975, 1788733704.9171424, 1788733705.5922747, 1788733706.3009868, 1788733707.0379362, 1788733707.8036997, 1788733708.6013546, 1788733709.4316308, 1788733710.0064201, 1788733710.6397958, 1788733711.3062987, 1788733711.996395, 1788733712.7187223, 1788733713.478322, 1788733714.2710903, 1788733715.0928977, 1788733715.9456253, 1788733716.8330572, 1788733717.4107034, 1788733718.0524132, 1788733718.7189314, 1788733719.423528, 1788733720.1645827, 1788733720.9339747, 1788733721.7248929, 1788733722.5492537, 1788733723.40217, 1788733724.0956986, 1788733724.6930845, 1788733725.3551726, 1788733726.0467203, 1788733726.7932367, 1788733727.555327, 1788733728.3387485, 1788733729.1592505, 1788733729.8080487, 1788733730.4169455, 1788733731.0805242, 1788733731.7793412, 1788733732.4984314, 1788733733.2462745, 1788733734.0456402, 1788733734.6280758, 1788733735.2658103, 1788733735.9471023, 1788733736.6740632, 1788733737.4142706, 1788733738.1809459, 1788733738.9751499, 1788733739.7978582, 1788733740.573497, 1788733741.1645782, 1788733741.8158917, 1788733742.4961033, 1788733743.2069376, 1788733743.9491315, 1788733744.7175229, 1788733745.5194125, 1788733746.207851, 1788733746.8317049, 1788733747.4993904, 1788733748.1964679, 1788733748.925163, 1788733749.6847064, 1788733750.4656599, 1788733751.3035114, 1788733751.8829322, 1788733752.5251024, 1788733753.1984947, 1788733753.9036026, 1788733754.6305134, 1788733755.4053192, 1788733756.1978173, 1788733757.0172288, 1788733757.670285]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 4, 2, 1, 3, 3, 2, 2, 2, 2, 1, 2, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 4, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 5, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 4, 3, 1, 1, 1, 3, 1, 1, 1, 1, 5, 2, 3, 1, 5, 1, 2, 1, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 3, 6, 1, 1, 2, 1, 2, 5, 1, 1, 1, 2, 3, 1, 3, 1, 2, 2, 2, 1, 5, 2, 1, 2, 1, 1, 2, 1, 2, 4, 1, 2, 2]"
User-005,0,trace_0568,1788733766.1292198,streaming,20311,131,131,0,317,63.25247931480408,125.68313455581665,0.48023580954625056,0.0,0,True,,1788733640.4458365,1788733703.6983159,1788733766.128971,"[1788733703.6983159, 1788733704.2725556, 1788733704.9161332, 1788733705.5912411, 1788733706.2999535, 1788733707.0369365, 1788733707.8026457, 1788733708.6003444, 1788733709.4305706, 1788733710.0053527, 1788733710.638715, 1788733711.3052588, 1788733711.9953156, 1788733712.7176366, 1788733713.4772644, 1788733714.2697904, 1788733715.0918043, 1788733715.9445324, 1788733716.8311327, 1788733717.409059, 1788733718.0507782, 1788733718.7173226, 1788733719.421886, 1788733720.1629653, 1788733720.9323678, 1788733721.7232988, 1788733722.5476263, 1788733723.4004862, 1788733724.0930836, 1788733724.6910346, 1788733725.3531313, 1788733726.0446022, 1788733726.791124, 1788733727.553188, 1788733728.3366387, 1788733729.1571174, 1788733729.8047361, 1788733730.414176, 1788733731.0778944, 1788733731.7766333, 1788733732.4957523, 1788733733.2436364, 1788733734.042998, 1788733734.621382, 1788733735.2631347, 1788733735.944385, 1788733736.6713998, 1788733737.4121187, 1788733738.1787784, 1788733738.9729626, 1788733739.795726, 1788733740.5714786, 1788733741.1624386, 1788733741.8137295, 1788733742.4939435, 1788733743.2048073, 1788733743.9469626, 1788733744.7153926, 1788733745.5170934, 1788733746.20498, 1788733746.82906, 1788733747.4966953, 1788733748.1937354, 1788733748.9224536, 1788733749.6819246, 1788733750.4630394, 1788733751.3010106, 1788733751.8803144, 1788733752.522559, 1788733753.19581, 1788733753.9008265, 1788733754.627837, 1788733755.4024174, 1788733756.1949906, 1788733757.0145237, 1788733757.667778, 1788733758.2735846, 1788733758.9498956, 1788733759.6544893, 1788733760.3885398, 1788733761.150231, 1788733761.9577167, 1788733762.7613392, 1788733763.3504732, 1788733763.9993722, 1788733764.6729817, 1788733765.3758888, 1788733766.1225076]","[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 3, 2, 2]"
User-009,0,trace_0313,1788733767.6905973,streaming,12330,368,368,0,192,13.979935646057129,127.12792491912842,0.30830514788302804,0.0,0,True,,1788733640.5625634,1788733654.542499,1788733767.6904883,"[1788733654.542499, 1788733655.1379406, 1788733655.7874796, 1788733656.4792495, 1788733657.1905932, 1788733657.9403253, 1788733658.5966213, 1788733659.1889873, 1788733659.8349917, 1788733660.5120637, 1788733661.2253976, 1788733661.841556, 1788733662.4458425, 1788733663.09987, 1788733663.7820907, 1788733664.5022998, 1788733665.2395418, 1788733665.8306108, 1788733666.4770792, 1788733667.1444368, 1788733667.8421109, 1788733668.458031, 1788733669.0643775, 1788733669.712796, 1788733670.3953424, 1788733671.1156514, 1788733671.866855, 1788733672.6497717, 1788733673.4611504, 1788733674.2067935, 1788733674.7874916, 1788733675.42979, 1788733676.1028135, 1788733676.8039255, 1788733677.5430522, 1788733678.1255655, 1788733678.7606792, 1788733679.42351, 1788733680.1189055, 1788733680.8490376, 1788733681.5542064, 1788733682.1484404, 1788733682.788766, 1788733683.4631076, 1788733684.167275, 1788733684.906064, 1788733685.680333, 1788733686.3144684, 1788733686.919334, 1788733687.5806139, 1788733688.265219, 1788733688.984403, 1788733689.7347965, 1788733690.5144508, 1788733691.3393188, 1788733692.186711, 1788733692.8592033, 1788733693.4710855, 1788733694.142248, 1788733694.8410563, 1788733695.5784507, 1788733696.3427837, 1788733697.1288636, 1788733697.881074, 1788733698.4690368, 1788733699.109374, 1788733699.7900324, 1788733700.4960558, 1788733701.2430544, 1788733702.0369344, 1788733702.843579, 1788733703.6994603, 1788733704.2739778, 1788733704.9166338, 1788733705.591764, 1788733706.300478, 1788733707.0374339, 1788733707.8031838, 1788733708.600849, 1788733709.4311037, 1788733710.005858, 1788733710.6392634, 1788733711.305783, 1788733711.9958353, 1788733712.7182076, 1788733713.4777684, 1788733714.2703154, 1788733715.092333, 1788733715.9450574, 1788733716.832519, 1788733717.4101858, 1788733718.051882, 1788733718.7184062, 1788733719.4230113, 1788733720.1640491, 1788733720.9334667, 1788733721.7243927, 1788733722.5487413, 1788733723.401634, 1788733724.095179, 1788733724.6925566, 1788733725.354647, 1788733726.046189, 1788733726.7927303, 1788733727.554794, 1788733728.338224, 1788733729.1587503, 1788733729.8074553, 1788733730.4164145, 1788733731.0800169, 1788733731.7788289, 1788733732.4979079, 1788733733.2457635, 1788733734.0451117, 1788733734.6276786, 1788733735.2652955, 1788733735.946548, 1788733736.6735392, 1788733737.4137619, 1788733738.1804225, 1788733738.9746025, 1788733739.7973342, 1788733740.5729802, 1788733741.1640656, 1788733741.8153553, 1788733742.4955683, 1788733743.206417, 1788733743.9486067, 1788733744.7169998, 1788733745.5188782, 1788733746.2073524, 1788733746.8311918, 1788733747.4988508, 1788733748.195923, 1788733748.9246416, 1788733749.684157, 1788733750.4651628, 1788733751.3030012, 1788733751.8824143, 1788733752.5246031, 1788733753.197954, 1788733753.9030628, 1788733754.6299684, 1788733755.4047956, 1788733756.1972828, 1788733757.016715, 1788733757.6697593, 1788733758.2757463, 1788733758.952072, 1788733759.6566567, 1788733760.3907244, 1788733761.1523223, 1788733761.9599183, 1788733762.7642372, 1788733763.353187, 1788733764.0021052, 1788733764.6760437, 1788733765.3785744, 1788733766.1257727, 1788733766.8823874, 1788733767.6869974]","[1, 1, 1, 2, 2, 2, 1, 3, 1, 3, 2, 1, 1, 2, 2, 2, 2, 2, 3, 1, 2, 1, 1, 1, 1, 3, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 5, 1, 6, 1, 3, 1, 1, 1, 1, 2, 6, 2, 2, 2, 1, 1, 6, 3, 1, 1, 2, 2, 1, 2, 1, 3, 4, 1, 2, 1, 2, 1, 3, 1, 4, 2, 3, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 6, 2, 1, 3, 2, 4, 4, 4, 6, 3, 4, 1, 2, 3, 2, 2, 1, 6, 2, 4, 1, 3, 4, 4, 4, 4, 3, 2, 3, 6, 5, 1, 1, 1, 1, 1, 1, 1, 5, 6, 5, 4, 4, 4, 4, 4, 6, 4, 6, 1, 1, 1, 1, 1, 1, 5, 3, 5, 1, 3, 2, 1, 2, 1, 1, 3, 5]"
User-004,0,trace_0629,1788733773.659821,streaming,18361,185,185,0,286,57.48373055458069,133.2644157409668,0.4118515499260115,0.0,0,True,,1788733640.3952932,1788733697.8790238,1788733773.659709,"[1788733697.8790238, 1788733698.4668877, 1788733699.1073334, 1788733699.7878587, 1788733700.49339, 1788733701.2414799, 1788733702.035376, 1788733702.8419983, 1788733703.6940856, 1788733704.2715113, 1788733704.9150808, 1788733705.5901434, 1788733706.2989163, 1788733707.035916, 1788733707.801614, 1788733708.599296, 1788733709.4286687, 1788733710.0037909, 1788733710.6370137, 1788733711.303599, 1788733711.9937723, 1788733712.7160954, 1788733713.4757004, 1788733714.2682602, 1788733715.0901988, 1788733715.94296, 1788733716.829519, 1788733717.407476, 1788733718.0491726, 1788733718.7158895, 1788733719.4204504, 1788733720.161398, 1788733720.930903, 1788733721.721732, 1788733722.5460649, 1788733723.39466, 1788733724.0916114, 1788733724.6893992, 1788733725.351409, 1788733726.0430431, 1788733726.7895036, 1788733727.5516233, 1788733728.3350518, 1788733729.1555634, 1788733729.802947, 1788733730.41255, 1788733731.07635, 1788733731.7750492, 1788733732.494109, 1788733733.2420123, 1788733734.0414455, 1788733734.6198373, 1788733735.2615469, 1788733735.9428434, 1788733736.6697645, 1788733737.4105177, 1788733738.1771955, 1788733738.9713776, 1788733739.7941093, 1788733740.5698528, 1788733741.160879, 1788733741.8121614, 1788733742.4924104, 1788733743.203233, 1788733743.9453444, 1788733744.7138102, 1788733745.515177, 1788733746.20397, 1788733746.827989, 1788733747.4956315, 1788733748.1927042, 1788733748.9214032, 1788733749.680826, 1788733750.4619412, 1788733751.2999563, 1788733751.8792913, 1788733752.521549, 1788733753.1947668, 1788733753.8997455, 1788733754.6267972, 1788733755.4013586, 1788733756.1938446, 1788733757.013476, 1788733757.6667216, 1788733758.271977, 1788733758.9483178, 1788733759.6529202, 1788733760.3869462, 1788733761.14852, 1788733761.956083, 1788733762.7597916, 1788733763.3488932, 1788733763.9977725, 1788733764.6714227, 1788733765.3742547, 1788733766.1209078, 1788733766.8782449, 1788733767.683183, 1788733768.508129, 1788733769.3657513, 1788733770.2557194, 1788733770.902527, 1788733771.533796, 1788733772.2175102, 1788733772.91398, 1788733773.652864]","[1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 3, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 3, 2, 1, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 3, 2, 1, 2, 2, 2, 2, 1, 3, 1, 3, 1, 1, 1, 1, 4, 1, 4, 4, 1, 4, 5, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 5, 4, 2, 2, 1, 2, 2, 2, 1, 1]"
