period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788733640.12331,1788733670.12331,128,0,0,0,0,0,0,128,128,0,0.0,0.0,4.933333333333334,0,0,0,0,0,51865,0,0,100.0,0,122,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,,,,,0.07783756429959399,569
2,1788733670.12331,1788733700.12331,128,0,0,1,0,0,1,128,1,127,0.03333333333333333,0.0,25.466666666666665,0,0,0,0,0,52005,0,0,100.0,0,117,11,22.31801962852478,22.31801962852478,22.31801962852478,22.31801962852478,1,0.01666666415002649,234.79996454557318,1.2999998037020661,0.9815668202764977,2.949885898845112,2.949885898845112,2.949885898845112,2.949885898845112,5.0,5.0,5.0,5.0,14088.0,14088.0,14088.0,14088.0,78.0,78.0,78.0,78.0,14088,78,2,0.0,0.0,0.0,0.0,,,,,0.14217642051155488,539
3,1788733700.12331,1788733730.12331,127,1,0,3,0,0,3,127,2,125,0.1,0.0,28.2,0,0,0,0,0,52015,0,0,100.0,0,114,13,28.993780553340912,28.365183353424072,36.07087284326553,36.75556327104568,4,0.044444439970417235,660.9888223500377,4.733332856849436,0.9684095860566448,3.2167399195087047,3.2166697549939425,3.4511247068028763,3.477212356722032,7.5,6.5,11.399999999999999,11.879999999999999,14872.25,14081.5,19665.699999999997,20453.14,106.5,98.0,156.24999999999997,161.64999999999998,59489,426,2,0.0,0.0,0.0,0.0,,,,,0.17063837796133363,509
4,1788733730.12331,1788733760.12331,125,3,0,3,0,0,3,125,1,124,0.1,0.0,36.86666666666667,0,0,0,0,0,52021,0,0,100.0,0,110,15,30.264580420085363,31.220982313156128,40.11473858356476,41.20776808261871,7,0.05833332892921269,836.0999368751096,8.466666027440013,0.7691931540342298,3.017758263244538,3.0891616656783882,3.418515144403931,3.4706904442422433,21.5,10.0,63.25,74.25000000000001,14333.142857142857,14075.0,19190.499999999996,20358.1,145.14285714285714,132.0,236.2,244.83999999999997,100332,1016,2,0.0,0.0,0.0,0.0,,,,,0.21238839883883687,479
5,1788733760.12331,1788733790.12331,122,6,0,5,0,0,5,122,2,120,0.16666666666666666,0.0,35.9,0,0,0,0,0,52348,0,0,100.0,0,108,14,34.71175356705984,32.70972943305969,60.07966749668121,62.61791695117951,12,0.07999999516805043,1256.2199241251037,15.019999092801466,0.46021064950263313,2.8465029026304483,2.836279262716395,3.3641658737390223,3.4598205901092616,21.5,10.0,63.25,74.25000000000001,15702.75,14635.5,21219.7,21776.74,187.75,174.0,346.0,363.6,188433,2253,2,0.0,0.0,0.0,0.0,,,,,0.21204812669590767,449
6,1788733790.12331,1788733820.12331,124,4,0,3,0,0,3,124,6,118,0.1,0.0,37.5,0,0,0,0,0,53162,0,0,100.0,0,108,16,45.340325966477394,35.56260621547699,101.06372255086899,104.4160138964653,16,0.08888888441486145,1430.7165946546786,18.13333242063174,0.3501001557979079,2.8198352619727216,2.804166653278275,3.3388770755036274,3.4547628304621827,21.5,10.0,63.25,74.25000000000001,16095.5625,15484.0,21140.5,21760.9,204.0,188.0,383.75,421.54999999999995,257529,3264,2,0.0,0.0,0.0,0.0,,,,,0.2428882498918732,419
7,1788733820.12331,1788733850.12331,125,3,0,7,0,0,7,125,7,118,0.23333333333333334,0.0,40.4,0,0,0,0,0,54857,0,0,100.0,0,111,14,66.1220864165913,54.99681007862091,149.48137516975402,163.48323514461515,22,0.10476190024222395,1771.4903997641118,20.990475284896508,0.25059741914927514,2.6951603032995908,2.65712276541452,3.2893786363844604,3.4431742549663267,21.5,10.0,63.25,74.25000000000001,16909.68181818182,17857.5,21850.05,21912.85,200.36363636363637,181.0,375.6,419.44999999999993,372013,4408,2,0.0,0.0,0.0,0.0,,,,,0.2183899020190727,389
8,1788733850.12331,1788733880.12331,127,1,0,1,0,0,1,127,3,124,0.03333333333333333,0.0,37.766666666666666,0,0,0,0,0,55246,0,0,100.0,0,109,18,69.97263936374499,57.48373055458069,154.1925448179245,164.39252192974092,23,0.09583332971566266,1624.5374386743479,19.116665945020014,0.23996948893974065,2.6905107934522197,2.6012578505588357,3.288165928498025,3.441242825717018,21.5,10.0,63.25,74.25000000000001,16951.695652173912,17876.0,21799.1,21912.7,199.47826086956522,180.0,375.2,418.9000000000001,389889,4588,2,0.0,0.0,0.0,0.0,,,,,0.2713439752511221,359
9,1788733880.12331,1788733910.12331,126,2,0,5,0,0,5,126,4,122,0.16666666666666666,0.0,45.53333333333333,0,0,0,0,0,56499,0,0,100.0,0,109,17,83.53061650480542,78.94724595546722,164.7805513858795,175.44838728666306,28,0.10370370022390453,1865.2703077808383,22.018517779682586,0.18888088376561,2.6406972531430175,2.5947397136844437,3.2821023890658476,3.4315856794704716,21.5,10.0,63.25,74.25000000000001,17986.535714285714,18395.0,23624.199999999997,28480.160000000003,212.32142857142858,188.0,373.2,416.15000000000003,503623,5945,2,0.0,0.0,0.0,0.0,,,,,0.25990933554697193,329
10,1788733910.12331,1788733940.12331,127,1,0,5,0,0,5,127,6,121,0.16666666666666666,0.0,38.733333333333334,0,0,0,0,0,57869,0,0,100.0,0,111,16,102.19769880988382,99.66693449020386,211.03160710334774,227.8774650001526,33,0.10999999667803456,2000.856606241424,23.279999296951313,0.1599552572706935,2.6397823699379717,2.6012578505588357,3.2760388496336703,3.4219285332239253,21.5,10.0,63.25,74.25000000000001,18189.60606060606,18429.0,24132.399999999998,28210.559999999998,211.63636363636363,185.0,371.2,413.4,600257,6984,2,0.0,0.0,0.0,0.0,,,,,0.25562539651676,299
