start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788722560750.936,0.000,486067.266,699.331,568588.296,1,18851,119,119,1,0.00,trace_0712,User-001,1.43
1788722560907.116,0.156,492272.650,695.063,647966.800,1,21916,225,225,1,0.00,trace_0714,User-003,1.44
1788722560954.208,0.203,497681.481,690.591,624750.238,1,18361,185,185,1,0.00,trace_0629,User-004,1.45
1788722561005.924,0.255,503197.762,696.504,593743.297,1,20311,131,131,1,0.00,trace_0568,User-005,1.44
1788722561039.636,0.289,127166.127,707.200,439748.529,1,13070,443,443,1,0.00,trace_0398,User-007,1.41
1788722561118.252,0.367,130376.004,699.542,387107.750,1,12330,368,368,1,0.00,trace_0313,User-009,1.43
1788722561462.443,0.712,154658.485,690.156,274745.597,1,20882,175,175,1,0.00,trace_0562,User-023,1.45
1788722561508.570,0.758,159525.692,691.252,290863.509,1,18579,191,191,1,0.00,trace_0569,User-026,1.45
1788722561553.666,0.803,164881.717,690.954,288562.481,1,18429,180,180,1,0.00,trace_0579,User-029,1.45
1788722561647.718,0.897,175074.853,707.512,405016.333,1,18596,326,326,1,0.00,trace_0570,User-041,1.41
1788722561685.392,0.934,22269.402,775.128,250156.924,1,15183,295,295,1,0.00,trace_0052,User-043,1.29
1788722561748.783,0.998,182120.994,707.498,404275.468,1,24544,315,315,1,0.00,trace_0272,User-044,1.41
1788722561870.641,1.120,186711.514,711.715,271405.633,1,17435,120,120,1,0.00,trace_0666,User-054,1.41
1788722561915.284,1.164,191443.143,688.384,260281.582,1,18280,101,101,1,0.00,trace_0276,User-057,1.45
1788722561959.207,1.208,196725.992,692.666,320713.221,1,17876,180,180,1,0.00,trace_0586,User-058,1.44
1788722562006.845,1.256,201660.372,705.900,384488.423,1,19464,260,260,1,0.00,trace_0656,User-059,1.42
1788722562061.668,1.311,207885.674,691.069,287358.554,1,21901,116,116,1,0.00,trace_0046,User-061,1.45
1788722562103.686,1.353,212492.542,708.456,389606.471,1,16892,251,251,1,0.00,trace_0054,User-065,1.41
1788722562155.854,1.405,218660.431,693.980,340107.006,1,21193,176,176,1,0.00,trace_0681,User-066,1.44
1788722562185.086,1.434,24890.538,699.988,197087.645,1,11896,247,247,1,0.00,trace_0307,User-068,1.43
1788722562246.028,1.495,225087.349,719.149,450900.061,1,23858,315,315,1,0.00,trace_0673,User-071,1.39
1788722562289.151,1.538,229778.918,701.185,353187.427,1,17686,177,177,1,0.00,trace_0559,User-075,1.43
1788722562334.131,1.583,235124.333,717.065,419410.015,1,18489,258,258,1,0.00,trace_0634,User-076,1.39
1788722562380.804,1.630,240567.487,719.341,431912.181,1,19001,267,267,1,0.00,trace_0725,User-080,1.39
1788722562432.456,1.682,246180.004,717.482,536760.159,1,21285,406,406,1,0.00,trace_0739,User-082,1.39
1788722562555.593,1.805,251524.920,710.515,380838.612,1,18879,183,183,1,0.00,trace_0671,User-089,1.41
1788722562597.503,1.847,256305.498,695.473,330025.655,1,17210,107,107,1,0.00,trace_0285,User-091,1.44
1788722562647.281,1.896,261793.380,857.334,392965.505,1,19857,154,154,1,0.00,trace_0584,User-093,1.17
1788722562695.673,1.945,267309.474,725.961,461140.997,1,19606,268,268,1,0.00,trace_0386,User-095,1.38
1788722562746.485,1.996,272883.195,719.204,546899.958,1,20676,382,382,1,0.00,trace_0658,User-096,1.39
1788722562801.132,2.050,279290.559,732.211,502615.013,1,22136,306,306,1,0.00,trace_0515,User-099,1.37
1788722562849.120,2.098,284729.291,728.521,463216.918,1,19586,246,246,1,0.00,trace_0600,User-100,1.37
1788722562974.030,2.223,290179.762,723.414,524566.039,1,20249,325,325,1,0.00,trace_0695,User-108,1.38
1788722563150.659,2.400,301074.235,728.869,487664.711,1,18778,257,257,1,0.00,trace_0653,User-117,1.37
1788722563193.753,2.443,305851.608,733.508,461355.281,1,17668,213,213,1,0.00,trace_0737,User-119,1.36
1788722563239.853,2.489,311233.469,738.923,444978.551,1,18968,182,182,1,0.00,trace_0710,User-120,1.35
