period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788382818.2346272,1788382848.2346272,7,1,1,1,1,1,0,7,7,0,0.03333333333333333,628.4333333333333,9.233333333333333,10.368620157241821,10.368620157241821,10.368620157241821,10.368620157241821,0.0,2370,0,29.32244062423706,87.7823164065679,18816,3,4,10.368620157241821,10.368620157241821,10.368620157241821,10.368620157241821,1,0.03333333094914771,628.4332883842818,3.5666664115588054,0.0,5.592540046719365,5.592540046719365,5.592540046719365,5.592540046719365,0.0,0.0,0.0,0.0,18853.0,18853.0,18853.0,18853.0,107.0,107.0,107.0,107.0,18853,107,0,0.0,0.0,0.0,0.0,,,,,0.06044798647588001,569
2,1788382848.2346272,1788382878.2346272,1,7,5,9,2,2,7,1,1,0,0.3,3448.5333333333333,78.83333333333333,23.375262928009032,33.422547817230225,36.75425019264221,36.75465939521789,0.3769230769230769,2927,0,178.58469581604004,25.589710076649986,62208,1,0,19.802351427078246,19.441475987434387,36.753610813617705,36.75453151941299,10,0.1666666607062024,3266.1165498612368,44.033331758578676,0.19586942038640906,22.75007434137251,13.58248324129231,68.53454997826843,79.86307874034851,28.0,28.0,43.3,44.66,19596.7,19130.5,29207.799999999996,30775.96,264.2,245.5,432.79999999999995,438.56,195967,2642,0,0.18453579648230617,0.0,0.9252138211044292,0.9434646596932982,,,,,0.0,539
3,1788382878.2346272,1788382908.2346272,6,2,4,5,4,4,1,6,6,0,0.16666666666666666,3635.8333333333335,59.266666666666666,3.3454167366027834,2.458674907684326,7.484982442855834,8.32969931602478,0.8793407886992348,3967,0,63.00224161148071,73.74906599521637,13120,1,5,14.316706530253093,9.604074954986572,36.7529714345932,36.75440364360809,15,0.16666666269302377,3389.355474747024,41.96666566610339,0.44288449266113594,26.008198894582407,19.239015916189796,62.41062438234343,78.6382936211635,16.857142857142858,16.0,36.29999999999998,43.259999999999984,20336.133333333335,19408.0,30883.8,31111.16,251.8,225.0,428.79999999999995,437.76,305042,3777,0,0.44663228081451306,0.5023076532941116,0.978776293061075,0.9813020797403352,,,,,0.07649580390025956,509
4,1788382908.2346272,1788382938.2346272,7,1,2,7,1,1,6,7,7,0,0.23333333333333334,1134.3333333333333,46.833333333333336,3.5513482093811035,3.5513482093811035,6.484591174125671,6.745323882102967,0.42533081285444235,4788,0,15.13032341003418,93.69569857915243,19456,1,6,10.947953365065835,5.950243830680847,36.58572136163711,36.754224617481235,22,0.18333333005507793,3722.5082667696984,46.74999916404487,0.48038222093528304,27.468683750078558,19.240198516441243,68.03966627860113,79.77584716376506,17.90909090909091,15.0,44.5,44.9,20304.590909090908,19243.5,31126.8,31163.38,255.0,219.5,439.2,634.3399999999998,446701,5610,0,0.47679992359319007,0.6276015772329847,0.9778186912607841,0.9810915975170635,,,,,0.08220732959005006,479
5,1788382938.2346272,1788382968.2346272,6,2,2,9,2,2,7,6,6,0,0.3,1620.6,101.83333333333333,3.2793619632720947,0.3965880870819092,8.297704005241393,9.000025420188903,0.6476821192052981,5345,0,21.119983434677124,91.20000690221786,17024,2,4,8.885452685817596,4.423283338546753,35.08737599849701,36.75399444103241,31,0.20666666371027634,4143.826607388752,55.67333253691992,0.5411862470136075,29.312497051590782,22.57066873456402,72.93019614927894,81.00672172920541,23.333333333333332,15.0,59.54999999999986,125.50999999999983,20050.774193548386,19127.0,30954.0,31161.4,269.38709677419354,230.0,538.5,655.6999999999999,621574,8351,0,0.543422468094223,0.6790399913336267,0.9779479943162547,0.9808460349232466,,,,,0.06810360441948926,449
6,1788382968.2346272,1788382998.2346272,6,2,3,7,2,2,5,6,5,1,0.23333333333333334,2233.233333333333,85.36666666666666,5.102432012557983,4.771570920944214,6.577224588394165,6.737727136611938,0.6193672099712368,6203,0,51.927908420562744,78.36337149143219,25408,2,4,7.830457524249428,4.088190197944641,33.921996271610254,36.753815414905546,38,0.21111110859447058,4312.816615253886,57.59444375786517,0.5854935194416749,27.59627327133157,21.873397123996913,70.03449393938016,80.61274091548403,20.916666666666668,15.0,44.849999999999994,119.68999999999996,20429.13157894737,19933.5,30819.6,31159.86,272.8157894736842,245.5,505.9499999999999,648.6300000000002,776307,10367,0,0.5663494544520434,0.8448666373685811,0.9785902045802642,0.981226390183069,,,,,0.06723419670349573,419
7,1788382998.2346272,1788383028.2346272,2,6,4,11,5,5,6,2,2,0,0.36666666666666664,5282.066666666667,100.43333333333334,0.46339556149074007,0.4896254539489746,0.6482903480529785,0.6548623466491699,0.9841269841269841,6529,0,36.67199683189392,84.7200013200442,2496,0,2,6.508613586425781,3.2613980770111084,31.189675903320282,36.753534088134764,49,0.23333333094914757,4895.757092832595,68.17618977957032,0.6339750423277105,29.912405531584657,23.56831206820685,66.10434446504281,79.99362820820751,18.393939393939394,15.0,44.4,110.95999999999998,20981.816326530614,20594.0,30517.999999999996,31157.44,292.18367346938777,242.0,645.5999999999995,1071.5999999999992,1028109,14317,0,0.6082691056097519,0.8970850949982796,0.9855898911704142,0.988371866608676,,,,,0.03594759403489711,389
8,1788383028.2346272,1788383058.2346272,1,7,4,10,8,8,2,1,1,0,0.3333333333333333,5490.2,55.166666666666664,1.5400881171226501,0.9399369955062866,4.318814682960509,4.68855999469757,0.8484136310223267,6919,0,37.7370879650116,84.27621334791183,24768,0,1,5.806034063888808,2.461059093475342,28.398586010932892,36.753278336524964,59,0.2458333311354121,5146.7791206508755,66.20833274138471,0.6591336116910229,34.16700927448677,27.843309839022133,68.54308356815935,79.43079847431984,58.58536585365854,12.0,142.0,972.4000000000015,20936.050847457627,20705.0,30212.999999999996,31155.24,269.3220338983051,211.0,595.0999999999995,1051.1000000000004,1235227,15890,0,0.6461702907702571,0.9203539823008849,0.987739145777193,0.9894997780225706,,,,,0.01234075952424074,359
9,1788383058.2346272,1788383088.2346272,5,3,2,3,2,2,1,5,5,0,0.1,1805.4666666666667,34.5,0.9736565351486206,0.9736565351486206,1.3291710019111633,1.3607722878456117,0.9228028503562945,7999,0,46.326749324798584,80.69718778133392,4160,0,5,5.562150943663813,2.429435610771179,27.55720951557157,36.75320161104202,62,0.2296296278046973,4857.285146582951,62.02592543298816,0.6755813381839634,34.089963769881855,27.47406736684716,68.77956786554378,79.26194955415352,57.52272727272727,12.0,136.90000000000003,942.4300000000003,21152.6935483871,20838.5,30731.499999999996,31154.58,270.11290322580646,216.5,580.3499999999996,1044.95,1311467,16747,0,0.6304864501037518,0.8968395945140131,0.9873369873369874,0.9894631008039029,,,,,0.0593974521523879,329
10,1788383088.2346272,1788383118.2346272,2,6,4,9,4,4,5,2,2,0,0.3,3094.866666666667,96.86666666666666,5.4374255537986755,6.3645259141922,6.723893368244171,6.763469927310943,0.4561161022805805,8800,0,68.11576676368713,71.61843051513036,50368,0,2,5.731684842579801,3.460477352142334,25.008782863616943,36.7529714345932,71,0.23666666497389477,5029.44996402657,64.87666620263259,0.6412894961571307,32.39787446789753,26.300802535230062,68.65437029634026,78.75540279365457,54.0625,12.0,130.09999999999997,902.4700000000012,21251.197183098593,20882.0,30457.0,31152.6,274.1267605633803,214.0,635.5,1026.4999999999993,1508835,19463,0,0.6275511989543067,0.8738411930673116,0.9871444373143897,0.9894264235852352,,,,,0.0336774738875808,299
