start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788380261481.131,190.851,426.371,44.050,17253.439,6,22052,383,383,1,97.08,trace_0707,User-008,22.70
1788380261578.460,190.949,451.213,87.143,10124.105,4,20795,112,112,1,99.38,trace_0726,User-017,11.48
1788380261901.090,191.271,1810.623,46.854,13805.233,10,29596,257,257,1,84.57,trace_0398,User-007,21.34
1788380264796.850,194.167,5277.252,27.396,12180.934,1,19031,253,253,1,0.00,trace_0587,User-019,36.50
1788380274777.754,204.148,225.833,25.321,3568.197,5,20971,133,133,1,99.38,trace_0726,User-017,39.49
1788380280780.374,210.151,369.634,43.224,11651.218,11,30084,262,262,1,98.50,trace_0398,User-007,23.14
1788380281473.050,210.843,239.442,66.864,7460.750,6,21161,109,109,1,99.39,trace_0726,User-017,14.96
1788380283181.380,212.552,4501.330,27.384,10470.988,1,16565,219,219,1,0.00,trace_0108,User-020,36.52
1788380287812.107,217.182,406.677,25.531,9904.104,7,22720,373,373,1,97.17,trace_0707,User-008,39.17
1788380292987.137,222.357,232.466,24.806,3085.201,7,21338,116,116,1,99.39,trace_0726,User-017,40.31
1788380298705.657,228.076,1166.952,27.077,5634.685,2,19881,166,166,1,83.23,trace_0108,User-020,36.93
1788380299212.428,228.583,800.114,27.279,3555.302,8,21618,102,102,1,98.50,trace_0726,User-017,36.66
1788380301831.647,231.202,428.951,24.596,3355.830,8,23383,120,120,1,97.25,trace_0707,User-008,40.66
1788380305822.449,235.193,211.950,28.102,5551.250,9,21814,191,191,1,99.11,trace_0726,User-017,35.59
1788380310454.949,239.825,1311.845,27.263,8400.155,3,23361,261,261,1,85.16,trace_0108,User-020,36.68
1788380314554.094,243.924,711.527,25.719,5443.874,3,21695,185,185,1,92.31,trace_0381,User-014,38.88
1788380316471.186,245.841,281.189,47.504,18142.824,10,22069,377,377,1,99.12,trace_0726,User-017,21.05
1788380321061.228,250.432,5536.889,55.504,11420.334,1,18986,107,107,1,0.00,trace_0266,User-021,18.02
1788380321156.210,250.526,6277.182,39.584,12927.233,4,19848,169,169,1,87.70,trace_0687,User-015,25.26
1788380323067.449,252.438,4365.129,46.348,9648.847,4,21957,115,115,1,99.12,trace_0381,User-014,21.58
1788380323987.746,253.358,5416.306,29.316,9227.346,4,29469,131,131,1,79.30,trace_0108,User-020,34.11
1788380335280.765,264.651,3347.467,67.319,29803.733,1,12965,394,394,1,0.00,trace_0418,User-022,14.85
1788380340624.850,269.995,1213.549,80.716,41167.859,2,22198,496,496,1,85.55,trace_0266,User-021,12.39
1788380340842.677,270.213,6695.652,81.181,20821.214,1,20882,175,175,1,0.00,trace_0562,User-023,12.32
1788380350795.589,280.166,275.252,111.591,13219.757,5,22257,117,117,1,98.55,trace_0381,User-014,8.96
1788380351250.366,280.621,4383.529,58.110,46106.436,5,29442,719,719,1,59.61,trace_0687,User-015,17.21
1788380352535.872,281.906,3693.910,100.308,25561.048,12,30817,219,219,1,97.70,trace_0398,User-007,9.97
1788380354427.020,283.797,6857.283,59.152,28625.042,1,20409,369,369,1,0.00,trace_0255,User-024,16.91
1788380365448.092,294.818,6306.943,53.696,17260.881,1,20769,205,205,1,0.00,trace_0588,User-025,18.62
1788380367153.041,296.523,4601.184,51.240,39547.162,6,22784,683,683,1,97.74,trace_0381,User-014,19.52
1788380367851.586,297.222,8672.304,31.600,14676.378,1,18579,191,191,1,0.00,trace_0569,User-026,31.65
1788380378134.765,307.505,298.452,30.138,5150.721,2,13420,162,162,1,97.12,trace_0418,User-022,33.18
1788380387865.104,317.235,337.696,77.668,17113.990,3,22699,217,217,1,98.02,trace_0266,User-021,12.88
1788380390209.965,319.580,3583.177,49.842,21326.942,2,29300,357,357,1,69.58,trace_0255,User-024,20.06
1788380391810.713,321.181,3776.885,51.389,17395.003,2,26891,266,266,1,77.33,trace_0588,User-025,19.46
1788380398721.390,328.092,5897.376,47.025,20051.915,1,20692,302,302,1,0.00,trace_0632,User-027,21.27
1788380400412.458,329.783,4204.307,42.679,20422.476,3,13644,381,381,1,98.58,trace_0418,User-022,23.43
1788380403464.100,332.834,1485.003,46.013,15334.832,6,30229,302,302,1,97.47,trace_0687,User-015,21.73
1788380412189.785,341.560,4772.233,31.082,9527.833,1,17003,154,154,1,0.00,trace_0006,User-028,32.17
1788380413318.913,342.689,4424.196,27.029,7694.690,3,29373,122,122,1,91.48,trace_0588,User-025,37.00
1788380421767.487,351.138,5514.008,31.106,11081.927,1,18429,180,180,1,0.00,trace_0579,User-029,32.15
1788380422192.459,351.563,5093.945,34.761,12810.941,13,31118,223,223,1,98.96,trace_0398,User-007,28.77
1788380424896.007,354.266,2386.558,31.105,15481.959,7,30591,422,422,1,98.96,trace_0687,User-015,32.15
1788380424966.725,354.337,2320.547,32.030,6900.894,4,14246,144,144,1,95.91,trace_0418,User-022,31.22
1788380426100.601,355.471,1241.833,31.838,5953.894,4,29594,149,149,1,99.35,trace_0588,User-025,31.41
1788380426893.265,356.264,655.045,46.892,28696.691,2,21216,599,598,1,97.28,trace_0632,User-027,21.33
1788380432813.417,362.184,1200.350,46.185,26325.044,2,20318,545,544,1,83.86,trace_0006,User-028,21.65
1788380436181.077,365.551,303.358,26.291,3405.722,5,29807,119,119,1,99.35,trace_0588,User-025,38.04
1788380442658.668,372.029,258.904,116.298,14098.325,6,29989,120,119,1,99.36,trace_0588,User-025,8.60
1788380443045.016,372.415,4628.220,69.614,14931.112,1,16276,149,148,1,0.00,trace_0082,User-030,14.36
1788380446176.251,375.547,7773.502,28.352,12961.895,1,22732,184,183,1,0.00,trace_0624,User-031,35.27
1788380446479.713,375.850,7468.929,27.395,15906.479,8,31018,309,308,1,98.56,trace_0687,User-015,36.50
1788380459920.405,389.291,270.069,25.294,2065.962,7,30179,72,72,1,99.57,trace_0588,User-025,39.53
1788380462652.793,392.023,1165.623,37.993,21415.861,3,24230,534,533,1,87.53,trace_0632,User-027,26.32
1788380464039.573,393.410,295.149,28.006,6960.591,2,16728,239,239,1,97.31,trace_0082,User-030,35.71
1788380466083.842,395.454,265.749,29.846,3966.680,8,30319,125,125,1,99.79,trace_0588,User-025,33.51
1788380466780.965,396.151,619.995,41.942,67559.525,7,24053,1597,1595,1,94.91,trace_0381,User-014,23.84
1788380471262.443,400.633,286.945,46.122,57801.248,2,23039,1248,1246,1,98.61,trace_0624,User-031,21.68
1788380474379.370,403.750,5471.069,29.618,13171.746,1,18355,261,260,1,0.00,trace_0279,User-032,33.76
1788380476079.990,405.450,3767.456,29.212,12268.036,3,17637,292,291,1,94.89,trace_0082,User-030,34.23
1788380476205.590,405.576,3642.749,29.999,5712.661,9,30514,70,69,1,99.36,trace_0588,User-025,33.33
1788380485051.114,414.421,254.645,30.186,2397.863,10,30651,72,72,1,99.79,trace_0588,User-025,33.13
1788380491144.865,420.515,2717.898,48.174,17651.967,4,30454,311,310,1,79.37,trace_0632,User-027,20.76
1788380491919.910,421.290,1941.805,61.800,27217.802,5,15300,410,409,1,93.22,trace_0418,User-022,16.18
1788380495577.297,424.948,268.471,69.897,23404.394,11,30788,332,332,1,99.58,trace_0588,User-025,14.31
1788380496460.872,425.831,1216.221,55.229,28830.815,4,20948,501,501,1,84.05,trace_0082,User-030,18.11
1788380500635.831,430.006,4963.029,40.811,33653.313,2,32015,704,704,1,57.31,trace_0279,User-032,24.50
1788380509534.918,438.905,3063.333,43.659,20046.615,1,11642,390,390,1,0.00,trace_0538,User-033,22.90
1788380512971.322,442.342,4891.137,31.690,12908.653,1,17666,254,254,1,0.00,trace_0164,User-034,31.56
1788380523231.683,452.602,350.470,33.395,94891.844,6,15937,2832,2832,1,95.93,trace_0418,User-022,29.94
1788380526054.830,455.425,379.737,27.759,9623.586,12,31177,334,334,1,98.96,trace_0588,User-025,36.02
1788380535932.469,465.303,269.828,42.816,8747.486,2,18033,199,199,1,97.86,trace_0164,User-034,23.36
1788380539613.652,468.984,4050.771,26.561,7025.658,1,14980,113,113,1,0.00,trace_0062,User-035,37.65
1788380544755.473,474.126,337.746,26.937,11516.637,13,31516,416,416,1,98.97,trace_0588,User-025,37.12
1788380552757.105,482.127,555.382,24.259,9798.029,2,16362,382,382,1,91.37,trace_0062,User-035,41.22
1788380567634.943,497.005,270.492,35.448,2893.623,3,16749,75,75,1,98.08,trace_0062,User-035,28.21
1788380568750.917,498.121,383.390,70.720,11769.279,3,18769,162,162,1,96.23,trace_0164,User-034,14.14
1788380569467.370,498.838,752.103,39.797,88585.044,8,25721,2208,2208,1,93.48,trace_0381,User-014,25.13
1788380571665.675,501.036,6792.521,32.396,22115.846,1,22967,474,474,1,0.00,trace_0615,User-036,30.87
1788380576671.034,506.041,1789.830,27.657,5883.032,4,17345,149,149,1,96.65,trace_0062,User-035,36.16
1788380585439.109,514.809,1471.401,33.064,8315.734,5,5775,208,208,1,73.27,trace_0082,User-030,30.24
1788380589170.102,518.540,1100.878,29.072,6217.463,3,25659,177,177,1,89.75,trace_0624,User-031,34.40
1788380589639.416,519.010,780.932,29.803,3701.655,2,12037,99,99,1,91.19,trace_0538,User-033,33.55
1788380596865.407,526.236,576.087,65.924,9278.031,2,24140,133,133,1,95.21,trace_0615,User-036,15.17
1788380597437.628,526.808,209.746,70.308,8435.729,3,12214,118,118,1,98.15,trace_0538,User-033,14.22
1788380598967.867,528.338,4128.827,31.122,13652.297,1,15354,307,307,1,0.00,trace_0489,User-037,32.13
1788380603523.402,532.894,1373.010,27.287,5602.443,4,28871,156,156,1,88.89,trace_0624,User-031,36.65
1788380612006.952,541.377,289.998,27.733,3174.216,4,12687,105,105,1,95.27,trace_0538,User-033,36.06
1788380614297.495,543.668,393.114,48.778,17075.143,3,24726,343,343,1,97.66,trace_0615,User-036,20.50
1788380616643.538,546.014,548.478,61.893,12865.213,4,19966,200,200,1,93.89,trace_0164,User-034,16.16
1788380616736.460,546.107,648.636,59.484,13199.703,2,15800,212,212,1,97.15,trace_0489,User-037,16.81
1788380619265.867,548.636,202.294,31.205,3041.923,5,12918,92,92,1,98.26,trace_0538,User-033,32.05
1788380620208.271,549.579,303.126,40.575,22375.774,5,29113,545,545,1,99.34,trace_0624,User-031,24.65
1788380622202.984,551.573,1067.606,46.437,16623.854,7,18774,336,336,1,85.71,trace_0418,User-022,21.53
1788380622470.358,551.841,6411.584,30.020,17428.872,1,20443,368,368,1,0.00,trace_0661,User-038,33.31
1788380633033.356,562.404,308.198,32.279,2664.551,3,16198,74,74,1,97.62,trace_0489,User-037,30.98
1788380634465.417,563.836,375.231,30.196,4361.071,4,25133,133,133,1,98.47,trace_0615,User-036,33.12
1788380642633.765,572.004,811.469,37.312,18646.796,5,2964,479,479,1,81.78,trace_0062,User-035,26.80
1788380642945.150,572.315,725.099,52.624,7776.742,8,19339,135,135,1,97.29,trace_0418,User-022,19.00
1788380643858.597,573.229,3388.149,31.596,10054.867,4,25306,212,212,1,63.96,trace_0489,User-037,31.65
1788380644053.551,573.424,3194.164,32.226,12443.054,2,21050,288,288,1,97.26,trace_0661,User-038,31.03
1788380650997.323,580.368,347.950,50.681,28475.691,5,25577,556,556,1,98.24,trace_0615,User-036,19.73
1788380652709.639,582.080,446.037,54.811,25165.729,6,29726,452,452,1,98.05,trace_0624,User-031,18.24
1788380653791.585,583.162,245.194,31.894,4200.111,9,19534,125,125,1,98.99,trace_0418,User-022,31.35
1788380662480.458,591.851,8120.853,39.025,22130.658,1,27311,360,360,1,0.00,trace_0220,User-039,25.62
1788380663049.634,592.420,8370.936,47.092,16941.663,10,20014,183,183,1,97.70,trace_0418,User-022,21.24
1788380665589.323,594.960,8495.613,30.925,16597.892,3,29420,263,263,1,71.46,trace_0661,User-038,32.34
1788380666183.603,595.554,8327.665,28.062,20029.721,9,27993,418,418,1,91.94,trace_0381,User-014,35.63
