timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788380070.968,0.000,0.00,0.00,0,0,423424,612522,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380071.988,1.020,1.48,0.00,1,0,423424,631373,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380072.999,2.032,1.66,0.00,1,7,423424,631373,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380074.012,3.044,1.75,0.00,1,7,423424,631373,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380075.024,4.056,1.94,0.00,1,7,423424,631373,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380076.036,5.068,2.04,0.00,2,6,423424,644443,0,0,612522,7487,0,28,0,0,0.000000,0.000000,189098,423424,0,189098,28,0.00,0.00
1788380077.047,6.080,2.60,0.00,2,6,423424,644443,0,0,631373,7489,0,28,0,0,0.000000,0.000000,207949,423424,0,189098,28,0.00,1.98
1788380078.059,7.092,2.69,0.00,2,6,423424,644443,0,0,631373,7490,0,28,0,0,0.000000,0.000000,207949,423424,0,189098,28,0.00,0.99
1788380079.071,8.103,2.88,0.00,3,5,423424,666359,0,0,631373,7492,0,28,0,0,0.000000,0.000000,207949,423424,0,189098,28,0.00,1.98
1788380080.083,9.115,3.17,0.00,3,5,423424,666359,0,0,644443,7494,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,1.98
1788380081.095,10.127,3.54,0.00,3,5,423424,666359,0,0,644443,7498,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,3.95
1788380082.107,11.140,3.71,0.00,3,5,423424,666359,0,0,644443,7502,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,3.95
1788380083.119,12.151,3.81,0.00,3,5,423424,666359,0,0,644443,7504,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,1.98
1788380084.132,13.164,3.90,0.00,3,5,423424,666359,0,0,644443,7506,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,1.97
1788380085.140,14.173,4.09,0.00,4,4,423424,684720,0,0,644443,7510,0,28,0,0,0.000000,0.000000,221019,423424,0,189098,28,0.00,3.97
1788380086.153,15.185,4.56,0.00,4,4,423424,684720,0,0,666359,7513,0,28,0,0,0.000000,0.000000,242935,423424,0,189098,28,0.00,2.96
1788380087.164,16.197,4.75,0.00,4,4,423424,684720,0,0,666359,7519,0,28,0,0,0.000000,0.000000,242935,423424,0,189098,28,0.00,5.93
1788380088.177,17.209,4.83,0.00,4,4,423424,684720,0,0,666359,7522,0,28,0,0,0.000000,0.000000,242935,423424,0,189098,28,0.00,2.96
1788380089.188,18.221,5.02,0.00,4,4,423424,684720,0,0,666359,7528,0,28,0,0,0.000000,0.000000,242935,423424,0,189098,28,0.00,5.93
1788380090.200,19.232,5.11,0.00,5,3,423424,705031,0,0,666359,7531,0,28,0,0,0.000000,0.000000,242935,423424,0,189098,28,0.00,2.97
1788380091.212,20.244,5.67,0.00,5,3,423424,705031,0,0,684720,7539,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,7.91
1788380092.223,21.256,5.86,0.00,5,3,423424,705031,0,0,684720,7547,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,7.91
1788380093.236,22.269,5.96,0.00,5,3,423424,705031,0,0,684720,7551,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,3.95
1788380094.248,23.280,6.05,0.00,5,3,423424,705031,0,0,684720,7555,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,3.95
1788380095.260,24.292,6.22,0.00,5,3,423424,705031,0,0,684720,7563,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,7.91
1788380096.271,25.303,6.33,0.00,6,2,423424,724439,0,0,684720,7567,0,28,0,0,0.000000,0.000000,261296,423424,0,189098,28,0.00,3.95
1788380097.283,26.316,6.89,0.00,6,2,423424,724439,0,0,705031,7577,0,28,0,0,0.000000,0.000000,281607,423424,0,189098,28,0.00,9.88
1788380098.296,27.329,7.06,0.00,6,2,423424,724439,0,0,705031,7587,0,28,0,0,0.000000,0.000000,281607,423424,0,189098,28,0.00,9.87
1788380099.304,28.336,7.16,0.00,6,2,423424,724439,0,0,705031,7592,0,28,0,0,0.000000,0.000000,281607,423424,0,189098,28,0.00,4.96
1788380100.313,29.346,7.26,0.00,6,2,423424,724439,0,0,705031,7597,0,28,0,0,0.000000,0.000000,281607,423424,0,189098,28,0.00,4.95
1788380101.323,30.356,7.55,0.00,7,1,423424,736769,0,0,724439,7608,0,28,0,0,0.000000,0.000000,301015,423424,0,189098,28,0.00,10.89
1788380102.334,31.366,7.90,0.00,7,1,423424,736769,0,0,724439,7614,0,28,0,0,0.000000,0.000000,301015,423424,0,189098,28,0.00,5.94
1788380103.346,32.379,8.10,0.00,7,1,423424,736769,0,0,724439,7626,0,28,0,0,0.000000,0.000000,301015,423424,0,189098,28,0.00,11.85
1788380104.359,33.391,9.60,0.00,8,0,451424,767939,0,0,724439,7632,0,28,0,0,0.000000,0.000000,301015,423424,0,189098,28,89.83,5.93
1788380105.371,34.403,8.88,0.00,8,0,451424,767939,0,0,736769,7646,0,28,0,0,0.000000,0.000000,313345,423424,0,189098,28,0.00,13.83
1788380106.385,35.418,8.79,0.00,8,0,451424,767939,0,0,767939,7902,0,28,0,0,0.000000,0.000000,316515,451424,0,189098,28,0.00,252.37
1788380107.398,36.430,8.81,0.00,8,0,451424,767939,0,0,767939,8174,0,28,0,0,0.000000,0.000000,316515,451424,0,189098,28,0.00,268.72
1788380108.410,37.443,7.74,0.00,7,0,451424,767939,0,0,767939,8414,0,29,0,0,0.000000,0.000000,316515,451424,0,207949,29,0.00,237.02
1788380109.423,38.455,6.60,0.00,6,0,451424,767939,0,0,767939,8630,0,30,0,0,0.000000,0.000000,316515,451424,0,228260,30,0.00,213.37
1788380110.435,39.467,5.55,0.00,5,0,451424,767939,0,0,767939,8825,0,31,0,0,0.000000,0.000000,316515,451424,0,246621,31,0.00,192.66
1788380111.443,40.475,4.36,0.00,4,0,451424,767939,0,0,767939,8991,0,32,0,0,0.000000,0.000000,316515,451424,0,268537,32,0.00,164.69
1788380112.455,41.487,4.36,0.00,4,0,451424,767939,0,0,767939,9143,0,32,0,0,0.000000,0.000000,316515,451424,0,268537,32,0.00,150.20
1788380113.468,42.501,2.82,0.00,3,0,451424,767939,0,0,767939,9289,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,144.02
1788380114.476,43.509,2.83,0.00,3,0,451424,767939,0,0,767939,9409,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,119.06
1788380115.488,44.521,3.85,0.00,4,0,451424,794751,0,0,767939,9478,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,68.17
1788380116.500,45.533,4.41,0.00,4,0,451424,794751,0,0,767939,9484,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,5.93
1788380117.513,46.545,4.60,0.00,4,0,451424,794751,0,0,767939,9490,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,5.93
1788380118.525,47.557,4.68,0.00,4,0,451424,794751,0,0,767939,9493,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,2.96
1788380119.532,48.564,4.78,0.00,4,0,451424,794751,0,0,767939,9496,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,2.98
1788380120.542,49.575,4.96,0.00,4,0,451424,794751,0,0,767939,9502,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,5.94
1788380121.555,50.587,5.06,0.00,4,0,451424,794751,0,0,767939,9505,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,2.96
1788380122.566,51.599,4.90,0.00,4,0,451424,794751,0,0,767939,9508,0,33,0,0,0.000000,0.000000,316515,451424,0,271707,33,0.00,2.97
1788380123.578,52.610,6.40,0.00,5,0,473312,824902,0,0,794751,9512,0,33,0,0,0.000000,0.000000,343327,451424,0,271707,33,72.59,3.95
1788380124.589,53.622,6.59,0.00,5,1,473312,824902,0,0,794751,9520,0,33,0,0,0.000000,0.000000,343327,451424,0,271707,33,0.00,7.91
1788380125.601,54.633,6.68,0.00,6,0,473312,849160,0,0,794751,9524,0,33,0,0,0.000000,0.000000,343327,451424,0,271707,33,0.00,3.96
1788380126.612,55.645,7.16,0.00,6,0,473312,849160,0,0,824902,9529,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,4.94
1788380127.624,56.656,7.33,0.00,6,0,473312,849160,0,0,824902,9539,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,9.89
1788380128.638,57.671,7.43,0.00,6,0,473312,849160,0,0,824902,9544,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,4.93
1788380129.650,58.682,7.61,0.00,6,0,473312,849160,0,0,824902,9554,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,9.88
1788380130.662,59.694,7.71,0.00,6,0,473312,849160,0,0,824902,9559,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,4.94
1788380131.675,60.707,7.79,0.00,6,0,473312,849160,0,0,824902,9564,0,33,0,0,0.000000,0.000000,351590,473312,0,271707,33,0.00,4.94
1788380132.687,61.719,6.13,0.00,5,0,473312,849160,0,0,849160,9592,0,34,0,0,0.000000,0.000000,375848,473312,0,284037,34,0.00,27.67
1788380133.699,62.731,5.02,0.00,4,0,473312,849160,0,0,849160,9748,0,35,0,0,0.000000,0.000000,375848,473312,0,303445,35,0.00,154.11
1788380134.708,63.741,4.14,0.00,3,0,473312,849160,0,0,849160,9863,0,36,0,0,0.000000,0.000000,375848,473312,0,316515,36,0.00,113.95
1788380135.719,64.751,4.15,0.00,3,0,473312,849160,0,0,849160,9980,0,36,0,0,0.000000,0.000000,375848,473312,0,316515,36,0.00,115.78
1788380136.729,65.762,4.16,0.00,3,0,473312,849160,0,0,849160,10094,0,36,0,0,0.000000,0.000000,375848,473312,0,316515,36,0.00,112.79
1788380137.741,66.773,4.16,0.00,3,0,473312,849160,0,0,849160,10211,0,36,0,0,0.000000,0.000000,375848,473312,0,316515,36,0.00,115.70
1788380138.753,67.786,5.05,0.00,4,0,486368,862899,0,0,862899,10325,0,36,0,0,0.000000,0.000000,376531,486368,0,316515,36,95.03,112.60
1788380139.765,68.797,5.05,0.00,4,0,486368,862899,0,0,862899,10477,0,36,0,0,0.000000,0.000000,376531,486368,0,316515,36,0.00,150.26
1788380140.777,69.810,4.67,0.00,4,0,505760,882758,0,0,882758,10605,0,37,0,0,0.000000,0.000000,376998,505760,0,324778,37,97.65,126.41
1788380141.790,70.822,3.78,0.00,3,0,505760,882758,0,0,882758,10742,0,38,0,0,0.000000,0.000000,376998,505760,0,325461,38,0.00,135.32
1788380142.803,71.835,3.79,0.00,3,0,505760,882758,0,0,882758,10859,0,38,0,0,0.000000,0.000000,376998,505760,0,325461,38,0.00,115.52
1788380143.815,72.847,2.41,0.00,2,0,505760,882758,0,0,882758,10974,0,39,0,0,0.000000,0.000000,376998,505760,0,352273,39,0.00,113.59
1788380144.826,73.858,2.41,0.00,2,0,505760,882758,0,0,882758,11054,0,39,0,0,0.000000,0.000000,376998,505760,0,352273,39,0.00,79.13
1788380145.839,74.872,3.31,0.00,3,0,519488,896757,0,0,896757,11135,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,98.06,79.92
1788380146.852,75.885,4.32,0.00,4,0,519488,914125,0,0,896757,11195,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,0.00,59.23
1788380147.864,76.896,4.89,0.00,4,0,519488,914125,0,0,896757,11201,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,0.00,5.93
1788380148.877,77.909,5.07,0.00,4,0,519488,914125,0,0,896757,11207,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,0.00,5.92
1788380149.888,78.921,5.16,0.00,4,1,519488,914125,0,0,896757,11210,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,0.00,2.97
1788380150.953,79.986,5.26,0.00,5,0,519488,933202,0,0,896757,11213,0,39,0,0,0.000000,0.000000,377269,519488,0,352273,39,0.00,2.82
1788380151.965,80.997,5.82,0.00,5,0,519488,933202,0,0,914125,11221,0,39,0,0,0.000000,0.000000,394637,519488,0,352273,39,0.00,7.91
1788380152.977,82.009,6.01,0.00,5,1,519488,933202,0,0,914125,11229,0,39,0,0,0.000000,0.000000,394637,519488,0,352273,39,0.00,7.91
1788380153.988,83.021,6.10,0.00,5,1,519488,933202,0,0,914125,11233,0,39,0,0,0.000000,0.000000,394637,519488,0,352273,39,0.00,3.95
1788380155.001,84.033,6.28,0.00,5,1,519488,933202,0,0,914125,11241,0,39,0,0,0.000000,0.000000,394637,519488,0,352273,39,0.00,7.90
1788380156.012,85.044,7.73,0.00,6,0,546272,963964,0,0,914125,11245,0,39,0,0,0.000000,0.000000,394637,519488,0,352273,39,87.07,3.96
1788380157.030,86.063,7.84,0.00,6,0,546272,963964,0,0,933202,11250,0,39,0,0,0.000000,0.000000,413714,519488,0,352273,39,0.00,4.91
1788380158.042,87.075,6.94,0.00,6,0,546272,963964,0,0,963964,11351,0,39,0,0,0.000000,0.000000,417692,546272,0,352273,39,0.00,99.79
