period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788721189.7763429,1788721219.7763429,61,3,0,0,0,0,0,61,61,0,0.0,0.0,4.466666666666667,0,0,0,0,0,24141,0,0,100.0,0,54,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.07365595828085081,569
2,1788721219.7763429,1788721249.7763429,64,0,0,0,0,0,0,64,3,61,0.0,0.0,14.266666666666667,0,0,0,0,0,24405,0,0,100.0,0,52,12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.1378474143309515,539
3,1788721249.7763429,1788721279.7763429,64,0,0,1,0,0,1,64,1,63,0.03333333333333333,0.0,20.866666666666667,0,0,0,0,0,24667,0,0,100.0,0,47,17,9.578465700149536,9.578465700149536,9.578465700149536,9.578465700149536,1,0.011111110551857682,156.52221434401918,0.8666666230448992,0.9815668202764977,1.5003955408398049,1.5003955408398049,1.5003955408398049,1.5003955408398049,5.0,5.0,5.0,5.0,14087.0,14087.0,14087.0,14087.0,78.0,78.0,78.0,78.0,14087,78,1,0.0,0.0,0.0,0.0,,,,,0.19127947356649289,509
4,1788721279.7763429,1788721309.7763429,64,0,0,1,0,0,1,64,1,63,0.03333333333333333,0.0,25.966666666666665,0,0,0,0,0,24675,0,0,100.0,0,43,21,11.08481764793396,11.08481764793396,12.440534400939942,12.561042556762695,2,0.01666666603750655,206.34165887734986,1.633333271675642,0.9815303430079155,1.4941949922602042,1.4941949922602042,1.4997754859818448,1.5002715298682128,6.5,6.5,7.85,7.97,12380.5,12380.5,13916.35,14052.87,98.0,98.0,116.0,117.6,24761,196,1,0.0,0.0,0.0,0.0,,,,,0.24305171338096976,479
5,1788721309.7763429,1788721339.7763429,63,1,0,1,0,0,1,63,0,63,0.03333333333333333,0.0,30.4,0,0,0,0,0,24675,0,0,100.0,0,40,23,31.080787897109985,12.591169595718384,65.22457251548767,69.90309721946716,3,0.019999999396006284,286.93999133450217,1.9799999402046222,0.5602409638554217,1.4674458836229924,1.4879944436806036,1.4991554311238848,1.500147518896621,6.5,6.5,7.85,7.97,14347.0,14087.0,17860.7,18196.14,99.0,101.0,116.3,117.66,43041,297,1,0.0,0.0,0.0,0.0,,,,,0.28145122367538167,449
6,1788721339.7763429,1788721369.7763429,58,6,0,8,0,0,8,58,3,55,0.26666666666666666,0.0,29.833333333333332,0,0,0,0,0,25415,0,0,100.0,0,39,19,64.64116673036055,65.85174179077148,121.43119692802429,124.3511369228363,11,0.061111109573164145,1201.3333031000923,7.261110928375048,0.4552796889021837,1.4075794171943312,1.4040151822580953,1.4941949922602042,1.4991554311238848,8.0,8.0,10.6,10.92,19658.18181818182,18579.0,27329.5,28049.9,118.81818181818181,116.0,185.5,189.9,216240,1307,1,0.0,0.0,0.0,0.0,,,,,0.2525515309185511,419
7,1788721369.7763429,1788721399.7763429,61,3,0,5,0,0,5,61,8,53,0.16666666666666666,0.0,24.433333333333334,0,0,0,0,0,26737,0,0,100.0,0,44,17,64.33726349473,68.46223509311676,119.60623443126678,123.9861444234848,16,0.07619047454695586,1468.0094921427904,10.642856913277898,0.44050367261280166,1.401720405246245,1.402117822087885,1.491094717970404,1.4985353762659246,7.714285714285714,8.0,10.399999999999999,10.879999999999999,19267.625,18504.0,26879.25,27959.85,139.6875,125.5,227.5,247.89999999999998,308282,2235,1,0.0,0.0,0.0,0.0,,,,,0.23374024414648786,389
8,1788721399.7763429,1788721429.7763429,61,3,0,4,0,0,4,61,4,57,0.13333333333333333,0.0,25.566666666666666,0,0,0,0,0,27247,0,0,100.0,0,44,17,74.18407373428344,73.39968657493591,153.06834970712663,159.26818272829055,20,0.08333333176043302,1721.879134166535,12.066666438910701,0.5424100156494522,1.3953159470875696,1.3926377739435312,1.4886144985385636,1.4980393323795567,7.9,7.5,11.549999999999999,11.91,20662.55,18805.0,30174.0,31937.199999999997,144.8,122.0,256.75000000000006,313.7499999999999,413251,2896,1,0.0,0.0,0.0,0.0,,,,,0.23256306725211595,359
9,1788721429.7763429,1788721459.7763429,61,3,0,4,0,0,4,61,4,57,0.13333333333333333,0.0,28.366666666666667,0,0,0,0,0,27406,0,0,100.0,0,42,19,83.24961117903392,84.16948974132538,159.59448972940444,176.66458194255827,24,0.08888888739754636,1859.5333021348206,13.440740515237323,0.5709494324045408,1.3915481938730252,1.380961532344003,1.4771438231364684,1.4975432884931885,8.615384615384615,8.0,12.799999999999997,13.759999999999998,20919.75,20006.0,29783.799999999996,31844.399999999998,151.20833333333334,125.5,258.95,312.35999999999996,502074,3629,1,0.0,0.0,0.0,0.0,,,,,0.2673839597876373,329
10,1788721459.7763429,1788721489.7763429,61,3,0,4,0,0,4,61,4,57,0.13333333333333333,0.0,26.466666666666665,0,0,0,0,0,27621,0,0,100.0,0,42,19,82.47365512166705,78.40443587303162,170.21329227685925,179.74399151086809,28,0.09333333192401465,1953.9466371623785,15.979999758704507,0.5317759078830824,1.3920707095988494,1.386178779201785,1.4626763290776217,1.4970472446068206,8.857142857142858,8.0,12.7,13.739999999999998,20935.14285714286,20006.0,29561.699999999997,31751.600000000002,171.21428571428572,152.5,327.3,357.20000000000005,586184,4794,1,0.0,0.0,0.0,0.0,,,,,0.25394059965391,299
11,1788721489.7763429,1788721519.7763429,62,2,0,1,0,0,1,62,2,60,0.03333333333333333,0.0,32.1,0,0,0,0,0,28517,0,0,100.0,0,38,24,87.90474392627847,81.08222699165344,178.94764862060546,223.57358757019037,29,0.08787878667246432,1833.4393687715328,14.887878583510938,0.5150117949817714,1.393086615163261,1.3873024724341818,1.4614094545950775,1.4969232336352285,8.857142857142858,8.0,12.7,13.739999999999998,20863.275862068964,19464.0,29490.799999999996,31728.399999999998,169.41379310344828,149.0,327.2,356.79999999999995,605035,4913,1,0.0,0.0,0.0,0.0,,,,,0.30648977621867235,269
12,1788721519.7763429,1788721549.7763429,63,1,0,2,0,0,2,63,3,60,0.06666666666666667,0.0,36.1,0,0,0,0,0,29060,0,0,100.0,0,36,27,91.04999249212203,81.08222699165344,210.68658244609833,251.5091362953186,31,0.08611111002755756,1773.3777554630058,15.233333141649213,0.487812309567337,1.3945691564510654,1.3922817640522922,1.459045247286015,1.4966752116920445,8.857142857142858,8.0,12.7,13.739999999999998,20594.064516129034,19464.0,29349.0,31682.0,176.90322580645162,149.0,348.0,418.4,638416,5484,1,0.0,0.0,0.0,0.0,,,,,0.3440770344559677,239
13,1788721549.7763429,1788721579.7763429,63,1,0,3,0,0,3,63,3,60,0.1,0.0,40.766666666666666,0,0,0,0,0,29588,0,0,100.0,0,34,29,102.34419681745418,89.54660511016846,243.8253129839897,254.644903857708,34,0.08717948616687442,1827.3897223641293,15.76666648353267,0.5004568713450293,1.3967818206297047,1.3964752498692394,1.450360488367638,1.4963031787772685,9.5625,8.5,14.25,14.85,20961.235294117647,19887.5,30027.45,31612.400000000005,180.85294117647058,164.0,341.9999999999999,416.2400000000001,712682,6149,1,0.0,0.0,0.0,0.0,,,,,0.36354754028887926,209
14,1788721579.7763429,1788721609.7763429,62,2,0,4,0,0,4,62,3,59,0.13333333333333333,0.0,40.6,0,0,0,0,0,29786,0,0,100.0,0,31,31,117.49559520420276,100.51572346687317,251.79698213338852,289.6102885293962,38,0.09047618950035027,1919.1523602531668,16.664285534551357,0.5018258540939706,1.3995121028413393,1.4030255708075625,1.4391853470726492,1.4958071348909003,9.944444444444445,10.0,15.0,15.0,21211.684210526317,20429.5,30224.649999999998,31930.670000000002,184.18421052631578,172.5,333.99999999999994,413.3600000000002,806044,6999,1,0.0,0.0,0.0,0.0,,,,,0.3717053761668766,179
15,1788721609.7763429,1788721639.7763429,64,0,0,1,0,0,1,64,3,61,0.03333333333333333,0.0,45.03333333333333,0,0,0,0,0,30529,0,0,100.0,0,30,34,122.28951063522926,103.57762098312378,261.25284461975104,307.32627240180966,39,0.08666666579423128,1838.3044259390385,15.944444283938704,0.48873784873152615,1.4002739189785467,1.4040151822580953,1.4363142237427697,1.4956831239193085,9.944444444444445,10.0,15.0,15.0,21211.20512820513,20548.0,30169.100000000002,31918.579999999998,183.97435897435898,173.0,332.00000000000006,412.6399999999998,827237,7175,1,0.0,0.0,0.0,0.0,,,,,0.41835689649083563,149
16,1788721639.7763429,1788721669.7763429,59,5,0,6,0,0,6,59,1,58,0.2,0.0,49.03333333333333,0,0,0,0,0,30532,0,0,100.0,0,26,33,145.36914142502678,125.0811219215393,308.15891041755674,332.95033333778383,45,0.09374999911524357,1939.587481695333,17.558333167628284,0.4875594458611896,1.4030115051875076,1.411596827822622,1.4304767918446935,1.4949390580897564,13.19047619047619,11.0,15.0,64.60000000000005,20688.933333333334,19464.0,30946.799999999996,32003.56,187.2888888888889,176.0,327.6,408.32000000000016,931002,8428,1,0.0,0.0,0.0,0.0,,,,,0.4152491494896938,119
17,1788721669.7763429,1788721699.7763429,57,7,0,6,0,0,6,57,4,53,0.2,0.0,47.1,0,0,0,0,0,31193,0,0,100.0,0,25,32,162.07731408698885,152.66046595573425,322.38891530036926,347.69076907634735,51,0.09999999911177393,2090.4078245697074,18.649019442197684,0.45191207467630234,1.4041556545946368,1.411596827822622,1.4303340139872183,1.4941949922602042,12.909090909090908,10.5,15.0,63.97999999999995,20904.07843137255,19464.0,30613.5,31952.5,186.49019607843138,176.0,327.0,404.0,1066108,9511,1,0.0,0.0,0.0,0.0,,,,,0.3981565409834136,89
18,1788721699.7763429,1788721729.7763429,62,2,0,5,0,0,5,62,10,52,0.16666666666666666,0.0,45.166666666666664,0,0,0,0,0,32902,0,0,100.0,0,30,32,171.67702233365603,171.14615154266357,328.4046849012375,350.400946867466,56,0.1037037028337539,2173.7370188019877,20.294444274198373,0.48623505868354155,1.40507144599617,1.4119715352066309,1.4302150324393221,1.4935749374022442,13.076923076923077,11.0,20.25,63.25,20961.035714285714,19887.5,30472.25,31909.95,195.69642857142858,178.5,371.25,467.45000000000016,1173818,10959,1,0.0,0.0,0.0,0.0,,,,,0.39748555015362164,59
19,1788721729.7763429,1788721759.7763429,60,4,0,7,0,0,7,60,5,55,0.23333333333333334,0.0,42.96666666666667,0,0,0,0,0,33602,0,0,100.0,0,30,30,188.1582883539654,208.41305232048035,345.0646800994873,357.76267313957214,63,0.11052631491108945,2297.78770103707,22.075438421051405,0.45196368755764843,1.4046657702705154,1.4093915015241785,1.4300087390215268,1.4927068606011,12.814814814814815,11.0,19.899999999999995,62.69999999999992,20789.507936507936,19464.0,30221.8,31850.38,199.73015873015873,180.0,363.99999999999994,463.1800000000002,1309739,12583,1,0.0,0.0,0.0,0.0,,,,,0.3777089783281734,29
20,1788721759.7763429,1788721789.7763429,63,1,0,2,0,0,2,63,5,58,0.06666666666666667,0.0,43.8,0,0,0,0,0,34196,0,0,100.0,0,30,33,191.7918681181394,215.65341305732727,345.80822930336,357.66881227493286,65,0.10833333251542517,2269.1183162016678,21.729999835940202,0.4684857263000514,1.404640088371182,1.4093915015241785,1.4299214271516276,1.492458838657916,14.068965517241379,11.0,38.79999999999994,69.43999999999997,20945.707692307693,19879.0,30983.199999999997,32042.0,200.58461538461538,180.0,359.9999999999999,461.96,1361471,13038,1,0.0,0.0,0.0,0.0,,,,,0.40759749967627634,0
