start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788732233009.231,0.000,298558.180,622.395,363909.642,1,18851,106,80,1,0.00,trace_0712,User-001,1.61
1788732233159.862,0.151,30567.355,446.714,127057.487,1,21916,217,127,1,0.00,trace_0714,User-003,2.24
1788732233205.680,0.196,36034.316,419.663,113252.284,1,18361,185,108,1,0.00,trace_0629,User-004,2.38
1788732233258.389,0.249,41676.404,402.335,93979.976,1,20311,131,74,1,0.00,trace_0568,User-005,2.49
1788732233292.938,0.284,6799.019,335.005,153866.007,1,13070,440,203,1,0.00,trace_0398,User-007,2.99
1788732233340.519,0.331,47230.598,353.529,181571.598,1,19407,381,183,1,0.00,trace_0707,User-008,2.83
1788732233370.915,0.362,9969.667,310.034,123752.151,1,12330,368,161,1,0.00,trace_0313,User-009,3.23
1788732233432.095,0.423,54535.789,397.241,326645.758,1,24258,686,364,1,0.00,trace_0694,User-011,2.52
1788732233489.577,0.480,61046.768,579.656,644760.678,1,22704,1008,649,1,0.00,trace_0704,User-016,1.73
1788732233612.338,0.603,315669.267,341.464,401718.174,1,19031,253,119,1,0.00,trace_0587,User-019,2.93
1788732233653.885,0.645,320525.861,409.129,409715.900,1,16565,219,123,1,0.00,trace_0108,User-020,2.44
1788732233706.061,0.697,327088.301,420.971,400337.309,1,20882,175,101,1,0.00,trace_0562,User-023,2.38
1788732233749.897,0.741,66354.811,419.288,146019.509,1,18579,191,110,1,0.00,trace_0569,User-026,2.38
1788732233796.392,0.787,71282.637,474.324,146700.130,1,18429,160,89,1,0.00,trace_0579,User-029,2.11
1788732233843.287,0.834,76920.813,373.816,461950.908,1,19519,1031,515,1,0.00,trace_0278,User-040,2.68
1788732233887.196,0.878,82478.454,422.020,218368.917,1,18596,323,179,1,0.00,trace_0570,User-041,2.37
1788732233927.042,0.918,13451.108,360.381,131295.773,1,15183,328,166,1,0.00,trace_0052,User-043,2.77
