timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788732236.022,0.000,0.00,0.00,0,0,0,3341776,0,0,3309497,36658,0,139,0,0,0.000000,0.000000,3309497,0,0,3034596,139,0.00,0.00
1788732237.039,1.017,1.61,0.00,1,0,0,3354846,0,0,3309497,36658,0,139,0,0,0.000000,0.000000,3309497,0,0,3034596,139,0.00,0.00
1788732238.047,2.025,1.73,0.00,1,16,0,3354846,0,0,3309497,36658,0,139,0,0,0.000000,0.000000,3309497,0,0,3034596,139,0.00,0.00
1788732239.059,3.037,1.96,0.00,1,40,0,3354846,0,0,3309497,36658,0,139,0,0,0.000000,0.000000,3309497,0,0,3034596,139,0.00,0.00
1788732240.071,4.049,2.09,0.00,2,55,0,3367176,0,0,3309497,36658,0,139,0,0,0.000000,0.000000,3309497,0,0,3034596,139,0.00,0.00
1788732241.084,5.061,2.72,0.00,2,59,0,3367176,0,0,3322567,36660,0,139,0,0,0.000000,0.000000,3322567,0,0,3034596,139,0.00,1.98
1788732242.109,6.087,2.95,0.00,2,59,0,3367176,0,0,3322567,36662,0,139,0,0,0.000000,0.000000,3322567,0,0,3034596,139,0.00,1.95
1788732243.122,7.099,3.07,0.00,3,58,0,3382359,0,0,3322567,36663,0,139,0,0,0.000000,0.000000,3322567,0,0,3034596,139,0.00,0.99
1788732244.134,8.111,3.71,0.00,3,59,0,3382359,0,0,3334897,36667,0,139,0,0,0.000000,0.000000,3334897,0,0,3034596,139,0.00,3.95
1788732245.146,9.123,3.82,0.00,3,59,0,3382359,0,0,3334897,36669,0,139,0,0,0.000000,0.000000,3334897,0,0,3034596,139,0.00,1.98
1788732246.158,10.136,4.07,0.00,3,59,0,3382359,0,0,3334897,36677,0,139,0,0,0.000000,0.000000,3334897,0,0,3034596,139,0.00,7.90
1788732247.170,11.147,4.19,0.00,4,58,0,3393035,0,0,3334897,36681,0,139,0,0,0.000000,0.000000,3334897,0,0,3034596,139,0.00,3.95
1788732248.182,12.160,4.81,0.00,4,58,0,3393035,0,0,3350080,36691,0,139,0,0,0.000000,0.000000,3350080,0,0,3034596,139,0.00,9.88
1788732249.195,13.173,4.93,0.00,4,58,0,3393035,0,0,3350080,36695,0,139,0,0,0.000000,0.000000,3350080,0,0,3034596,139,0.00,3.95
1788732250.208,14.185,5.55,0.00,5,57,0,3407122,0,0,3360756,36703,0,139,0,0,0.000000,0.000000,3360756,0,0,3034596,139,0.00,7.90
1788732251.215,15.193,5.81,0.00,5,57,0,3407122,0,0,3360756,36718,0,139,0,0,0.000000,0.000000,3360756,0,0,3034596,139,0.00,14.88
1788732252.226,16.204,5.91,0.00,5,57,0,3407122,0,0,3360756,36725,0,139,0,0,0.000000,0.000000,3360756,0,0,3034596,139,0.00,6.92
1788732253.239,17.217,6.03,0.00,5,57,0,3407122,0,0,3360756,36735,0,139,0,0,0.000000,0.000000,3360756,0,0,3034596,139,0.00,9.87
1788732254.252,18.230,6.66,0.00,6,56,0,3420284,0,0,3374843,36746,0,139,0,0,0.000000,0.000000,3374843,0,0,3034596,139,0.00,10.86
1788732255.265,19.243,6.92,0.00,6,56,0,3420284,0,0,3374843,36764,0,139,0,0,0.000000,0.000000,3374843,0,0,3034596,139,0.00,17.77
1788732256.277,20.255,7.02,0.00,6,56,0,3420284,0,0,3374843,36776,0,139,0,0,0.000000,0.000000,3374843,0,0,3034596,139,0.00,11.86
1788732257.289,21.267,7.60,0.00,7,55,0,3442200,0,0,3388005,36799,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,22.73
1788732258.301,22.278,7.76,0.00,7,55,0,3442200,0,0,3388005,36809,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,9.88
1788732259.313,23.291,8.00,0.00,7,55,0,3442200,0,0,3388005,36830,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,20.74
1788732260.326,24.304,8.13,0.00,7,55,0,3442200,0,0,3388005,36844,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,13.82
1788732261.338,25.316,8.25,0.00,7,55,0,3442200,0,0,3388005,36858,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,13.83
1788732262.350,26.328,8.47,0.00,7,55,0,3442200,0,0,3388005,36885,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,26.69
1788732263.362,27.340,8.59,0.00,8,54,0,3460561,0,0,3388005,36897,0,139,0,0,0.000000,0.000000,3388005,0,0,3034596,139,0.00,11.86
1788732264.374,28.352,9.22,0.00,8,54,0,3460561,0,0,3409921,36918,0,139,0,0,0.000000,0.000000,3409921,0,0,3034596,139,0.00,20.75
1788732265.386,29.364,9.33,0.00,8,54,0,3460561,0,0,3409921,36932,0,139,0,0,0.000000,0.000000,3409921,0,0,3034596,139,0.00,13.83
1788732266.399,30.377,9.56,0.00,8,54,0,3460561,0,0,3409921,36964,0,139,0,0,0.000000,0.000000,3409921,0,0,3034596,139,0.00,31.59
1788732267.411,31.389,9.67,0.00,8,54,0,3460561,0,0,3409921,36974,0,139,0,0,0.000000,0.000000,3409921,0,0,3034596,139,0.00,9.88
1788732268.424,32.401,9.80,0.00,8,54,0,3460561,0,0,3409921,36989,0,139,0,0,0.000000,0.000000,3409921,0,0,3034596,139,0.00,14.82
