timestamp,user_id,event_type,trace_id,details
1788735622.6223245,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788735622.6726635,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788735622.7228727,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788735622.773087,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788735622.8233268,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788735622.8927474,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788735622.9429271,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788735622.9930809,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788735623.0433297,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788735623.1169796,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788735623.1671917,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788735623.2286892,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788735623.289956,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788735623.3570082,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788735623.4236119,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788735623.4737952,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788735623.541537,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788735623.5917952,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788735623.6419444,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788735623.6922078,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788735623.759525,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788735623.8244615,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788735623.8746612,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788735623.9466836,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788735624.012808,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788735624.062985,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788735624.1312776,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788735624.196598,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788735624.2468822,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788735624.3164685,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788735624.3872142,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788735624.4549448,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788735624.514498,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788735624.5759287,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788735624.635078,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788735624.7003992,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788735624.766847,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788735624.8282418,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788735624.8932905,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788735624.943454,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788735624.9936569,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788735625.0642097,User-042,started,trace_0582,"59 requests remaining (advanced 2%), 20,463 tokens at start"
1788735625.114441,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788735625.1646743,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
1788735625.2390456,User-045,started,trace_0729,"42 requests remaining (advanced 11%), 32,038 tokens at start"
1788735625.3059137,User-046,started,trace_0334,"89 requests remaining (advanced 1%), 31,230 tokens at start"
1788735625.3697214,User-047,started,trace_0228,"10 requests remaining (advanced 55%), 24,610 tokens at start"
1788735625.427267,User-048,started,trace_0546,"2 requests remaining (advanced 50%), 13,638 tokens at start"
1788735625.4951227,User-049,started,trace_0273,"53 requests remaining (advanced 10%), 23,197 tokens at start"
1788735625.5640676,User-050,started,trace_0243,"97 requests remaining (advanced 1%), 24,140 tokens at start"
1788735625.6251953,User-051,started,trace_0167,"14 requests remaining (advanced 22%), 19,899 tokens at start"
1788735625.6893404,User-052,started,trace_0594,"114 requests remaining (advanced 4%), 25,832 tokens at start"
1788735625.739533,User-053,started,trace_0176,"95 requests, 29,914 initial tokens"
1788735625.7897186,User-054,started,trace_0666,"33 requests, 17,413 initial tokens"
1788735625.8546944,User-055,started,trace_0449,"25 requests remaining (advanced 4%), 14,903 tokens at start"
1788735625.916901,User-056,started,trace_0590,"7 requests remaining (advanced 12%), 22,410 tokens at start"
1788735625.9670985,User-057,started,trace_0276,"137 requests, 18,258 initial tokens"
1788735626.017308,User-058,started,trace_0586,"73 requests, 17,854 initial tokens"
1788735626.0675926,User-059,started,trace_0656,"65 requests, 19,442 initial tokens"
1788735626.1382356,User-060,started,trace_0527,"29 requests remaining (advanced 43%), 27,409 tokens at start"
1788735626.1884744,User-061,started,trace_0046,"68 requests, 21,879 initial tokens"
1788735626.2642517,User-062,started,trace_0321,"141 requests remaining (advanced 8%), 32,526 tokens at start"
1788735626.3258393,User-063,started,trace_0610,"70 requests remaining (advanced 4%), 19,538 tokens at start"
1788735626.3977902,User-064,started,trace_0441,"136 requests remaining (advanced 5%), 25,882 tokens at start"
1788735886.9659066,User-014,truncated,trace_0381,"14/285 requests, 0.0% cache hit"
1788735886.9660902,User-065,started,trace_0054,"47 requests, 16,870 initial tokens"
1788735886.9663186,User-024,truncated,trace_0255,"1/13 requests, 0.0% cache hit"
1788735886.9664276,User-066,started,trace_0681,"152 requests, 21,171 initial tokens"
1788735886.9665506,User-032,truncated,trace_0279,"2/78 requests, 0.0% cache hit"
1788735886.966745,User-067,started,trace_0312,"18 requests, 17,346 initial tokens"
1788735886.9668286,User-062,truncated,trace_0321,"12/153 requests, 0.0% cache hit"
1788735886.9668994,User-068,started,trace_0307,"148 requests, 11,874 initial tokens"
1788735889.6797886,User-010,truncated,trace_0330,"39/119 requests, 0.0% cache hit"
1788735889.6800325,User-069,started,trace_0672,"200 requests, 18,346 initial tokens"
1788735889.6801643,User-012,truncated,trace_0292,"2/29 requests, 0.0% cache hit"
1788735889.680216,User-070,started,trace_0477,"34 requests, 16,495 initial tokens"
1788735889.680301,User-028,truncated,trace_0006,"2/46 requests, 0.0% cache hit"
1788735889.6803458,User-071,started,trace_0673,"69 requests, 23,836 initial tokens"
1788735889.6804101,User-049,truncated,trace_0273,"7/59 requests, 0.0% cache hit"
1788735889.680455,User-072,started,trace_0015,"48 requests, 15,413 initial tokens"
1788735891.0244405,User-056,truncated,trace_0590,"2/8 requests, 0.0% cache hit"
1788735891.0246122,User-073,started,trace_0203,"217 requests, 21,438 initial tokens"
1788735891.4470265,User-031,truncated,trace_0624,"4/23 requests, 0.0% cache hit"
1788735891.4471633,User-074,started,trace_0718,"8 requests, 21,626 initial tokens"
1788735891.7549496,User-027,truncated,trace_0632,"3/101 requests, 0.0% cache hit"
1788735891.7550652,User-075,started,trace_0559,"40 requests, 17,664 initial tokens"
1788735892.5392272,User-002,truncated,trace_0365,"0/34 requests, 0.0% cache hit"
1788735892.5393457,User-076,started,trace_0634,"104 requests, 18,467 initial tokens"
1788735929.8129191,User-048,completed,trace_0546,"4/4 requests, 98.2% cache hit"
1788735929.813116,User-077,started,trace_0202,"55 requests, 16,771 initial tokens"
1788735974.0908444,User-005,truncated,trace_0568,"1/11 requests, 0.0% cache hit"
1788735974.0911012,User-078,started,trace_0366,"125 requests, 21,610 initial tokens"
1788736015.501882,User-029,truncated,trace_0579,"1/52 requests, 0.0% cache hit"
1788736015.5020838,User-079,started,trace_0269,"282 requests, 19,083 initial tokens"
1788736016.8110392,User-026,truncated,trace_0569,"1/44 requests, 0.0% cache hit"
1788736016.8112514,User-080,started,trace_0725,"90 requests, 18,979 initial tokens"
1788736030.2211437,User-054,truncated,trace_0666,"1/33 requests, 0.0% cache hit"
1788736030.2214108,User-081,started,trace_0572,"76 requests, 21,217 initial tokens"
1788736041.0944223,User-009,truncated,trace_0313,"1/48 requests, 0.0% cache hit"
1788736041.094605,User-082,started,trace_0739,"90 requests, 21,263 initial tokens"
1788736069.1258593,User-059,truncated,trace_0656,"1/65 requests, 0.0% cache hit"
1788736069.126073,User-083,started,trace_0263,"42 requests, 18,740 initial tokens"
1788736078.6528943,User-041,truncated,trace_0570,"1/73 requests, 0.0% cache hit"
1788736078.6530948,User-084,started,trace_0461,"100 requests, 11,463 initial tokens"
1788736100.9478164,User-061,truncated,trace_0046,"1/68 requests, 0.0% cache hit"
1788736100.9480271,User-085,started,trace_0251,"7 requests, 20,064 initial tokens"
1788736116.8629155,User-042,truncated,trace_0582,"3/60 requests, 96.7% cache hit"
1788736116.8631132,User-086,started,trace_0482,"21 requests, 10,260 initial tokens"
