period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788735886.964926,1788735916.964926,63,1,0,0,0,0,0,63,63,0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,24159,0,0.0,100.0,0,57,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.08812490529530381,569
2,1788735916.964926,1788735946.964926,64,0,0,2,0,0,2,64,3,61,0.06666666666666667,0.0,32.0,0.0,0.0,0.0,0.0,0.0,24675,0,0.0,100.0,0,55,9,17.00251877307892,17.00251877307892,18.69973942041397,18.850603477954863,2,0.03333333147896671,412.7499770383053,3.2666664849387375,0.9815303430079155,4.122123428788743,4.122123428788743,4.735185978830658,4.7896804277232725,6.5,6.5,7.85,7.97,12382.5,12382.5,13917.45,14053.89,98.0,98.0,116.0,117.6,24765,196,1,0.0,0.0,0.0,0.0,,,,,0.1317065494853893,539
3,1788735946.964926,1788735976.964926,61,3,0,4,0,0,4,61,1,60,0.13333333333333333,0.0,43.4,0.0,0.0,0.0,0.0,0.0,25012,0,0.0,100.0,0,50,11,26.919078667958576,26.01111340522766,39.233111679553986,40.42471796274185,6,0.06666666419417779,1094.6221816256032,10.53333294268009,0.4556747600225861,4.014073998505595,4.022968306929785,4.617107456174335,4.766064723192009,11.666666666666666,8.0,20.599999999999998,21.72,16419.333333333332,16224.5,21516.25,21837.65,158.0,158.0,221.5,224.3,98516,948,1,0.0,0.0,0.0,0.0,,,,,0.14928956907906243,509
4,1788735976.964926,1788736006.964926,60,4,0,5,0,0,5,60,4,56,0.16666666666666666,0.0,38.733333333333334,0.0,0.0,0.0,0.0,0.0,25235,0,0.0,100.0,0,49,11,29.61238583651456,21.879377126693726,67.1423921585083,69.22767162322998,11,0.09166666411691249,1467.5666258455658,20.483332763579174,0.27098723975822697,4.061551589656129,3.994464999692547,4.9227780000592105,5.018357168149437,11.666666666666666,8.0,20.599999999999998,21.72,16009.818181818182,15183.0,21114.5,21757.3,223.45454545454547,191.0,405.5,435.5,176108,2458,1,0.0,0.0,0.0,0.0,,,,,0.16143508211625657,479
5,1788736006.964926,1788736036.964926,63,1,0,3,0,0,3,63,6,57,0.1,0.0,41.733333333333334,0.0,0.0,0.0,0.0,0.0,26441,0,0.0,100.0,0,51,12,41.51819406236921,32.45371890068054,103.98350549936295,106.70559659242629,14,0.09333333125644265,1541.5399656970349,20.426666212124307,0.21032056293979673,4.058828855952556,3.957219262052767,4.886935812025375,5.01118873054267,11.666666666666666,8.0,20.599999999999998,21.72,16516.5,17857.5,20873.45,21709.09,218.85714285714286,188.0,402.7,434.93999999999994,231231,3064,1,0.0,0.0,0.0,0.0,,,,,0.17633140232886135,449
6,1788736036.964926,1788736066.964926,59,5,0,9,0,0,9,59,5,54,0.3,0.0,45.46666666666667,0.0,0.0,0.0,0.0,0.0,26795,0,0.0,100.0,0,52,7,70.3117829302083,69.7489914894104,137.6771291255951,145.85472988128663,23,0.12777777540830923,2459.32217661737,27.572221710932116,0.28262092238470193,4.096217141369242,3.994464999692547,5.024581664332001,5.210252900080977,9.166666666666666,7.0,18.5,21.300000000000004,19246.869565217392,18579.0,29754.199999999997,30031.94,215.7826086956522,185.0,379.7,429.36000000000007,442678,4963,1,0.0,0.0,0.0,0.0,,,,,0.11865769934610049,419
7,1788736066.964926,1788736096.964926,61,3,1,2,0,0,2,61,4,57,0.06666666666666667,710.5,29.166666666666668,188.84715223312378,188.84715223312378,188.84715223312378,188.84715223312378,0.9666666666666667,27565,0,203.79426741600037,89.38571523874998,704,53,8,78.8648423576355,80.85738825798035,162.06638627052303,183.26853153228754,25,0.11904761715540814,2293.4666302129963,24.69999960740408,0.3357541174944884,4.161014987505456,4.020335852206125,5.0239591884491634,5.205945183673054,9.25,7.5,18.149999999999995,21.229999999999997,19265.12,18579.0,29572.399999999994,30029.48,207.48,180.0,378.4,428.1199999999999,481628,5187,1,0.0,0.0,0.0,0.0,,,,,0.14443486065296707,389
8,1788736096.964926,1788736126.964926,62,2,0,3,0,0,3,62,4,58,0.1,0.0,38.36666666666667,0.0,0.0,0.0,0.0,0.0,28047,0,0.0,100.0,0,53,9,89.78769045216697,92.39005613327026,186.7553938269615,196.34030712842943,28,0.1166666650440958,2335.7666341814074,23.75416633629965,0.41285746453501465,4.16629839808305,4.035903733186574,5.18225274342948,5.506777803082366,9.727272727272727,8.0,18.5,21.300000000000004,20020.85714285714,19002.0,30015.95,31745.3,203.60714285714286,182.5,376.45,426.26000000000005,560584,5701,1,0.0,0.0,0.0,0.0,,,,,0.15651043791451513,359
9,1788736126.964926,1788736156.964926,61,3,2,5,0,0,5,61,4,57,0.16666666666666666,1821.4666666666667,40.233333333333334,246.1537275314331,246.1537275314331,249.92318177223206,250.25824437141418,0.9952095808383233,28558,0,526.5405106544495,72.57601507008076,256,53,8,104.00925306840377,102.15132880210876,227.63220515251157,247.66150922775267,33,0.12222222071125675,2560.466635013039,27.025925591819412,0.46875,4.244405425992363,4.058517704858059,5.394152861397846,6.123256394694186,10.066666666666666,8.0,17.099999999999994,21.019999999999996,20949.272727272728,20311.0,30029.0,31629.8,221.12121212121212,185.0,466.19999999999993,622.7199999999999,691326,7297,1,0.0,0.0,0.0,0.0,,,,,0.14048931731027003,329
10,1788736156.964926,1788736186.964926,60,4,1,4,0,0,4,60,3,57,0.13333333333333333,954.6666666666666,39.2,274.26374888420105,274.26374888420105,274.26374888420105,274.26374888420105,0.908433734939759,29079,0,297.0457351207733,84.52886796245971,2432,51,9,116.64718180089383,111.99149560928345,243.6407580375671,265.65192289352416,37,0.12333333196110197,2688.046636758921,27.779999690914156,0.5331695331695332,4.298855606360356,4.138892015496567,5.753140456775295,6.647517567728296,12.473684210526315,11.0,24.79999999999994,44.96000000000001,21794.972972972973,20949.0,31592.199999999997,32183.24,225.24324324324326,189.0,454.59999999999974,615.5600000000001,806414,8334,1,0.0,0.0,0.0,0.0,,,,,0.1409788677397923,299
