period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788385546.9890873,1788385576.9890873,8,0,0,0,0,0,0,8,8,0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,2370,0,0.0,100.0,0,3,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.07965526149284352,569
2,1788385576.9890873,1788385606.9890873,6,2,1,5,0,0,5,6,3,3,0.16666666666666666,1039.0,56.266666666666666,38.15954804420471,38.15954804420471,38.15954804420471,38.15954804420471,0.8870967741935484,3294,0,55.03265833854675,77.06972569227219,3136,2,4,24.242877674102782,23.655136823654175,36.387591171264646,37.8051566696167,5,0.08333332935969054,1843.4665787633303,15.433332597414688,0.2301255230125523,8.706449891350058,8.169162798774934,14.203076127372139,15.40498517871824,11.0,11.0,11.0,11.0,22121.6,20311.0,29319.199999999997,30799.84,185.2,185.0,257.8,264.36,110608,926,0,0.16221337246859524,0.0,0.8196874780015241,0.8817559107430704,,,,,0.07552573745511992,539
3,1788385606.9890873,1788385636.9890873,5,3,2,5,1,1,4,5,3,2,0.16666666666666666,1463.0,55.43333333333333,2.1033475399017334,2.1033475399017334,3.573827004432678,3.704536290168762,0.7967836257309941,3587,0,27.62908434867859,88.48788152138391,8896,1,4,20.396027302742006,20.92962336540222,38.137085831165315,38.155055601596835,10,0.11111110757898413,2214.511040713701,27.799999116261827,0.3045186640471513,11.05789774207056,8.975589500714248,20.618736685902746,23.834698009475986,24.0,16.0,42.099999999999994,44.42,19930.6,19129.5,30711.899999999998,31078.38,250.2,245.5,408.49999999999994,433.7,199306,2502,0,0.28442262059244156,0.0,0.9575092174915022,0.9715965347443969,,,,,0.07504527001646066,509
4,1788385636.9890873,1788385666.9890873,3,5,5,9,4,4,5,3,3,0,0.3,3689.266666666667,55.8,3.682790660858154,4.138547420501709,5.714325904846191,5.832315063476562,0.5344927536231884,4190,0,66.9294261932373,72.11273908615112,51392,1,2,12.667580604553223,5.861812353134155,38.11462361812592,38.15056315898895,19,0.1583333295583726,3290.891588205697,40.58333236575129,0.38806948541461816,13.092607536629425,13.00975762660755,24.53057452586829,24.61706557746909,32.5,16.0,108.04999999999995,135.20999999999998,20784.57894736842,19408.0,30802.8,31096.56,256.3157894736842,225.0,464.59999999999945,641.72,394907,4870,0,0.4398518226766842,0.43663723021009343,0.9751869714125952,0.9840447141746469,,,,,0.04802802435533127,479
5,1788385666.9890873,1788385696.9890873,5,3,2,5,2,2,3,5,5,0,0.16666666666666666,2020.3666666666666,67.53333333333333,0.3767404556274414,0.3404860496520996,0.44244368076324464,0.45150658130645754,0.9830328738069989,4788,0,24.267773151397705,89.88842785358429,1024,0,5,10.153467247883478,4.6314637660980225,37.61809439659118,38.14806735754013,24,0.15999999694824224,3312.7066034818026,41.74666587041221,0.5039011703511054,14.915563385650325,14.545487358548028,24.620669371285793,25.573349898172662,27.384615384615383,16.0,83.79999999999987,130.3599999999999,20704.416666666668,19631.0,31090.1,31164.94,260.9166666666667,219.5,563.2499999999997,662.77,496906,6262,0,0.5017520539074559,0.6762419013631806,0.9793522498103593,0.9849998542481925,,,,,0.06416549045741748,449
6,1788385696.9890873,1788385726.9890873,6,2,3,8,3,3,5,6,6,0,0.26666666666666666,1927.9,74.9,4.871270736058553,3.3039724826812744,8.874030113220215,9.369146347045898,0.6370699223085461,5945,0,41.81808257102966,82.57579892873764,20928,3,3,8.492939040064812,3.937880516052246,36.30732741355896,38.144074075222015,32,0.17777777495207614,3594.455498423224,47.477777023138835,0.5281795511221945,15.99233230947895,15.086869021305578,25.18491912090373,27.90292423584505,23.5,15.0,59.54999999999986,125.50999999999983,20218.8125,19631.0,30935.7,31163.18,267.0625,227.5,533.8499999999999,654.6900000000002,647002,8546,0,0.48410248837071224,0.6276230969688658,0.9777502196573731,0.9847666513561615,,,,,0.06228729956084034,419
7,1788385726.9890873,1788385756.9890873,4,4,3,8,4,4,4,4,2,2,0.26666666666666666,4002.8333333333335,87.0,3.582442283630371,2.6307181119918823,7.68565046787262,7.704047131538391,0.9056300268096514,6130,0,63.30778169631958,73.62175762653351,11264,0,4,7.474521374702453,3.550073027610779,34.99656043052672,38.1400807929039,40,0.19047618788115836,3849.938042786852,50.01428503289515,0.6068607897885919,17.595506344031428,16.710226850902416,27.40167300393463,28.51095560933607,19.653846153846153,15.0,44.75,117.75,20212.175,20009.0,30781.3,31161.42,262.575,227.5,496.64999999999975,646.6099999999999,808487,10503,0,0.550128112340689,0.8228919098773647,0.9820614978086019,0.9863809819247304,,,,,0.061615893114090436,389
8,1788385756.9890873,1788385786.9890873,4,4,2,7,4,4,3,4,3,1,0.23333333333333334,3101.266666666667,67.46666666666667,1.638302981853485,1.1615480184555054,3.6169263362884516,3.849721937179565,0.9464534075104312,6521,0,33.08364725112915,86.21514697869618,4928,0,4,6.698564610582717,3.3039724826812744,33.17282929420469,38.13658667087555,47,0.1958333309988181,4035.179118563583,53.45416602944335,0.6415584415584416,18.24028288303882,18.735911952658846,26.914108841023175,28.454747725617533,18.3125,14.0,44.45,111.93000000000012,20605.17021276596,20372.0,30578.999999999996,31159.88,272.9574468085106,225.0,557.0999999999996,944.6599999999996,968443,12829,0,0.5739028045410192,0.8571555616097024,0.986120316288323,0.9881112331272176,,,,,0.07788938765984899,359
9,1788385786.9890873,1788385816.9890873,2,6,5,10,6,6,4,2,2,0,0.3333333333333333,4163.7,50.733333333333334,1.887649655342102,0.9334433078765869,4.682018280029297,4.970672225952149,0.8244708311822406,6867,0,53.019731521606445,77.90844519933064,21760,0,2,6.048225574326097,2.7915287017822266,30.406353855133034,38.131595067977905,57,0.21111110887409731,4419.948101312692,57.34074013313639,0.6501161597060889,19.030907605395047,20.61568325684133,27.499484221926643,30.88794487731778,61.07692307692308,13.0,165.10000000000034,992.3799999999974,20936.59649122807,20703.0,30273.999999999996,31157.68,271.6140350877193,219.0,605.1999999999996,948.8399999999991,1193386,15482,0,0.6073336868042699,0.8972730189284569,0.9863574015261038,0.9891321758979272,,,,,0.02876190404878054,329
10,1788385816.9890873,1788385846.9890873,4,4,2,4,2,2,2,4,4,0,0.13333333333333333,1404.3666666666666,34.0,1.5171630382537842,1.5171630382537842,1.7069340467453002,1.723802580833435,0.913109756097561,7663,0,12.046019792556763,94.98082508643468,3648,1,3,5.711564740196604,1.8985037803649902,29.299763679504395,38.129598426818845,61,0.20333333139419557,4265.153292657662,54.18999948320389,0.6704963466868229,19.70680272208031,21.70623915704191,29.24034040822351,33.03091140361312,56.58139534883721,12.0,132.29999999999987,952.4199999999983,20976.16393442623,20785.0,30152.0,31156.8,266.5081967213115,214.0,585.0,933.3999999999994,1279546,16257,0,0.6004680138791618,0.8696443664261101,0.9862984505295375,0.9891048154779339,,,,,0.06324324256866631,299
11,1788385846.9890873,1788385876.9890873,5,3,3,5,3,3,2,5,3,2,0.16666666666666666,2705.3333333333335,67.6,4.092096885045369,4.917920112609863,6.556842303276062,6.702524275779724,0.6584786053882726,8470,0,60.31171774864197,74.87011760473251,27584,0,5,5.614539222283796,2.3797430992126465,27.88860696554184,38.12710262537003,66,0.19999999826604672,4251.675720714722,51.96060561011974,0.6637111223411586,19.10754244019474,20.364624302966952,29.136283760823893,32.990600774579406,55.71739130434783,12.0,133.5,922.4499999999971,21258.378787878788,20882.5,30609.5,31155.7,259.8030303030303,212.5,561.75,914.0999999999979,1403053,17147,0,0.6003151439060501,0.853410217136679,0.9861864611613211,0.9890774550579405,,,,,0.07172942070602506,269
12,1788385876.9890873,1788385906.9890873,3,5,2,7,2,2,5,3,3,0,0.23333333333333334,1137.8666666666666,58.166666666666664,3.2993171215057373,3.2993171215057373,5.930502367019653,6.164385499954223,0.37969924812030076,9240,0,37.114516258239746,84.53561822573343,21120,0,3,5.477888006053559,3.3039724826812744,25.912987565994214,38.12360850334167,73,0.2027777761662448,4291.611077004451,56.049999554554624,0.6491118338754066,18.511000926460053,18.175222638716793,28.99060445446443,32.93416589393222,52.44,12.0,126.6999999999999,882.489999999998,21164.109589041094,20882.0,30395.999999999996,31154.16,276.4109589041096,219.0,684.1999999999999,887.0800000000004,1544980,20178,0,0.5949041582438148,0.8513444647602832,0.9860047394017245,0.9890546547079461,,,,,0.07328438805295878,239
13,1788385906.9890873,1788385936.9890873,6,2,2,5,2,2,3,6,6,0,0.16666666666666666,1793.6,50.9,0.4296436309814453,0.4296436309814453,0.45690581798553465,0.4593291234970093,0.9856459330143541,10229,0,17.918468713760376,92.53397136926651,768,2,4,5.330262303352356,3.3142800331115723,24.50183085203166,38.121112701892855,78,0.19999999853280875,4299.728173585588,55.051281647428254,0.6594723299665886,18.755142562468183,18.47147592768524,28.886547807064815,32.89385526489851,50.351851851851855,13.5,119.8999999999998,842.5299999999988,21498.641025641027,20921.0,30768.899999999998,31153.06,275.2564102564103,219.0,683.4499999999999,867.7800000000016,1676894,21470,0,0.6020464308095806,0.853410217136679,0.9864178675042315,0.9890227342179538,,,,,0.07994728585815858,209
14,1788385936.9890873,1788385966.9890873,4,4,4,9,3,3,6,4,4,0,0.3,3689.0666666666666,69.26666666666667,7.677586221694947,10.785192728042603,11.78988914489746,11.983785209655762,0.5087006960556845,10913,0,87.25350570678711,63.64437262217204,54208,1,3,5.332104666479703,3.32458758354187,22.01982874870302,38.11662025928497,87,0.2071428557318084,4474.592826662112,56.178571045885285,0.652714505908546,18.365642700597103,18.175222638716793,28.58322288840276,32.821296132637826,47.16949152542373,13.0,111.3999999999998,792.5800000000017,21601.48275862069,20883.0,30711.0,31151.08,271.2068965517241,219.0,653.6000000000003,833.0400000000002,1879329,23595,0,0.6088608427699405,0.8717647941870057,0.9864529542097038,0.9895776024406513,,,,,0.03821400893295046,179
15,1788385966.9890873,1788385996.9890873,4,4,4,8,5,5,3,4,3,1,0.26666666666666666,5467.966666666666,96.13333333333334,4.310401161511739,4.900031089782715,7.681934416294098,7.7264671444892885,0.8356164383561644,11007,0,84.47675704956055,64.80135122934978,26880,0,4,5.164041601984125,3.32458758354187,19.839417982101423,38.11262697696686,95,0.21111110976890282,4609.528859582294,56.28222186438949,0.6718895439031958,18.565684322835764,18.393775582352934,28.262034981439697,32.75679912618389,43.25757575757576,12.0,93.0,722.6499999999943,21834.610526315788,20959.0,30775.8,31149.32,266.6,217.0,614.3999999999997,802.1600000000009,2074288,25327,0,0.6253946515433609,0.8972730189284569,0.9887521919533673,0.9923627780458243,,,,,0.057381539817022986,149
16,1788385996.9890873,1788386026.9890873,5,3,1,5,3,3,2,5,3,2,0.16666666666666666,3048.133333333333,78.53333333333333,0.3733679453531901,0.3796679973602295,0.3910435676574707,0.3920547294616699,0.9964639321074965,11397,0,16.964407920837402,92.93149669965108,320,0,5,4.979083633422851,3.0477505922317505,18.476661252975447,38.110131175518035,100,0.2083333320915699,4592.8874726242575,55.17708300445229,0.6904143186662385,18.687612956558848,18.718201331836582,28.061292539587786,32.71648849715019,40.859154929577464,12.0,78.0,672.6999999999971,22045.86,21097.5,30764.3,31148.22,264.85,215.5,603.1999999999998,782.860000000002,2204586,26485,0,0.6352907583796608,0.8972730189284569,0.9907860288947895,0.9936727758077277,,,,,0.07344412787672083,119
17,1788386026.9890873,1788386056.9890873,5,3,1,5,1,1,4,5,4,1,0.16666666666666666,1025.7666666666667,77.66666666666667,0.34091901779174805,0.34091901779174805,0.34091901779174805,0.34091901779174805,0.9957894736842106,11881,0,23.632503032684326,90.15312373638153,128,0,5,4.837520612989153,2.4072906970977783,16.969739770889266,37.978555316925025,105,0.2058823517862076,4554.782327389536,58.25490163398312,0.6949232389292246,18.68919423452538,18.70049071101432,27.98346986240569,32.64329315506482,44.85333333333333,12.0,118.1999999999999,669.7400000000048,22123.22857142857,21157.0,30770.8,31146.44,282.95238095238096,219.0,666.1999999999998,1149.5599999999977,2322939,29710,0,0.6387768755338927,0.8738852219479014,0.9915283820909035,0.9941222716700003,,,,,0.07394456279335038,89
18,1788386056.9890873,1788386086.9890873,2,6,2,7,2,2,5,2,2,0,0.23333333333333334,1627.6,79.5,2.8727675676345825,2.8727675676345825,5.015958249568939,5.206464087963104,0.6291390728476821,12197,0,36.25824999809265,84.89239583412807,17920,0,2,4.72903473675251,2.5994096994400024,14.809592032432485,37.74917109489441,112,0.20740740630852342,4600.299975626734,61.79074041336162,0.6946454038636068,18.678564463011753,18.580027280854296,27.917540031985197,32.52931002657725,43.65,13.0,109.6999999999999,622.289999999994,22180.01785714286,21186.5,30902.949999999997,31169.12,297.91964285714283,234.5,694.0999999999998,1241.54,2484162,33367,0,0.6418952786303065,0.8972730189284569,0.9913490642804217,0.9941084843867887,,,,,0.02786211957274587,59
