start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788383066956.113,248.667,4654.113,61.951,49134.965,5,29443,719,219,1,59.61,trace_0687,User-015,16.14
1788383067122.059,248.832,10096.480,108.808,21630.141,1,18986,107,41,1,0.00,trace_0266,User-021,9.19
1788383070213.501,251.924,10413.146,58.599,33618.469,1,12965,397,118,1,0.00,trace_0418,User-022,17.07
1788383073748.815,255.459,6879.839,70.685,15079.245,5,22246,117,37,1,98.55,trace_0381,User-014,14.15
1788383078425.789,260.136,8302.985,78.204,21910.550,1,20882,175,65,1,0.00,trace_0562,User-023,12.79
1788383089189.623,270.900,6773.364,52.585,26124.496,1,20409,369,144,1,0.00,trace_0255,User-024,19.02
1788383091422.640,273.133,6443.559,33.099,10746.403,4,29470,131,43,1,79.30,trace_0108,User-020,30.21
1788383091902.006,273.612,5965.055,33.613,28889.417,6,22773,683,225,1,97.74,trace_0381,User-014,29.75
1788383096828.947,278.539,2247.286,35.581,19860.080,2,22198,496,158,1,85.55,trace_0266,User-021,28.10
1788383106510.601,288.221,6285.492,24.997,11384.789,1,20769,205,69,1,0.00,trace_0588,User-025,40.01
1788383116932.978,298.643,328.910,19.383,3449.539,2,13367,162,51,1,97.12,trace_0418,User-022,51.59
1788383122167.693,303.878,500.420,57.799,17897.997,6,30235,302,92,1,97.47,trace_0687,User-015,17.30
1788383122478.332,304.189,3862.322,42.094,18847.615,2,29302,357,105,1,69.58,trace_0255,User-024,23.76
1788383122762.556,304.473,3577.106,46.104,13535.543,3,22699,217,41,1,98.02,trace_0266,User-021,21.69
1788383123359.356,305.070,8700.944,38.600,15919.119,1,18579,188,68,1,0.00,trace_0569,User-026,25.91
1788383126997.595,308.708,6932.985,23.150,13067.739,2,26891,266,77,1,77.33,trace_0588,User-025,43.20
1788383130822.692,312.533,3109.803,23.005,8216.897,13,31102,223,64,1,98.96,trace_0398,User-007,43.47
1788383137448.219,319.159,308.185,45.022,17416.598,3,13588,381,114,1,98.58,trace_0418,User-022,22.21
1788383143508.632,325.219,6733.084,73.715,28700.063,1,20692,299,108,1,0.00,trace_0632,User-027,13.57
1788383144218.029,325.928,6552.016,142.745,23824.212,3,29373,122,52,1,91.48,trace_0588,User-025,7.01
1788383146227.668,327.938,4544.566,54.221,27371.572,7,30600,422,126,1,98.96,trace_0687,User-015,18.44
1788383150227.428,331.938,5430.479,83.575,18217.471,1,17003,154,49,1,0.00,trace_0006,User-028,11.97
1788383151538.758,333.249,9845.029,49.597,18722.826,1,18430,180,64,1,0.00,trace_0579,User-029,20.16
1788383155514.907,337.225,10062.873,23.700,13570.438,1,16277,149,43,1,0.00,trace_0082,User-030,42.19
1788383158923.083,340.634,6852.207,34.006,11715.077,4,14191,144,62,1,95.91,trace_0418,User-022,29.41
1788383173196.287,354.907,366.122,21.650,3570.380,4,29595,149,47,1,99.35,trace_0588,User-025,46.19
1788383175162.203,356.873,363.019,55.728,13626.262,2,16727,239,92,1,97.31,trace_0082,User-030,17.94
1788383179552.237,361.263,1446.527,37.539,21867.544,2,20317,545,172,1,83.86,trace_0006,User-028,26.64
1788383179678.092,361.389,1665.109,47.222,16209.375,8,31027,309,96,1,98.56,trace_0687,User-015,21.18
1788383180356.579,362.067,988.775,29.793,18805.101,2,21216,599,139,1,97.28,trace_0632,User-027,33.56
1788383180525.277,362.236,8177.633,33.305,14172.584,1,22735,181,71,1,0.00,trace_0624,User-031,30.03
1788383180932.031,362.642,7769.757,20.047,10135.252,5,29806,119,31,1,99.35,trace_0588,User-025,49.88
1788383180993.174,362.704,7712.932,19.688,39193.782,7,24041,1600,356,1,94.91,trace_0381,User-014,50.79
1788383193839.763,375.550,593.856,28.586,8912.376,3,17637,292,111,1,94.89,trace_0082,User-030,34.98
1788383194171.481,375.882,522.888,26.728,3703.563,6,29986,120,41,1,99.36,trace_0588,User-025,37.41
1788383200958.134,382.669,419.719,23.357,2078.082,7,30173,72,24,1,99.57,trace_0588,User-025,42.81
1788383206338.086,388.049,1326.554,32.293,18538.748,3,24228,534,153,1,87.53,trace_0632,User-027,30.97
1788383206834.150,388.545,1099.195,39.917,50955.136,2,23042,1250,394,1,98.61,trace_0624,User-031,25.05
1788383207141.391,388.852,791.094,19.026,3150.318,8,30312,125,32,1,99.79,trace_0588,User-025,52.56
1788383210865.861,392.576,1388.260,29.194,15985.364,4,20948,501,137,1,84.05,trace_0082,User-030,34.25
1788383216427.126,398.138,397.033,94.853,6941.895,9,30497,70,25,1,99.36,trace_0588,User-025,10.54
1788383216606.022,398.316,5583.029,24.146,11860.864,1,18355,261,89,1,0.00,trace_0279,User-032,41.42
1788383226463.939,408.174,346.649,15.256,1429.824,10,30627,72,16,1,99.79,trace_0588,User-025,65.55
1788383230728.860,412.439,531.722,49.019,20580.487,5,15243,410,123,1,93.22,trace_0418,User-022,20.40
1788383231973.751,413.684,2671.747,34.408,13338.371,4,30450,311,96,1,79.37,trace_0632,User-027,29.06
1788383235990.112,417.701,377.837,36.407,12428.653,11,30769,332,78,1,99.58,trace_0588,User-025,27.47
1788383241551.909,423.262,5596.220,35.169,30319.844,2,32014,704,211,1,57.31,trace_0279,User-032,28.43
1788383243114.249,424.825,6989.267,40.721,21852.519,1,11642,366,116,1,0.00,trace_0538,User-033,24.56
1788383249479.049,431.189,5738.690,31.724,13764.797,1,17666,254,87,1,0.00,trace_0164,User-034,31.52
1788383255293.133,437.004,1130.033,24.753,55711.369,8,25706,2206,508,1,93.48,trace_0381,User-014,40.40
1788383255372.201,437.083,1048.153,24.004,69076.417,6,15879,2835,674,1,95.93,trace_0418,User-022,41.66
1788383255500.249,437.211,1244.061,23.969,9225.574,12,31166,334,98,1,98.96,trace_0588,User-025,41.72
1788383273340.276,455.051,407.103,43.016,8924.291,2,18034,199,62,1,97.86,trace_0164,User-034,23.25
1788383273866.756,455.577,437.466,35.027,14973.709,13,31505,416,124,1,98.97,trace_0588,User-025,28.55
1788383277221.437,458.932,4327.501,34.083,8144.822,1,14980,113,49,1,0.00,trace_0062,User-035,29.34
1788383286942.373,468.653,1668.509,24.496,6739.182,5,5775,208,66,1,73.27,trace_0082,User-030,40.82
1788383291504.547,473.215,636.796,16.798,7036.754,2,16360,382,91,1,91.37,trace_0062,User-035,59.53
1788383298914.588,480.625,7481.852,33.764,23452.165,1,22967,474,150,1,0.00,trace_0615,User-036,29.62
1788383303612.160,485.323,2783.326,70.035,7965.925,3,16746,75,22,1,98.08,trace_0062,User-035,14.28
1788383304177.094,485.888,6319.360,19.725,12355.344,1,15354,307,90,1,0.00,trace_0489,User-037,50.70
1788383306391.495,488.102,4105.751,19.205,7197.735,3,18769,162,45,1,96.23,trace_0164,User-034,52.07
1788383317686.289,499.397,428.174,35.489,5680.564,4,17340,149,46,1,96.65,trace_0062,User-035,28.18
1788383317913.261,499.624,1308.512,24.423,5606.948,3,25661,177,45,1,89.75,trace_0624,User-031,40.95
1788383319115.159,500.826,1140.422,25.254,11671.388,9,27976,418,125,1,91.94,trace_0381,User-014,39.60
1788383320601.651,502.312,392.786,28.520,6410.589,2,15800,212,76,1,97.15,trace_0489,User-037,35.06
1788383325094.608,506.805,357.784,19.829,2063.087,2,12011,87,19,1,91.19,trace_0538,User-033,50.43
1788383325525.226,507.236,683.584,17.592,3005.680,2,24140,133,34,1,95.21,trace_0615,User-036,56.85
1788383328525.888,510.236,1123.356,18.694,7385.686,7,18719,336,71,1,85.71,trace_0418,User-022,53.49
1788383330081.220,511.792,369.295,42.858,3497.952,3,16199,74,31,1,97.62,trace_0489,User-037,23.33
1788383331229.518,512.940,261.080,29.032,3657.770,3,12188,118,33,1,98.15,trace_0538,User-033,34.45
1788383331674.644,513.385,1481.230,21.809,4861.678,4,28872,156,46,1,88.89,trace_0624,User-031,45.85
1788383334856.807,516.567,433.917,21.287,3009.620,10,28398,122,36,1,98.64,trace_0381,User-014,46.98
1788383336597.882,518.308,406.929,27.062,9662.260,3,24725,343,92,1,97.66,trace_0615,User-036,36.95
1788383340029.867,521.740,424.129,44.423,6376.777,8,19284,135,41,1,97.29,trace_0418,User-022,22.51
1788383340927.557,522.638,353.678,47.142,5256.407,4,12661,105,27,1,95.27,trace_0538,User-033,21.21
1788383341664.711,523.375,3566.446,25.391,8923.924,4,25305,212,65,1,63.96,trace_0489,User-037,39.38
1788383341969.219,523.680,3260.895,13.669,6924.315,11,28584,269,51,1,99.55,trace_0381,User-014,73.16
1788383347684.087,529.395,372.528,36.391,20169.130,5,29114,545,175,1,99.34,trace_0624,User-031,27.48
1788383349360.984,531.071,411.100,70.275,9687.402,4,25130,133,42,1,98.47,trace_0615,User-036,14.23
1788383349547.471,531.258,854.642,16.517,2902.711,9,19484,125,25,1,98.99,trace_0418,User-022,60.54
1788383349656.337,531.367,743.089,51.330,10957.822,4,19966,200,60,1,93.89,trace_0164,User-034,19.48
1788383350242.138,531.953,343.126,19.626,2129.065,5,12893,92,22,1,98.26,trace_0538,User-033,50.95
1788383351655.866,533.366,426.708,24.060,90388.239,5,25708,3740,960,1,98.50,trace_0489,User-037,41.56
1788383352509.127,534.220,6179.921,26.347,15849.441,1,20442,368,122,1,0.00,trace_0661,User-038,37.95
1788383357531.582,539.242,1378.826,22.888,5544.370,10,19963,183,55,1,97.70,trace_0418,User-022,43.69
1788383363015.747,544.726,427.686,16.355,9946.169,12,28920,583,124,1,98.88,trace_0381,User-014,61.14
1788383365147.062,546.857,374.091,19.461,2242.382,11,20217,97,25,1,98.71,trace_0418,User-022,51.38
1788383371146.672,552.857,465.073,23.756,13649.499,5,25574,556,159,1,98.24,trace_0615,User-036,42.10
1788383372444.244,554.155,462.929,24.855,7596.338,2,21050,288,90,1,97.26,trace_0661,User-038,40.23
1788383375538.260,557.249,714.215,19.626,7132.000,12,21446,328,82,1,94.21,trace_0418,User-022,50.95
1788383377979.493,559.690,590.894,32.943,15447.978,6,29723,452,144,1,98.05,trace_0624,User-031,30.36
1788383383427.784,565.138,906.240,28.861,14701.734,5,2964,479,138,1,81.78,trace_0062,User-035,34.65
1788383386878.108,568.589,541.222,48.514,6945.090,6,26226,133,44,1,97.55,trace_0615,User-036,20.61
1788383389218.106,570.929,3626.763,60.566,19495.044,3,29421,263,104,1,71.46,trace_0661,User-038,16.51
1788383389796.850,571.507,3045.702,26.590,8257.262,13,22006,197,69,1,97.33,trace_0418,User-022,37.61
1788383399326.086,581.037,8610.545,29.749,19290.294,1,27311,360,110,1,0.00,trace_0220,User-039,33.62
1788383399517.421,581.228,8835.083,16.612,14184.013,7,30179,323,57,1,98.51,trace_0624,User-031,60.20
1788383406124.816,587.835,2226.359,15.858,9489.247,14,22371,459,82,1,98.54,trace_0418,User-022,63.06
1788383406943.511,588.654,1721.196,19.195,17595.443,7,26961,828,186,1,97.37,trace_0615,User-036,52.10
1788383409680.118,591.391,985.084,29.039,9174.004,5,21906,283,94,1,91.20,trace_0164,User-034,34.44
1788383415791.217,597.502,1149.705,20.657,10052.995,4,31648,432,118,1,93.10,trace_0661,User-038,48.41
