timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788383687.136,0.000,0.00,0.00,0,0,3109856,4366440,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383688.150,1.014,1.52,0.00,1,0,3109856,4385291,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383689.162,2.026,1.71,0.00,1,13,3109856,4385291,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383690.174,3.038,1.81,0.00,1,14,3109856,4385291,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383691.186,4.051,1.90,0.00,1,14,3109856,4385291,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383692.201,5.065,2.10,0.00,2,13,3109856,4398361,0,0,4366440,65026,0,197,0,0,0.000000,0.000000,1256584,3109856,0,1256584,197,0.00,0.00
1788383693.213,6.077,2.58,0.00,2,13,3109856,4398361,0,0,4385291,65027,0,197,0,0,0.000000,0.000000,1275435,3109856,0,1256584,197,0.00,0.99
1788383694.225,7.089,2.76,0.00,2,14,3109856,4398361,0,0,4385291,65033,0,197,0,0,0.000000,0.000000,1275435,3109856,0,1256584,197,0.00,5.93
1788383695.237,8.102,2.86,0.00,2,14,3109856,4398361,0,0,4385291,65036,0,197,0,0,0.000000,0.000000,1275435,3109856,0,1256584,197,0.00,2.96
1788383696.245,9.110,3.25,0.00,3,13,3109856,4410691,0,0,4398361,65043,0,197,0,0,0.000000,0.000000,1288505,3109856,0,1256584,197,0.00,6.95
1788383697.257,10.121,3.53,0.00,3,13,3109856,4410691,0,0,4398361,65050,0,197,0,0,0.000000,0.000000,1288505,3109856,0,1256584,197,0.00,6.92
1788383698.269,11.133,3.73,0.00,3,13,3109856,4410691,0,0,4398361,65066,0,197,0,0,0.000000,0.000000,1288505,3109856,0,1256584,197,0.00,15.82
1788383699.281,12.145,3.81,0.00,4,12,3109856,4432607,0,0,4398361,65072,0,197,0,0,0.000000,0.000000,1288505,3109856,0,1256584,197,0.00,5.93
1788383700.293,13.157,4.40,0.00,4,12,3109856,4432607,0,0,4410691,65087,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,14.82
1788383701.305,14.169,4.59,0.00,4,12,3109856,4432607,0,0,4410691,65102,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,14.82
1788383702.312,15.176,4.68,0.00,4,12,3109856,4432607,0,0,4410691,65115,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,12.91
1788383703.324,16.188,4.78,0.00,4,12,3109856,4432607,0,0,4410691,65119,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,3.95
1788383704.336,17.201,4.97,0.00,4,12,3109856,4432607,0,0,4410691,65130,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,10.87
1788383705.348,18.213,5.06,0.00,5,11,3109856,4450968,0,0,4410691,65141,0,197,0,0,0.000000,0.000000,1300835,3109856,0,1256584,197,0.00,10.87
1788383706.361,19.225,5.52,0.00,5,11,3109856,4450968,0,0,4432607,65146,0,197,0,0,0.000000,0.000000,1322751,3109856,0,1256584,197,0.00,4.94
1788383707.373,20.238,5.73,0.00,5,11,3109856,4450968,0,0,4432607,65165,0,197,0,0,0.000000,0.000000,1322751,3109856,0,1256584,197,0.00,18.77
1788383708.386,21.250,5.83,0.00,5,11,3109856,4450968,0,0,4432607,65177,0,197,0,0,0.000000,0.000000,1322751,3109856,0,1256584,197,0.00,11.85
1788383709.393,22.257,6.01,0.00,5,11,3109856,4450968,0,0,4432607,65200,0,197,0,0,0.000000,0.000000,1322751,3109856,0,1256584,197,0.00,22.84
1788383710.405,23.269,6.10,0.00,5,11,3109856,4450968,0,0,4432607,65210,0,197,0,0,0.000000,0.000000,1322751,3109856,0,1256584,197,0.00,9.88
1788383711.416,24.281,6.70,0.00,6,10,3109856,4471279,0,0,4450968,65236,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,25.70
1788383712.424,25.288,6.78,0.00,6,10,3109856,4471279,0,0,4450968,65246,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,9.93
1788383713.436,26.300,6.98,0.00,6,10,3109856,4471279,0,0,4450968,65280,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,33.59
1788383714.448,27.312,7.06,0.00,6,10,3109856,4471279,0,0,4450968,65294,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,13.83
1788383715.460,28.324,7.16,0.00,6,10,3109856,4471279,0,0,4450968,65314,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,19.77
1788383716.467,29.332,7.35,0.00,7,9,3109856,4490687,0,0,4450968,65340,0,197,0,0,0.000000,0.000000,1341112,3109856,0,1256584,197,0.00,25.81
1788383717.477,30.341,7.82,0.00,7,9,3109856,4490687,0,0,4471279,65353,0,197,0,0,0.000000,0.000000,1361423,3109856,0,1256584,197,0.00,12.88
1788383718.489,31.353,6.92,0.00,6,9,3109856,4490687,0,0,4471279,65383,0,198,0,0,0.000000,0.000000,1361423,3109856,0,1275435,198,0.00,29.65
1788383719.500,32.365,7.00,0.00,6,9,3109856,4490687,0,0,4471279,65394,0,198,0,0,0.000000,0.000000,1361423,3109856,0,1275435,198,0.00,10.88
1788383720.509,33.373,7.10,0.00,6,9,3109856,4490687,0,0,4471279,65410,0,198,0,0,0.000000,0.000000,1361423,3109856,0,1275435,198,0.00,15.86
1788383721.522,34.386,7.30,0.00,6,9,3109856,4490687,0,0,4471279,65440,0,198,0,0,0.000000,0.000000,1361423,3109856,0,1275435,198,0.00,29.62
1788383722.534,35.398,7.38,0.00,7,8,3109856,4514945,0,0,4471279,65449,0,198,0,0,0.000000,0.000000,1361423,3109856,0,1275435,198,0.00,8.89
1788383723.545,36.410,7.95,0.00,7,8,3109856,4514945,0,0,4490687,65475,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,25.70
1788383724.553,37.418,8.04,0.00,7,8,3109856,4514945,0,0,4490687,65498,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,22.83
1788383725.586,38.451,8.24,0.00,7,8,3109856,4514945,0,0,4490687,65529,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,30.00
1788383726.599,39.464,8.32,0.00,7,8,3109856,4514945,0,0,4490687,65544,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,14.81
1788383727.617,40.481,8.42,0.00,7,9,3109856,4514945,0,0,4490687,65560,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,15.72
1788383728.629,41.494,8.52,0.00,7,9,3109856,4514945,0,0,4490687,65579,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,18.76
1788383729.637,42.501,8.72,0.00,8,8,3109856,4537650,0,0,4490687,65606,0,198,0,0,0.000000,0.000000,1380831,3109856,0,1275435,198,0.00,26.81
1788383730.649,43.514,9.19,0.00,8,8,3109856,4537650,0,0,4514945,65627,0,198,0,0,0.000000,0.000000,1405089,3109856,0,1275435,198,0.00,20.74
