start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788383686562.218,0.000,6215.697,216.985,31819.963,1,18851,119,38,1,0.00,trace_0712,User-001,4.61
1788383686693.737,0.132,19164.540,287.385,83538.825,1,21916,225,88,1,0.00,trace_0714,User-003,3.48
1788383686736.714,0.174,24649.780,270.954,74505.258,1,18361,185,69,1,0.00,trace_0629,User-004,3.69
1788383686784.663,0.222,30348.412,301.121,69494.094,1,20311,131,54,1,0.00,trace_0568,User-005,3.32
1788383686814.799,0.253,9283.401,203.963,99435.088,1,13070,443,124,1,0.00,trace_0398,User-007,4.90
1788383686860.391,0.298,35947.513,213.630,117126.951,1,19408,381,117,1,0.00,trace_0707,User-008,4.68
1788383686888.940,0.327,12477.353,201.339,86368.773,1,12330,368,101,1,0.00,trace_0313,User-009,4.97
1788383686948.701,0.386,43262.863,139.322,138280.655,1,24258,683,214,1,0.00,trace_0694,User-011,7.18
1788383687004.154,0.442,50108.799,109.179,176537.986,1,22705,1159,297,1,0.00,trace_0704,User-016,9.16
1788383687069.712,0.507,50866.302,233.585,112766.435,6,31170,266,84,1,88.71,trace_0396,User-006,4.28
1788383687119.727,0.558,56548.468,239.860,104520.383,1,20008,201,66,1,0.00,trace_0726,User-017,4.17
1788383687253.341,0.691,65620.982,113.704,175458.857,1,28209,967,267,1,0.00,trace_0378,User-018,8.79
1788383687475.258,0.913,71075.943,186.155,117986.957,1,19031,253,86,1,0.00,trace_0587,User-019,5.37
1788383687598.399,1.036,81376.170,114.287,116576.647,8,31527,309,58,1,98.56,trace_0687,User-015,8.75
1788383688581.683,2.019,87168.270,123.637,116964.684,3,22910,242,65,1,96.99,trace_0253,User-013,8.09
1788383692184.909,5.623,88394.118,119.427,114429.096,1,16565,219,71,1,0.00,trace_0108,User-020,8.37
1788383725567.780,39.006,60678.292,172.471,78960.246,1,18985,107,38,1,0.00,trace_0266,User-021,5.80
1788383770468.242,83.906,19228.797,96.509,57446.218,1,12965,397,138,1,0.00,trace_0418,User-022,10.36
1788383780364.374,93.802,18894.094,34.944,28748.242,2,30152,283,76,1,72.77,trace_0714,User-003,28.62
1788383790305.028,103.743,12963.272,30.074,16391.694,2,13739,115,41,1,94.86,trace_0398,User-007,33.25
1788383793697.721,107.136,9571.368,22.551,12999.160,2,20375,153,41,1,98.42,trace_0726,User-017,44.34
1788383808764.714,122.202,344.455,62.256,8188.659,3,20593,127,36,1,99.06,trace_0726,User-017,16.06
1788383810762.456,124.200,352.086,235.521,47691.730,3,13997,202,67,1,98.17,trace_0398,User-007,4.25
1788383811079.518,124.517,6499.288,147.149,51821.272,2,19859,309,97,1,97.73,trace_0707,User-008,6.80
1788383811688.554,125.126,11869.663,212.352,48818.864,1,20882,175,62,1,0.00,trace_0562,User-023,4.71
1788383811733.913,125.172,12657.832,216.735,48419.156,2,19881,166,57,1,83.23,trace_0108,User-020,4.61
1788383812595.065,126.033,13332.805,81.719,53783.859,2,22197,496,136,1,85.55,trace_0266,User-021,12.24
1788383815307.683,128.745,16520.197,90.914,49976.377,1,20409,369,112,1,0.00,trace_0255,User-024,11.00
1788383820018.104,133.456,11807.678,199.421,33943.373,4,20790,112,31,1,99.38,trace_0726,User-017,5.01
1788383821347.520,134.785,19916.013,228.042,34738.739,2,29165,66,22,1,62.86,trace_0629,User-004,4.39
1788383830682.479,144.120,11175.183,122.609,31037.776,4,23775,163,52,1,96.23,trace_0253,User-013,8.16
1788383833496.889,146.935,14199.547,78.370,30187.048,1,20769,205,68,1,0.00,trace_0588,User-025,12.76
1788383835147.443,148.585,18219.767,57.273,29101.575,1,18579,191,68,1,0.00,trace_0569,User-026,17.46
1788383840962.677,154.400,12408.915,51.856,20757.783,2,13367,162,36,1,97.12,trace_0418,User-022,19.28
1788383851425.490,164.863,7900.659,22.706,14735.237,1,20692,302,89,1,0.00,trace_0632,User-027,44.04
1788383857039.806,170.478,2398.398,26.644,5915.374,5,20964,133,41,1,99.38,trace_0726,User-017,37.53
1788383862564.360,176.002,333.146,19.989,2851.814,4,14305,127,37,1,98.20,trace_0398,User-007,50.03
1788383866070.071,179.508,308.525,127.060,14030.977,6,21158,109,34,1,99.39,trace_0726,User-017,7.87
1788383866216.197,179.654,1474.344,121.368,33030.113,3,23362,261,76,1,85.16,trace_0108,User-020,8.24
1788383866730.493,180.168,5786.706,163.863,30857.801,1,17003,154,50,1,0.00,trace_0006,User-028,6.10
1788383869539.775,182.978,2976.465,148.075,18968.599,5,14499,109,36,1,98.67,trace_0398,User-007,6.75
1788383871958.570,185.396,1483.189,111.455,42387.075,3,20354,368,106,1,97.48,trace_0707,User-008,8.97
1788383872382.984,185.821,3850.837,108.327,42631.732,2,29301,359,111,1,69.58,trace_0255,User-024,9.23
1788383872464.643,185.902,4643.276,95.245,25216.135,3,22698,217,45,1,98.02,trace_0266,User-021,10.50
1788383872782.948,186.221,6034.993,97.280,31814.153,2,26891,266,82,1,77.33,trace_0588,User-025,10.28
1788383874271.193,187.709,4553.263,101.485,65241.214,2,21216,599,174,1,97.28,trace_0632,User-027,9.85
1788383878775.099,192.213,407.685,102.732,39445.657,3,13594,381,139,1,98.58,trace_0418,User-022,9.73
1788383879897.205,193.335,5963.692,119.139,27289.608,1,18429,180,62,1,0.00,trace_0579,User-029,8.39
1788383880449.375,193.887,10307.376,163.762,33725.303,1,16276,144,67,1,0.00,trace_0082,User-030,6.11
1788383884171.190,197.609,6582.374,77.489,15493.629,7,21332,116,36,1,99.39,trace_0726,User-017,12.91
1788383885485.491,198.923,11951.817,90.482,28510.094,1,22732,184,57,1,0.00,trace_0624,User-031,11.05
1788383892564.310,206.002,4872.212,97.967,21526.544,6,14947,171,58,1,96.98,trace_0398,User-007,10.21
1788383900318.325,213.756,5994.627,87.590,28767.969,1,18355,261,77,1,0.00,trace_0279,User-032,11.42
1788383902732.855,216.171,3578.208,89.447,12612.363,8,21611,102,29,1,98.50,trace_0726,User-017,11.18
1788383904355.123,217.793,4503.433,60.996,12432.966,4,29471,131,44,1,79.30,trace_0108,User-020,16.39
1788383904832.479,218.270,6804.683,141.648,61905.700,1,11642,390,171,1,0.00,trace_0538,User-033,7.06
1788383908647.280,222.085,4747.993,97.778,57939.486,2,20317,545,167,1,83.86,trace_0006,User-028,10.23
1788383908766.988,222.205,5072.241,25.033,8101.232,3,29373,122,38,1,91.48,trace_0588,User-025,39.95
1788383917434.277,230.872,5736.371,165.161,47522.084,1,17666,254,91,1,0.00,trace_0164,User-034,6.05
1788383918490.334,231.928,4681.184,201.753,43014.220,9,21808,191,54,1,99.11,trace_0726,User-017,4.96
1788383920280.635,233.718,2887.657,168.277,42937.613,2,16726,239,72,1,97.31,trace_0082,User-030,5.94
1788383921178.916,234.617,1993.971,127.614,43596.178,7,15329,327,89,1,97.89,trace_0398,User-007,7.84
1788383922011.114,235.449,1495.247,218.100,33773.995,4,29596,149,42,1,99.35,trace_0588,User-025,4.59
1788383922280.432,235.718,1226.742,236.223,35006.676,4,14197,144,44,1,95.91,trace_0418,User-022,4.23
1788383922498.739,235.937,1286.915,127.740,42802.373,4,20887,326,93,1,97.54,trace_0707,User-008,7.83
1788383923047.490,236.485,5421.662,294.957,38456.872,1,14980,113,45,1,0.00,trace_0062,User-035,3.39
1788383923779.551,237.217,11546.072,77.108,48018.390,1,22967,474,141,1,0.00,trace_0615,User-036,12.97
1788383925163.123,238.601,14348.056,97.983,44037.031,1,15354,304,107,1,0.00,trace_0489,User-037,10.21
1788383926078.945,239.517,14067.370,57.654,86135.158,2,23039,1251,279,1,98.61,trace_0624,User-031,17.34
1788383937985.756,251.424,8252.190,67.061,32863.549,1,20442,368,115,1,0.00,trace_0661,User-038,14.91
1788383942207.763,255.646,11623.570,36.274,37124.529,2,32013,704,194,1,57.31,trace_0279,User-032,27.57
1788383946617.953,260.056,14429.001,28.631,29689.223,3,24231,534,150,1,87.53,trace_0632,User-027,34.93
1788383959869.117,273.307,1368.595,32.233,5172.129,5,29809,119,42,1,99.35,trace_0588,User-025,31.02
1788383966577.420,280.015,437.752,33.752,13128.441,10,22061,377,125,1,99.12,trace_0726,User-017,29.63
1788383967592.116,281.030,661.858,31.024,12482.069,2,16362,382,120,1,91.37,trace_0062,User-035,32.23
1788383968119.537,281.557,405.152,26.091,3510.026,6,29996,120,32,1,99.36,trace_0588,User-025,38.33
1788383968304.103,281.742,651.005,29.351,9192.064,3,17636,292,85,1,94.89,trace_0082,User-030,34.07
1788383969855.816,283.294,488.312,26.278,7005.133,8,15876,249,64,1,96.34,trace_0398,User-007,38.06
1788383973252.923,286.691,440.143,32.635,7326.178,2,15799,212,71,1,97.15,trace_0489,User-037,30.64
1788383974373.479,287.811,517.274,95.272,38626.150,5,21394,401,122,1,97.60,trace_0707,User-008,10.50
1788383974797.636,288.235,434.378,41.791,3401.513,7,30186,72,26,1,99.57,trace_0588,User-025,23.93
1788383974885.608,288.323,840.132,31.837,5042.588,2,24140,133,46,1,95.21,trace_0615,User-036,31.41
1788383974978.816,288.417,1173.370,77.183,23325.002,2,21049,288,84,1,97.26,trace_0661,User-038,12.96
1788383975071.935,288.510,1079.464,23.797,5791.225,2,18033,199,58,1,97.86,trace_0164,User-034,42.02
1788383980928.538,294.366,3587.875,183.182,26302.504,9,25029,125,31,1,63.24,trace_0398,User-007,5.46
1788383981852.210,295.290,11189.309,126.465,56590.141,1,27311,360,125,1,0.00,trace_0220,User-039,7.91
1788383982342.777,295.781,10699.553,159.582,30487.778,8,30320,125,39,1,99.79,trace_0588,User-025,6.27
1788383983452.411,296.890,12232.158,98.693,42827.110,4,30454,311,90,1,79.37,trace_0632,User-027,10.13
1788383983726.210,297.164,11962.356,221.471,28129.720,3,16198,74,25,1,97.62,trace_0489,User-037,4.52
1788383984689.453,298.127,16843.387,56.262,74287.055,1,19520,1022,290,1,0.00,trace_0278,User-040,17.77
1788383985185.375,298.623,16348.271,151.475,27557.448,3,16749,75,27,1,98.08,trace_0062,User-035,6.60
1788383985592.056,299.030,17381.623,77.216,55989.832,4,20946,501,149,1,84.05,trace_0082,User-030,12.95
1788383985892.769,299.331,22231.433,77.409,47389.395,1,18596,326,94,1,0.00,trace_0570,User-041,12.92
1788383988026.184,301.464,20100.428,60.785,40888.924,3,24726,343,84,1,97.66,trace_0615,User-036,16.45
1788384004980.825,318.419,3420.561,53.917,12101.224,3,18769,162,49,1,96.23,trace_0164,User-034,18.55
1788384007405.892,320.844,4290.324,65.720,21508.967,3,29420,263,79,1,71.46,trace_0661,User-038,15.22
1788384013374.219,326.812,2049.896,92.286,25675.025,10,29581,257,83,1,84.57,trace_0398,User-007,10.84
1788384017428.003,330.866,5134.177,54.450,27404.251,5,15250,410,115,1,93.22,trace_0418,User-022,18.37
1788384018834.367,332.272,3726.991,105.453,19334.053,4,17343,149,40,1,96.65,trace_0062,User-035,9.48
1788384018960.884,332.399,3597.401,92.122,9953.792,9,30510,70,22,1,99.36,trace_0588,User-025,10.86
1788384019957.252,333.395,5800.199,73.428,21293.598,4,25306,212,72,1,63.96,trace_0489,User-037,13.62
1788384022056.976,335.495,3702.072,47.548,21865.488,6,22051,383,102,1,97.08,trace_0707,User-008,21.03
1788384026824.832,340.263,3523.458,80.745,11436.497,2,12037,99,18,1,91.19,trace_0538,User-033,12.38
1788384030479.590,343.917,6619.526,33.776,11753.513,1,20351,153,52,1,0.00,trace_0582,User-042,29.61
1788384032000.747,345.439,5104.108,39.481,7907.272,10,30636,72,24,1,99.79,trace_0588,User-025,25.33
1788384032063.173,345.501,5036.791,34.587,9602.220,4,25138,133,45,1,98.47,trace_0615,User-036,28.91
1788384036066.372,349.504,1940.692,39.318,18886.837,4,31646,432,141,1,93.10,trace_0661,User-038,25.43
1788384042396.382,355.834,577.044,60.739,227678.372,5,25711,3740,916,1,98.50,trace_0489,User-037,16.46
1788384042429.771,355.868,542.728,22.867,3218.125,3,12214,118,32,1,98.15,trace_0538,User-033,43.73
1788384044195.036,357.633,503.264,37.959,10410.436,11,30068,262,62,1,98.50,trace_0398,User-007,26.34
1788384046308.025,359.746,373.613,45.930,4736.997,2,20509,96,19,1,99.37,trace_0582,User-042,21.77
1788384047518.537,360.956,4796.414,69.744,27602.578,1,15183,328,117,1,0.00,trace_0052,User-043,14.34
1788384048051.410,361.489,4265.678,23.823,12151.018,11,30782,332,82,1,99.58,trace_0588,User-025,41.98
1788384048923.895,362.362,3392.388,57.159,165093.864,6,15887,2830,662,1,95.93,trace_0418,User-022,17.50
1788384051784.085,365.222,760.524,34.390,4337.100,4,12685,105,31,1,95.27,trace_0538,User-033,29.08
1788384053012.026,366.450,541.309,48.991,18765.804,7,22719,373,93,1,97.17,trace_0707,User-008,20.41
1788384053212.195,366.650,905.281,26.078,6094.753,4,19965,200,58,1,93.89,trace_0164,User-034,38.35
1788384053829.744,367.268,618.741,73.401,41356.234,5,25582,556,166,1,98.24,trace_0615,User-036,13.62
1788384055108.395,368.546,518.372,25.074,2373.824,3,21199,75,23,1,96.67,trace_0582,User-042,39.88
1788384060189.397,373.627,7640.023,89.820,35843.427,1,24544,315,99,1,0.00,trace_0272,User-044,11.13
1788384060237.692,373.675,7688.621,143.890,20782.573,5,12917,92,33,1,98.26,trace_0538,User-033,6.95
1788384067306.659,380.744,1312.659,78.081,27313.645,12,31184,334,79,1,98.96,trace_0588,User-025,12.81
1788384067634.326,381.072,3898.289,70.571,32549.965,2,12376,407,136,1,55.63,trace_0220,User-039,14.17
1788384072348.724,385.787,8460.593,82.131,22915.584,3,25659,177,59,1,89.75,trace_0624,User-031,12.18
1788384075882.635,389.320,4925.330,100.802,16920.741,8,23382,120,30,1,97.25,trace_0707,User-008,9.92
1788384081181.983,394.620,6547.779,47.733,16953.676,1,20161,219,78,1,0.00,trace_0729,User-045,20.95
1788384081659.988,395.098,9548.135,30.631,14295.935,1,11962,156,47,1,0.00,trace_0334,User-046,32.65
1788384087205.820,400.644,5084.872,27.656,9426.873,2,20257,158,54,1,74.68,trace_0052,User-043,36.16
1788384097310.323,410.748,550.923,36.836,5413.278,6,26234,133,36,1,97.55,trace_0615,User-036,27.15
1788384098287.176,411.725,917.238,38.620,19377.520,5,2964,479,123,1,81.78,trace_0062,User-035,25.89
1788384100751.502,414.189,1969.771,53.849,13870.422,3,25112,222,68,1,80.56,trace_0052,User-043,18.57
1788384101653.736,415.092,3128.761,44.687,12378.973,5,5775,208,58,1,73.27,trace_0082,User-030,22.38
1788384103198.100,416.636,2542.387,39.161,12371.831,2,27550,252,72,1,89.28,trace_0272,User-044,25.54
1788384103398.673,416.836,3306.542,46.730,10549.704,4,28870,156,55,1,88.89,trace_0624,User-031,21.40
1788384103704.928,417.143,3123.235,27.525,14545.973,13,31523,416,99,1,98.97,trace_0588,User-025,36.33
1788384107219.358,420.657,2475.676,115.171,66855.986,2,26027,560,178,1,77.34,trace_0729,User-045,8.68
1788384108417.466,421.855,2011.207,28.313,9995.444,5,21905,283,89,1,91.20,trace_0164,User-034,35.32
1788384114690.903,428.129,567.623,58.545,13330.372,12,30800,219,57,1,97.70,trace_0398,User-007,17.08
1788384115839.348,429.277,595.077,97.824,81495.829,7,26969,828,263,1,97.37,trace_0615,User-036,10.22
1788384118865.514,432.303,5047.914,291.643,40336.761,1,16845,122,50,1,0.00,trace_0228,User-047,3.43
1788384119094.717,432.532,14912.256,82.628,75644.156,2,30267,736,208,1,64.41,trace_0278,User-040,12.10
1788384119252.652,432.690,17416.726,289.781,44945.955,1,11642,96,40,1,0.00,trace_0546,User-048,3.45
1788384119872.467,433.310,22395.392,259.476,49121.395,1,18402,104,38,1,0.00,trace_0273,User-049,3.85
1788384124807.974,438.246,24282.511,177.002,50124.755,1,22167,147,49,1,0.00,trace_0243,User-050,5.65
1788384125113.111,438.551,23976.072,59.270,56219.194,5,29112,545,121,1,99.34,trace_0624,User-031,16.87
1788384125507.386,438.945,24323.971,87.803,59532.958,6,24460,402,155,1,89.50,trace_0164,User-034,11.39
1788384133640.127,447.078,20216.916,74.602,55652.670,1,13714,476,168,1,0.00,trace_0167,User-051,13.40
1788384151215.049,464.653,6050.836,96.000,26210.914,3,13160,211,64,1,97.32,trace_0220,User-039,10.42
1788384153045.178,466.483,9249.190,65.848,26369.627,1,17534,261,80,1,0.00,trace_0594,User-052,15.19
1788384156129.529,469.567,16655.654,38.283,32734.552,2,31250,421,138,1,0.00,trace_0334,User-046,26.12
1788384168265.260,481.703,5072.202,30.336,7893.414,2,13780,94,29,1,84.29,trace_0546,User-048,32.96
1788384172174.388,485.612,1384.903,21.759,6215.454,13,31101,223,53,1,98.96,trace_0398,User-007,45.96
1788384173059.922,486.498,641.794,39.719,4812.264,2,18573,106,46,1,99.31,trace_0273,User-049,25.18
1788384180263.316,493.701,306.011,21.789,2070.943,3,13951,82,22,1,98.59,trace_0546,User-048,45.89
1788384182994.200,496.432,430.881,60.412,5867.950,3,18865,91,26,1,98.30,trace_0273,User-049,16.55
1788384183051.935,496.490,1149.544,101.346,30134.556,2,24172,287,106,1,91.51,trace_0243,User-050,9.87
1788384185218.544,498.656,3088.759,116.483,25104.130,3,31578,190,55,1,82.52,trace_0729,User-045,8.58
1788384185382.781,498.821,2925.877,44.658,6364.528,4,14214,78,20,1,98.16,trace_0546,User-048,22.39
1788384185491.185,498.929,2935.084,97.326,26877.271,2,19113,247,77,1,91.61,trace_0594,User-052,10.27
1788384189330.293,502.768,435.420,24.655,139565.134,2,14194,5644,1017,1,97.26,trace_0167,User-051,40.56
1788384189584.207,503.022,10491.456,54.034,26161.192,1,29936,291,89,1,0.00,trace_0176,User-053,18.51
1788384191479.456,504.917,8597.575,71.242,40727.888,6,29714,452,122,1,98.05,trace_0624,User-031,14.04
1788384191896.080,505.334,13220.808,58.955,20472.232,1,17434,124,42,1,0.00,trace_0666,User-054,16.96
1788384194989.286,508.427,10123.662,54.776,17463.704,4,19018,135,43,1,98.99,trace_0273,User-049,18.26
1788384195102.854,508.541,10008.520,43.903,17515.988,7,25029,172,45,1,97.94,trace_0164,User-034,22.78
1788384198472.843,511.911,7198.086,51.089,13277.631,4,13432,120,34,1,99.11,trace_0220,User-039,19.57
1788384201896.435,515.334,7389.746,27.044,14502.432,1,14509,264,83,1,0.00,trace_0449,User-055,36.98
1788384213460.400,526.898,422.603,52.734,7330.706,4,31835,132,41,1,99.39,trace_0729,User-045,18.96
1788384216454.914,529.893,2487.513,172.583,24060.446,3,24308,126,45,1,78.63,trace_0594,User-052,5.79
1788384216549.562,529.987,2391.560,144.300,19130.357,5,20060,117,25,1,94.87,trace_0273,User-049,6.93
1788384218154.815,531.593,6395.262,53.749,24401.102,7,18720,336,60,1,85.71,trace_0418,User-022,18.61
1788384219277.397,532.715,8791.572,88.153,22455.355,3,26650,156,46,1,90.84,trace_0243,User-050,11.34
1788384219341.721,532.780,7933.745,166.729,20271.686,2,9738,75,23,1,48.46,trace_0228,User-047,6.00
1788384220601.552,534.039,12435.279,78.463,20438.551,1,18127,103,31,1,0.00,trace_0590,User-056,12.74
1788384222537.095,535.975,11123.331,53.056,23432.379,2,14935,233,73,1,97.41,trace_0449,User-055,18.85
1788384222911.327,536.349,15153.419,38.065,24517.446,2,16219,247,81,1,47.73,trace_0176,User-053,26.27
1788384223887.013,537.325,14181.162,43.343,19945.807,5,32032,134,56,1,99.40,trace_0729,User-045,23.07
1788384234782.168,548.220,4142.732,53.425,25298.868,8,27395,397,116,1,91.31,trace_0164,User-034,18.72
1788384238357.041,551.795,923.900,28.986,10257.246,7,30171,323,92,1,98.51,trace_0624,User-031,34.50
1788384241862.651,555.300,362.679,37.249,5651.967,5,13612,143,46,1,99.56,trace_0220,User-039,26.85
1788384243826.308,557.264,1327.393,68.860,33691.602,6,22840,471,115,1,87.89,trace_0273,User-049,14.52
1788384244596.457,558.034,980.435,35.296,5251.213,4,25277,122,42,1,96.19,trace_0594,User-052,28.33
1788384246617.824,560.056,474.578,102.595,14222.364,8,19283,135,41,1,97.29,trace_0418,User-022,9.75
1788384246949.184,560.387,426.407,85.294,8102.872,6,32235,91,31,1,99.60,trace_0729,User-045,11.72
1788384248634.290,562.072,282.568,174.246,10040.343,3,9877,57,18,1,99.32,trace_0228,User-047,5.74
1788384249027.394,562.465,5181.679,157.875,25863.272,3,15784,132,38,1,50.30,trace_0334,User-046,6.33
1788384249187.298,562.625,6734.087,81.746,30277.025,2,22442,289,89,1,80.57,trace_0590,User-056,12.23
1788384252109.461,565.547,5341.365,106.739,25408.237,3,20282,189,63,1,73.42,trace_0449,User-055,9.37
1788384253617.270,567.055,8860.370,141.796,23039.977,1,18280,101,46,1,0.00,trace_0276,User-057,7.05
1788384253843.249,567.281,10483.202,57.913,42277.281,4,30681,550,157,1,86.82,trace_0243,User-050,17.27
1788384255915.980,569.354,8413.090,67.998,34728.196,5,25531,388,123,1,98.99,trace_0594,User-052,14.71
1788384257444.109,570.882,16422.120,25.167,20398.502,8,27871,159,46,1,96.77,trace_0615,User-036,39.73
