start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788724820948.349,0.000,35215.714,250.980,64831.307,1,18850,119,44,1,0.00,trace_0712,User-001,3.98
1788724821100.331,0.152,9899.463,237.359,63067.826,1,21916,225,79,1,0.00,trace_0714,User-003,4.21
1788724821149.244,0.201,15355.881,220.921,56005.259,1,18361,185,61,1,0.00,trace_0629,User-004,4.53
1788724821204.257,0.256,182029.952,267.901,216857.099,1,20311,131,49,1,0.00,trace_0568,User-005,3.73
1788724821239.397,0.291,38268.795,214.005,132858.822,1,13070,443,134,1,0.00,trace_0398,User-007,4.67
1788724821293.136,0.345,187763.995,244.217,280566.279,1,19408,381,125,1,0.00,trace_0707,User-008,4.09
1788724821326.238,0.378,41502.651,217.204,121216.413,1,12330,368,113,1,0.00,trace_0313,User-009,4.60
1788724821395.853,0.448,195143.138,214.737,342237.658,1,24258,686,192,1,0.00,trace_0694,User-011,4.66
1788724821456.511,0.508,201804.203,239.669,481977.252,1,22706,1170,370,1,0.00,trace_0704,User-016,4.17
1788724821546.720,0.598,384742.143,226.228,580203.043,1,28209,865,262,1,0.00,trace_0378,User-018,4.42
1788724821599.451,0.651,54313.823,238.372,114383.516,1,19031,253,85,1,0.00,trace_0587,User-019,4.20
1788724821641.803,0.693,59117.567,243.156,112125.676,1,16565,219,75,1,0.00,trace_0108,User-020,4.11
1788724821694.546,0.746,64935.863,238.276,106395.924,1,20882,175,59,1,0.00,trace_0562,User-023,4.20
1788724821741.969,0.794,70567.944,203.892,109307.457,1,18579,191,55,1,0.00,trace_0569,User-026,4.90
1788724821788.552,0.840,76135.361,232.412,117737.054,1,18429,180,59,1,0.00,trace_0579,User-029,4.30
1788724821840.816,0.892,81789.548,220.862,307289.496,1,19520,1022,301,1,0.00,trace_0278,User-040,4.53
1788724821887.884,0.940,86769.848,237.442,163938.466,1,18596,326,107,1,0.00,trace_0570,User-041,4.21
1788724821926.164,0.978,18652.665,233.038,94856.021,1,15183,328,110,1,0.00,trace_0052,User-043,4.29
1788724821989.696,1.041,94214.760,231.972,167053.940,1,24544,315,101,1,0.00,trace_0272,User-044,4.31
1788724822073.420,1.125,278555.384,276.525,358747.622,1,29936,291,102,1,0.00,trace_0176,User-053,3.62
1788724822119.259,1.171,99677.933,297.347,136251.595,1,17435,124,51,1,0.00,trace_0666,User-054,3.36
1788724822164.910,1.217,104644.535,272.920,131936.527,1,18280,101,39,1,0.00,trace_0276,User-057,3.66
1788724822210.456,1.262,110268.757,246.187,154336.292,1,17876,180,61,1,0.00,trace_0586,User-058,4.06
1788724822261.816,1.313,115985.748,241.608,178562.207,1,19464,260,86,1,0.00,trace_0656,User-059,4.14
1788724822318.372,1.370,122551.064,241.069,150273.944,1,21901,116,39,1,0.00,trace_0046,User-061,4.15
1788724822345.244,1.397,20835.994,184.311,42400.363,3,10676,118,33,1,98.15,trace_0538,User-033,5.43
1788724822392.749,1.444,128331.901,226.155,156827.409,3,20948,127,40,1,99.06,trace_0726,User-017,4.42
1788724822462.242,1.514,287506.816,240.665,328901.217,20,28119,173,52,1,99.06,trace_0418,User-022,4.16
1788724822532.626,1.584,297038.486,277.633,330076.829,6,30059,120,42,1,99.36,trace_0588,User-025,3.60
1788724822604.660,1.656,307378.634,208.616,371632.209,8,31527,309,82,1,98.56,trace_0687,User-015,4.79
1788724822640.149,1.692,24545.510,228.048,42105.179,4,14088,78,27,1,98.16,trace_0546,User-048,4.39
1788724822775.741,1.827,136254.659,254.672,191263.725,3,25895,217,76,1,98.02,trace_0266,User-021,3.93
1788724822830.547,1.882,142864.506,205.349,245539.097,4,21834,501,139,1,84.05,trace_0082,User-030,4.87
1788724822881.401,1.933,147758.370,220.251,180355.588,4,17635,149,45,1,96.65,trace_0062,User-035,4.54
1788724822931.638,1.983,153613.036,219.332,194847.475,3,20692,189,57,1,73.42,trace_0449,User-055,4.56
1788724822981.247,2.033,160206.672,218.252,176357.325,3,21315,75,23,1,96.67,trace_0582,User-042,4.58
1788724823114.774,2.166,166839.601,226.997,230852.816,5,23068,283,88,1,91.20,trace_0164,User-034,4.41
1788724823189.093,2.241,317531.848,268.811,346294.636,7,32356,108,37,1,99.60,trace_0729,User-045,3.72
1788724823263.120,2.315,328098.504,234.163,395537.393,8,31854,289,88,1,92.91,trace_0489,User-037,4.27
1788724823334.392,2.386,338330.686,225.547,397423.937,3,30009,263,78,1,71.46,trace_0661,User-038,4.43
1788724823386.569,2.438,174014.953,281.600,241880.516,3,22909,242,92,1,96.99,trace_0253,User-013,3.55
1788724823413.382,2.465,27135.737,204.775,70138.454,3,13162,211,63,1,97.32,trace_0220,User-039,4.88
1788724823475.033,2.527,346005.278,298.610,367505.220,7,26424,73,29,1,99.51,trace_0594,User-052,3.35
1788724823541.762,2.593,355343.946,256.240,375330.679,24,28226,79,27,1,99.53,trace_0527,User-060,3.90
1788724823607.481,2.659,364673.121,200.809,395798.449,3,28641,156,42,1,90.84,trace_0243,User-050,4.98
1788724823673.594,2.725,373292.465,167.579,530481.663,10,28555,939,216,1,98.64,trace_0615,User-036,5.97
1788724823726.862,2.779,204396.513,256.600,268546.469,1,16891,251,87,1,0.00,trace_0054,User-065,3.90
1788724823779.888,2.832,210847.649,265.707,257346.388,1,21193,176,63,1,0.00,trace_0681,User-066,3.76
1788724823823.734,2.875,215715.953,248.532,244545.660,1,17368,117,38,1,0.00,trace_0312,User-067,4.02
1788724823853.749,2.905,42272.725,243.612,102201.285,1,11896,247,85,1,0.00,trace_0307,User-068,4.10
1788724823917.923,2.970,224243.488,200.770,245123.603,9,27352,105,28,1,95.96,trace_0441,User-064,4.98
1788724823987.984,3.040,234543.609,207.092,289423.099,6,31169,266,74,1,88.71,trace_0396,User-006,4.83
1788724824053.111,3.105,243092.442,212.339,532510.251,14,27800,1364,385,1,96.73,trace_0228,User-047,4.71
1788724824106.770,3.158,248729.166,251.633,314656.934,1,18368,263,86,1,0.00,trace_0672,User-069,3.97
1788724824149.136,3.201,253530.213,264.573,308561.450,1,16517,209,72,1,0.00,trace_0477,User-070,3.78
1788724824211.670,3.263,260360.735,251.788,339422.178,1,23858,315,101,1,0.00,trace_0673,User-071,3.97
1788724824250.991,3.303,46013.362,225.670,115970.918,1,15435,311,99,1,0.00,trace_0015,User-072,4.43
1788724824297.553,3.349,266718.936,203.563,289110.823,5,20547,111,30,1,96.52,trace_0610,User-063,4.91
1788724824968.616,4.020,387238.011,216.750,452262.911,1,21461,301,91,1,0.00,trace_0203,User-073,4.61
1788724826081.384,5.133,392716.127,217.774,596116.589,1,21648,935,278,1,0.00,trace_0718,User-074,4.59
1788724826669.478,5.721,397198.716,230.776,437815.236,1,17686,177,57,1,0.00,trace_0559,User-075,4.33
1788724826770.240,5.822,402700.603,235.123,463127.213,1,18489,258,83,1,0.00,trace_0634,User-076,4.25
1788724830995.827,10.047,404329.313,215.190,581430.287,6,20483,824,242,1,98.10,trace_0167,User-051,4.65
1788724864887.978,43.940,375307.422,258.699,433514.704,1,16793,226,80,1,0.00,trace_0202,User-077,3.87
1788724870816.520,49.868,372645.178,254.177,399079.600,4,11149,105,37,1,95.27,trace_0538,User-033,3.93
1788724873412.843,52.464,374247.522,269.909,409605.556,3,15785,132,49,1,50.30,trace_0334,User-046,3.70
1788724892984.230,72.036,361274.004,257.253,395231.375,1,21632,133,46,1,0.00,trace_0366,User-078,3.89
1788724894332.101,73.384,370151.485,234.278,436217.740,2,30150,283,91,1,72.77,trace_0714,User-003,4.27
1788724914591.126,93.643,353383.954,255.691,383811.191,4,13434,120,42,1,99.11,trace_0220,User-039,3.91
1788724928852.152,107.904,345660.170,241.352,383552.381,2,20257,158,52,1,74.68,trace_0052,User-043,4.14
1788724934323.729,113.375,345962.520,280.827,375730.132,1,19105,107,41,1,0.00,trace_0269,User-079,3.56
1788724937262.107,116.314,352634.461,208.272,366172.131,2,29164,66,20,1,62.86,trace_0629,User-004,4.80
1788724938853.667,117.905,356861.536,232.420,395210.787,2,19880,166,54,1,83.23,trace_0108,User-020,4.30
1788724942196.324,121.248,359266.501,213.821,416142.811,1,19001,267,79,1,0.00,trace_0725,User-080,4.68
1788724947227.112,126.279,360225.950,271.201,435619.926,1,21239,279,104,1,0.00,trace_0572,User-081,3.69
1788724949741.714,128.793,364312.986,241.068,461945.624,1,21285,406,134,1,0.00,trace_0739,User-082,4.15
1788724958159.967,137.212,359927.493,218.012,384780.842,2,13739,115,35,1,94.86,trace_0398,User-007,4.59
1788724958364.613,137.416,363955.843,217.208,408917.884,2,15934,208,62,1,96.77,trace_0015,User-072,4.60
1788724964273.855,143.326,366270.807,216.848,479031.623,2,24994,521,153,1,73.08,trace_0276,User-057,4.61
1788724966571.702,145.623,369119.845,226.469,391766.788,1,18763,101,32,1,0.00,trace_0263,User-083,4.42
1788724982298.208,161.350,360041.571,205.770,382882.076,4,21132,112,32,1,99.38,trace_0726,User-017,4.86
1788724982691.622,161.743,365447.001,223.476,421315.968,2,18854,251,76,1,94.56,trace_0586,User-058,4.47
1788724986262.877,165.315,365183.396,268.455,412700.007,1,11642,178,64,1,0.00,trace_0461,User-084,3.73
1788724996155.017,175.207,363959.110,271.236,432039.366,2,27550,252,92,1,89.28,trace_0272,User-044,3.69
1788725002774.305,181.826,366608.784,270.567,412064.054,1,11642,169,62,1,0.00,trace_0482,User-086,3.70
1788725006035.758,185.087,372539.724,233.830,441753.412,1,27600,297,94,1,0.00,trace_0373,User-087,4.28
1788725022857.787,201.909,371815.483,243.108,429432.148,4,21087,238,79,1,98.14,trace_0449,User-055,4.11
1788725023562.888,202.615,376205.560,248.683,421465.790,1,18879,183,62,1,0.00,trace_0671,User-089,4.02
1788725052277.981,231.330,357440.135,269.696,386027.881,1,17210,107,39,1,0.00,trace_0285,User-091,3.71
