timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788724824.305,0.000,0.00,0.00,0,0,0,3369829,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724825.320,1.015,1.52,0.00,1,0,0,3391745,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724826.333,2.027,1.62,0.00,1,16,0,3391745,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724827.346,3.041,1.81,0.00,1,46,0,3391745,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724828.357,4.052,1.90,0.00,1,55,0,3391745,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724829.367,5.062,2.09,0.00,1,61,0,3391745,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724830.379,6.074,2.19,0.00,2,60,0,3410106,0,0,3344834,38615,0,145,0,0,0.000000,0.000000,3344834,0,0,3170916,145,0.00,0.00
1788724831.402,7.096,2.50,0.00,2,60,0,3410106,0,0,3366750,38616,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,0.98
1788724832.414,8.109,2.86,0.00,2,61,0,3410106,0,0,3366750,38623,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,6.91
1788724833.428,9.122,2.96,0.00,2,61,0,3410106,0,0,3366750,38628,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,4.93
1788724834.440,10.135,3.14,0.00,2,61,0,3410106,0,0,3366750,38632,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,3.95
1788724835.448,11.143,3.23,0.00,2,61,0,3410106,0,0,3366750,38633,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,0.99
1788724836.460,12.155,3.33,0.00,3,60,0,3425289,0,0,3366750,38634,0,145,0,0,0.000000,0.000000,3366750,0,0,3170916,145,0.00,0.99
1788724837.473,13.168,3.91,0.00,3,60,0,3425289,0,0,3385111,38648,0,145,0,0,0.000000,0.000000,3385111,0,0,3170916,145,0.00,13.83
1788724838.485,14.180,4.10,0.00,3,60,0,3425289,0,0,3385111,38657,0,145,0,0,0.000000,0.000000,3385111,0,0,3170916,145,0.00,8.89
1788724839.493,15.188,4.20,0.00,3,60,0,3425289,0,0,3385111,38666,0,145,0,0,0.000000,0.000000,3385111,0,0,3170916,145,0.00,8.93
1788724840.504,16.199,4.29,0.00,4,59,0,3435965,0,0,3385111,38670,0,145,0,0,0.000000,0.000000,3385111,0,0,3170916,145,0.00,3.96
1788724841.514,17.209,4.87,0.00,4,59,0,3435965,0,0,3400294,38689,0,145,0,0,0.000000,0.000000,3400294,0,0,3170916,145,0.00,18.80
1788724842.527,18.221,5.07,0.00,5,58,0,3450053,0,0,3400294,38707,0,145,0,0,0.000000,0.000000,3400294,0,0,3170916,145,0.00,17.78
1788724843.540,19.235,5.54,0.00,5,58,0,3450053,0,0,3410970,38716,0,145,0,0,0.000000,0.000000,3410970,0,0,3170916,145,0.00,8.88
1788724844.554,20.248,5.74,0.00,5,58,0,3450053,0,0,3410970,38737,0,145,0,0,0.000000,0.000000,3410970,0,0,3170916,145,0.00,20.73
1788724845.566,21.261,5.82,0.00,5,58,0,3450053,0,0,3410970,38744,0,145,0,0,0.000000,0.000000,3410970,0,0,3170916,145,0.00,6.92
1788724846.579,22.274,6.03,0.00,6,57,0,3463215,0,0,3410970,38765,0,145,0,0,0.000000,0.000000,3410970,0,0,3170916,145,0.00,20.72
1788724847.592,23.286,6.51,0.00,6,57,0,3463215,0,0,3425058,38778,0,145,0,0,0.000000,0.000000,3425058,0,0,3170916,145,0.00,12.84
1788724848.600,24.294,6.68,0.00,6,57,0,3463215,0,0,3425058,38816,0,145,0,0,0.000000,0.000000,3425058,0,0,3170916,145,0.00,37.70
1788724849.613,25.307,6.78,0.00,6,57,0,3463215,0,0,3425058,38832,0,145,0,0,0.000000,0.000000,3425058,0,0,3170916,145,0.00,15.79
1788724850.625,26.320,7.36,0.00,7,56,0,3482065,0,0,3438220,38861,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,28.64
1788724851.638,27.333,7.46,0.00,7,56,0,3482065,0,0,3438220,38886,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,24.69
1788724852.651,28.346,7.65,0.00,7,56,0,3482065,0,0,3438220,38920,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,33.56
1788724853.664,29.358,7.75,0.00,7,56,0,3482065,0,0,3438220,38936,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,15.80
1788724854.672,30.366,7.83,0.00,7,56,0,3482065,0,0,3438220,38954,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,17.86
1788724855.684,31.379,8.03,0.00,8,55,0,3495135,0,0,3438220,38992,0,145,0,0,0.000000,0.000000,3438220,0,0,3170916,145,0.00,37.53
1788724856.697,32.391,8.51,0.00,8,55,0,3495135,0,0,3457070,39015,0,145,0,0,0.000000,0.000000,3457070,0,0,3170916,145,0.00,22.72
1788724857.709,33.404,8.70,0.00,8,55,0,3495135,0,0,3457070,39062,0,145,0,0,0.000000,0.000000,3457070,0,0,3170916,145,0.00,46.41
