timestamp,user_id,event_type,trace_id,details
1788736726.6754706,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788736726.7257047,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788736726.7759705,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788736726.8263054,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788736726.8765626,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788736726.9452515,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788736726.9954126,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788736727.045586,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788736727.0958698,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788736727.1693077,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788736727.2194948,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788736727.2863028,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788736727.3474429,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788736727.4146686,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788736727.4818625,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788736727.532033,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788736727.5992367,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788736727.6497083,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788736727.7001305,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788736727.750471,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788736727.819116,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788736727.88546,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788736727.935876,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788736728.007144,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788736728.074104,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788736728.1242845,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788736728.1927133,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788736728.2609804,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788736728.3111987,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788736728.376553,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788736728.4459815,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788736728.5134683,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788736728.5691686,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788736728.636496,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788736728.69622,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788736728.7612545,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788736728.8270977,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788736728.88857,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788736728.9585161,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788736729.0087233,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788736729.0589578,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788736729.1263013,User-042,started,trace_0582,"59 requests remaining (advanced 2%), 20,463 tokens at start"
1788736729.1764882,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788736729.2267056,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
1788736729.3003457,User-045,started,trace_0729,"42 requests remaining (advanced 11%), 32,038 tokens at start"
1788736729.3671708,User-046,started,trace_0334,"89 requests remaining (advanced 1%), 31,230 tokens at start"
1788736729.4305274,User-047,started,trace_0228,"10 requests remaining (advanced 55%), 24,610 tokens at start"
1788736729.4936435,User-048,started,trace_0546,"2 requests remaining (advanced 50%), 13,638 tokens at start"
1788736729.5562465,User-049,started,trace_0273,"53 requests remaining (advanced 10%), 23,197 tokens at start"
1788736729.624272,User-050,started,trace_0243,"97 requests remaining (advanced 1%), 24,140 tokens at start"
1788736729.6851447,User-051,started,trace_0167,"14 requests remaining (advanced 22%), 19,899 tokens at start"
1788736729.758365,User-052,started,trace_0594,"114 requests remaining (advanced 4%), 25,832 tokens at start"
1788736729.808543,User-053,started,trace_0176,"95 requests, 29,914 initial tokens"
1788736729.8587384,User-054,started,trace_0666,"33 requests, 17,413 initial tokens"
1788736729.9230616,User-055,started,trace_0449,"25 requests remaining (advanced 4%), 14,903 tokens at start"
1788736729.9911315,User-056,started,trace_0590,"7 requests remaining (advanced 12%), 22,410 tokens at start"
1788736730.0413206,User-057,started,trace_0276,"137 requests, 18,258 initial tokens"
1788736730.091544,User-058,started,trace_0586,"73 requests, 17,854 initial tokens"
1788736730.1419504,User-059,started,trace_0656,"65 requests, 19,442 initial tokens"
1788736730.2134483,User-060,started,trace_0527,"29 requests remaining (advanced 43%), 27,409 tokens at start"
1788736730.2636828,User-061,started,trace_0046,"68 requests, 21,879 initial tokens"
1788736730.336746,User-062,started,trace_0321,"141 requests remaining (advanced 8%), 32,526 tokens at start"
1788736730.3974218,User-063,started,trace_0610,"70 requests remaining (advanced 4%), 19,538 tokens at start"
1788736730.4618452,User-064,started,trace_0441,"136 requests remaining (advanced 5%), 25,882 tokens at start"
1788736730.512014,User-065,started,trace_0054,"47 requests, 16,870 initial tokens"
1788736730.5621989,User-066,started,trace_0681,"152 requests, 21,171 initial tokens"
1788736730.6323378,User-067,started,trace_0312,"17 requests remaining (advanced 6%), 21,006 tokens at start"
1788736730.682568,User-068,started,trace_0307,"148 requests, 11,874 initial tokens"
1788736730.7542949,User-069,started,trace_0672,"199 requests remaining (advanced 0%), 28,633 tokens at start"
1788736730.815083,User-070,started,trace_0477,"33 requests remaining (advanced 3%), 19,686 tokens at start"
1788736730.865245,User-071,started,trace_0673,"69 requests, 23,836 initial tokens"
1788736730.929144,User-072,started,trace_0015,"46 requests remaining (advanced 4%), 16,735 tokens at start"
1788736731.0049822,User-073,started,trace_0203,"216 requests remaining (advanced 0%), 30,777 tokens at start"
1788736731.0707982,User-074,started,trace_0718,"7 requests remaining (advanced 12%), 28,535 tokens at start"
1788736731.121024,User-075,started,trace_0559,"40 requests, 17,664 initial tokens"
1788736731.1712942,User-076,started,trace_0634,"104 requests, 18,467 initial tokens"
1788736731.2471883,User-077,started,trace_0202,"53 requests remaining (advanced 4%), 32,146 tokens at start"
1788736731.311285,User-078,started,trace_0366,"123 requests remaining (advanced 2%), 24,902 tokens at start"
1788736731.379584,User-079,started,trace_0269,"280 requests remaining (advanced 1%), 25,668 tokens at start"
1788736731.4298015,User-080,started,trace_0725,"90 requests, 18,979 initial tokens"
1788736731.4993377,User-081,started,trace_0572,"75 requests remaining (advanced 1%), 23,482 tokens at start"
1788736731.5495706,User-082,started,trace_0739,"90 requests, 21,263 initial tokens"
1788736731.616733,User-083,started,trace_0263,"39 requests remaining (advanced 7%), 23,230 tokens at start"
1788736731.683648,User-084,started,trace_0461,"89 requests remaining (advanced 11%), 31,097 tokens at start"
1788736731.7500284,User-085,started,trace_0251,"6 requests remaining (advanced 14%), 29,372 tokens at start"
1788736731.8060586,User-086,started,trace_0482,"20 requests remaining (advanced 5%), 10,674 tokens at start"
1788736731.8795757,User-087,started,trace_0373,"34 requests remaining (advanced 11%), 31,646 tokens at start"
1788736731.9297388,User-088,started,trace_0074,"20 requests, 29,831 initial tokens"
1788736731.9799063,User-089,started,trace_0671,"90 requests, 18,857 initial tokens"
1788736732.0464134,User-090,started,trace_0026,"1 requests remaining (advanced 67%), 20,068 tokens at start"
1788736732.0967395,User-091,started,trace_0285,"454 requests, 17,188 initial tokens"
1788736732.1671395,User-092,started,trace_0403,"18 requests remaining (advanced 31%), 24,336 tokens at start"
1788736732.2174473,User-093,started,trace_0584,"80 requests, 19,835 initial tokens"
1788736732.289307,User-094,started,trace_0267,"281 requests remaining (advanced 2%), 27,634 tokens at start"
1788736732.3395724,User-095,started,trace_0386,"143 requests, 19,584 initial tokens"
1788736732.3897545,User-096,started,trace_0658,"95 requests, 20,654 initial tokens"
1788736732.4653723,User-097,started,trace_0565,"11 requests remaining (advanced 8%), 30,736 tokens at start"
1788736732.5400918,User-098,started,trace_0379,"221 requests remaining (advanced 63%), 13,446 tokens at start"
1788736732.5904872,User-099,started,trace_0515,"15 requests, 22,114 initial tokens"
1788736732.6465478,User-100,started,trace_0600,"139 requests, 19,564 initial tokens"
1788736732.7238793,User-101,started,trace_0635,"55 requests remaining (advanced 65%), 32,214 tokens at start"
1788736732.7741044,User-102,started,trace_0374,"7 requests, 28,542 initial tokens"
1788736732.8441715,User-103,started,trace_0012,"12 requests remaining (advanced 14%), 25,070 tokens at start"
1788736732.9102178,User-104,started,trace_0542,"175 requests remaining (advanced 7%), 27,857 tokens at start"
1788736732.98425,User-105,started,trace_0641,"141 requests remaining (advanced 6%), 32,541 tokens at start"
1788736733.0528586,User-106,started,trace_0626,"58 requests remaining (advanced 66%), 27,480 tokens at start"
1788736733.1219993,User-107,started,trace_0573,"31 requests remaining (advanced 67%), 30,435 tokens at start"
1788736733.172243,User-108,started,trace_0695,"83 requests, 20,227 initial tokens"
1788736733.2420728,User-109,started,trace_0614,"4 requests remaining (advanced 43%), 26,943 tokens at start"
1788736733.3086913,User-110,started,trace_0691,"120 requests remaining (advanced 15%), 30,544 tokens at start"
1788736733.3759983,User-111,started,trace_0585,"81 requests remaining (advanced 46%), 26,353 tokens at start"
1788736733.426263,User-112,started,trace_0275,"136 requests, 20,506 initial tokens"
1788736733.4985306,User-113,started,trace_0017,"167 requests remaining (advanced 35%), 25,650 tokens at start"
1788736733.5662472,User-114,started,trace_0696,"94 requests remaining (advanced 53%), 27,879 tokens at start"
1788736733.636043,User-115,started,trace_0660,"86 requests remaining (advanced 62%), 21,581 tokens at start"
1788736733.686293,User-116,started,trace_0229,"78 requests, 31,047 initial tokens"
1788736733.7364867,User-117,started,trace_0653,"33 requests, 18,756 initial tokens"
1788736733.8088717,User-118,started,trace_0011,"50 requests remaining (advanced 6%), 31,687 tokens at start"
1788736733.8590515,User-119,started,trace_0737,"84 requests, 17,646 initial tokens"
1788736733.909193,User-120,started,trace_0710,"19 requests, 18,946 initial tokens"
1788736733.9812455,User-121,started,trace_0288,"3 requests remaining (advanced 25%), 23,512 tokens at start"
1788736734.044618,User-122,started,trace_0513,"32 requests remaining (advanced 9%), 24,011 tokens at start"
1788736734.0947788,User-123,started,trace_0356,"18 requests, 27,645 initial tokens"
1788736734.164547,User-124,started,trace_0432,"16 requests remaining (advanced 38%), 25,542 tokens at start"
1788736734.233476,User-125,started,trace_0014,"115 requests remaining (advanced 6%), 25,352 tokens at start"
1788736734.283771,User-126,started,trace_0596,"174 requests, 22,359 initial tokens"
1788736734.3339791,User-127,started,trace_0731,"53 requests, 19,297 initial tokens"
1788736734.3987563,User-128,started,trace_0544,"76 requests remaining (advanced 3%), 14,549 tokens at start"
1788737232.6867154,User-014,truncated,trace_0381,"14/285 requests, 0.0% cache hit"
1788737232.6869264,User-129,started,trace_0300,"140 requests, 11,745 initial tokens"
1788737232.6870732,User-024,truncated,trace_0255,"1/13 requests, 0.0% cache hit"
1788737232.6871755,User-130,started,trace_0425,"544 requests, 19,105 initial tokens"
1788737232.6872983,User-032,truncated,trace_0279,"2/78 requests, 0.0% cache hit"
1788737232.687386,User-131,started,trace_0619,"82 requests, 18,246 initial tokens"
1788737232.687469,User-062,truncated,trace_0321,"12/153 requests, 0.0% cache hit"
1788737232.687544,User-132,started,trace_0560,"71 requests, 20,195 initial tokens"
1788737232.6876392,User-069,truncated,trace_0672,"1/200 requests, 0.0% cache hit"
1788737232.687714,User-133,started,trace_0674,"16 requests, 24,792 initial tokens"
1788737232.6877942,User-073,truncated,trace_0203,"1/217 requests, 0.0% cache hit"
1788737232.6879382,User-134,started,trace_0733,"29 requests, 18,381 initial tokens"
1788737232.6880224,User-074,truncated,trace_0718,"1/8 requests, 0.0% cache hit"
1788737232.6881242,User-135,started,trace_0605,"124 requests, 21,266 initial tokens"
1788737232.6882074,User-084,truncated,trace_0461,"11/100 requests, 0.0% cache hit"
1788737232.688285,User-136,started,trace_0692,"65 requests, 17,578 initial tokens"
1788737232.6884394,User-085,truncated,trace_0251,"1/7 requests, 0.0% cache hit"
1788737232.6885056,User-137,started,trace_0491,"238 requests, 13,021 initial tokens"
1788737232.688583,User-090,completed,trace_0026,"3/3 requests, 0.0% cache hit"
