timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788384738.301,0.000,1.61,0.00,1,0,0,18851,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0.00,0.00
1788384739.313,1.012,1.73,0.00,1,0,0,18851,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0.00,0.00
1788384740.324,2.024,1.96,0.00,1,0,0,18851,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0.00,0.00
1788384741.332,3.031,2.08,0.00,1,0,0,18851,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0.00,0.00
1788384742.344,4.043,2.20,0.00,1,0,0,18851,0,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0,0,0,0.00,0.00
1788384743.357,5.056,1.29,0.00,1,0,0,18851,0,0,18851,12,0,0,0,0,0.000000,0.000000,18851,0,0,0,0,0.00,11.85
1788384744.369,6.068,1.29,0.00,1,0,0,18851,0,0,18851,41,0,0,0,0,0.000000,0.000000,18851,0,0,0,0,0.00,28.65
1788384745.380,7.079,1.29,0.00,1,0,0,18851,0,0,18851,75,0,0,0,0,0.000000,0.000000,18851,0,0,0,0,0.00,33.65
1788384746.392,8.091,1.30,0.00,1,0,0,18851,0,0,18851,114,0,0,0,0,0.000000,0.000000,18851,0,0,0,0,0.00,38.53
1788384747.403,9.103,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,4.94
1788384748.415,10.115,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384749.429,11.128,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384750.439,12.139,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384751.451,13.150,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384752.463,14.163,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384753.475,15.174,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384754.489,16.188,0.00,0.00,0,0,0,18851,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384755.499,17.199,1.73,0.00,1,0,0,40766,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384756.510,18.210,1.85,0.00,1,0,0,40766,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384757.522,19.221,2.08,0.00,1,0,0,40766,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384758.534,20.233,2.20,0.00,1,0,0,40766,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384759.546,21.245,2.31,0.00,1,0,0,40766,0,0,18851,119,0,1,0,0,0.000000,0.000000,18851,0,0,18851,1,0.00,0.00
1788384760.558,22.258,1.44,0.00,1,0,0,40766,0,0,40766,127,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,7.90
1788384761.575,23.274,1.43,0.00,1,0,0,40766,0,0,40766,154,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,26.56
1788384762.589,24.288,1.44,0.00,1,0,0,40766,0,0,40766,182,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,27.62
1788384763.600,25.299,1.44,0.00,1,0,0,40766,0,0,40766,213,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,30.66
1788384764.613,26.312,1.45,0.00,1,0,0,40766,0,0,40766,245,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,31.60
1788384765.625,27.324,1.45,0.00,1,0,0,40766,0,0,40766,281,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,35.57
1788384766.637,28.337,1.45,0.00,1,0,0,40766,0,0,40766,304,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,22.71
1788384767.651,29.350,1.45,0.00,1,0,0,40766,0,0,40766,334,0,1,0,0,0.000000,0.000000,40766,0,0,18851,1,0.00,29.61
1788384768.664,30.363,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,9.87
1788384769.677,31.377,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384770.690,32.389,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384771.702,33.401,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384772.714,34.414,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384773.726,35.425,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384774.738,36.437,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384775.750,37.450,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384776.763,38.462,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384777.774,39.474,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384785.011,46.710,0.00,0.00,0,0,0,40766,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384786.030,47.729,2.64,0.00,1,0,21856,70917,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,72.49,0.00
1788384787.042,48.742,2.75,0.00,1,0,21856,70917,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384788.054,49.753,2.13,0.00,1,0,21856,70917,0,0,40766,344,0,2,0,0,0.000000,0.000000,40766,0,0,40766,2,0.00,0.00
1788384789.066,50.766,1.82,0.00,1,0,21856,70917,0,0,70917,364,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,19.76
1788384790.079,51.779,1.83,0.00,1,0,21856,70917,0,0,70917,389,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,24.68
1788384791.093,52.792,1.82,0.00,1,0,21856,70917,0,0,70917,419,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,29.61
1788384792.103,53.803,1.83,0.00,1,0,21856,70917,0,0,70917,451,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,31.66
1788384793.116,54.815,1.82,0.00,1,0,21856,70917,0,0,70917,476,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,24.70
1788384794.127,55.827,1.83,0.00,1,0,21856,70917,0,0,70917,507,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,30.65
1788384795.140,56.839,1.83,0.00,1,0,21856,70917,0,0,70917,530,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,22.72
1788384796.152,57.851,1.83,0.00,1,0,21856,70917,0,0,70917,564,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,33.59
1788384797.164,58.863,1.83,0.00,1,0,21856,70917,0,0,70917,589,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,24.70
1788384798.177,59.876,1.83,0.00,1,0,21856,70917,0,0,70917,610,0,2,0,0,0.000000,0.000000,49061,21856,0,40766,2,0.00,20.73
1788384799.189,60.889,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,16.79
1788384800.201,61.900,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384801.213,62.912,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384802.226,63.925,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384803.238,64.937,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384804.249,65.949,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384805.266,66.965,0.00,0.00,0,0,21856,70917,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384806.278,67.977,1.73,0.00,1,0,21856,89278,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384807.289,68.989,1.85,0.00,1,0,21856,89278,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384808.301,70.000,2.08,0.00,1,0,21856,89278,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384809.312,71.011,2.20,0.00,1,0,21856,89278,0,0,70917,627,0,3,0,0,0.000000,0.000000,49061,21856,0,49061,3,0.00,0.00
1788384810.325,72.024,1.27,0.00,1,0,21856,89278,0,0,89278,636,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,8.88
1788384811.338,73.038,1.27,0.00,1,0,21856,89278,0,0,89278,667,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,30.58
1788384812.350,74.050,1.28,0.00,1,0,21856,89278,0,0,89278,702,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,34.58
1788384813.362,75.062,1.27,0.00,1,0,21856,89278,0,0,89278,731,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,28.66
1788384814.375,76.074,1.28,0.00,1,0,21856,89278,0,0,89278,767,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,35.54
1788384815.388,77.087,1.27,0.00,1,0,21856,89278,0,0,89278,794,0,3,0,0,0.000000,0.000000,67422,21856,0,49061,3,0.00,26.65
