timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788721192.891,0.000,0.00,0.00,0,0,0,3330632,0,0,3330632,38076,0,154,0,0,0.000000,0.000000,3330632,0,0,3330632,154,0.00,0.00
1788721193.906,1.015,1.48,0.00,1,0,0,3345815,0,0,3330632,38076,0,154,0,0,0.000000,0.000000,3330632,0,0,3330632,154,0.00,0.00
1788721194.921,2.030,1.66,0.00,1,28,0,3345815,0,0,3330632,38076,0,154,0,0,0.000000,0.000000,3330632,0,0,3330632,154,0.00,0.00
1788721195.934,3.043,1.75,0.00,1,40,0,3345815,0,0,3330632,38076,0,154,0,0,0.000000,0.000000,3330632,0,0,3330632,154,0.00,0.00
1788721196.946,4.055,1.94,0.00,2,58,0,3359902,0,0,3330632,38076,0,154,0,0,0.000000,0.000000,3330632,0,0,3330632,154,0.00,0.00
1788721197.959,5.068,2.41,0.00,2,58,0,3359902,0,0,3345815,38077,0,154,0,0,0.000000,0.000000,3345815,0,0,3330632,154,0.00,0.99
1788721198.971,6.080,2.60,0.00,2,58,0,3359902,0,0,3345815,38079,0,154,0,0,0.000000,0.000000,3345815,0,0,3330632,154,0.00,1.98
1788721199.982,7.091,2.69,0.00,2,58,0,3359902,0,0,3345815,38080,0,154,0,0,0.000000,0.000000,3345815,0,0,3330632,154,0.00,0.99
1788721200.994,8.103,3.13,0.00,3,57,0,3370576,0,0,3359902,38083,0,154,0,0,0.000000,0.000000,3359902,0,0,3330632,154,0.00,2.97
1788721202.005,9.114,3.44,0.00,3,57,0,3370576,0,0,3359902,38087,0,154,0,0,0.000000,0.000000,3359902,0,0,3330632,154,0.00,3.96
