timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788389329.546,0.000,0.00,0.00,0,0,3192576,4472515,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389330.564,1.017,2.19,0.00,1,0,3192576,4491366,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389331.576,2.030,2.82,0.00,1,14,3192576,4491366,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389332.588,3.042,2.92,0.00,1,14,3192576,4491366,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389333.600,4.054,3.10,0.00,1,14,3192576,4491366,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389334.612,5.066,3.19,0.00,2,13,3192576,4504436,0,0,4472515,68150,0,201,0,0,0.000000,0.000000,1279939,3192576,0,1279939,201,0.00,0.00
1788389335.624,6.078,3.79,0.00,2,13,3192576,4504436,0,0,4491366,68155,0,201,0,0,0.000000,0.000000,1298790,3192576,0,1279939,201,0.00,4.94
1788389336.633,7.087,3.92,0.00,2,13,3192576,4504436,0,0,4491366,68157,0,201,0,0,0.000000,0.000000,1298790,3192576,0,1279939,201,0.00,1.98
1788389337.646,8.099,4.10,0.00,3,13,3192576,4516766,0,0,4491366,68162,0,201,0,0,0.000000,0.000000,1298790,3192576,0,1279939,201,0.00,4.94
1788389338.658,9.111,4.41,0.00,3,13,3192576,4516766,0,0,4504436,68171,0,201,0,0,0.000000,0.000000,1311860,3192576,0,1279939,201,0.00,8.89
1788389339.669,10.123,4.81,0.00,3,13,3192576,4516766,0,0,4504436,68174,0,201,0,0,0.000000,0.000000,1311860,3192576,0,1279939,201,0.00,2.96
1788389340.681,11.135,5.00,0.00,4,12,3192576,4538682,0,0,4504436,68179,0,201,0,0,0.000000,0.000000,1311860,3192576,0,1279939,201,0.00,4.94
1788389341.693,12.147,5.31,0.00,4,12,3192576,4538682,0,0,4516766,68187,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,7.90
1788389342.706,13.159,5.74,0.00,4,12,3192576,4538682,0,0,4516766,68190,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,2.96
1788389343.719,14.173,5.91,0.00,4,12,3192576,4538682,0,0,4516766,68203,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,12.83
1788389344.731,15.185,5.99,0.00,4,12,3192576,4538682,0,0,4516766,68213,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,9.88
1788389345.743,16.197,6.17,0.00,4,12,3192576,4538682,0,0,4516766,68229,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,15.80
1788389346.755,17.209,6.26,0.00,5,11,3192576,4557043,0,0,4516766,68234,0,201,0,0,0.000000,0.000000,1324190,3192576,0,1279939,201,0.00,4.94
1788389347.768,18.222,6.59,0.00,5,11,3192576,4557043,0,0,4538682,68246,0,201,0,0,0.000000,0.000000,1346106,3192576,0,1279939,201,0.00,11.85
