start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788389328854.185,0.000,6019.188,306.046,42132.593,1,18851,119,56,1,0.00,trace_0712,User-001,3.27
1788389328995.245,0.141,18172.997,272.957,79315.476,1,21916,225,91,1,0.00,trace_0714,User-003,3.66
1788389329044.268,0.190,23303.674,289.567,76584.035,1,18361,185,79,1,0.00,trace_0629,User-004,3.45
1788389329095.870,0.242,28605.244,292.516,66632.268,1,20311,131,57,1,0.00,trace_0568,User-005,3.42
1788389329128.594,0.274,8870.726,225.844,108693.585,1,13070,443,175,1,0.00,trace_0398,User-007,4.43
1788389329179.333,0.325,33811.452,193.963,107517.443,1,19408,381,123,1,0.00,trace_0707,User-008,5.16
1788389329209.745,0.356,11890.475,257.412,106360.545,1,12330,368,143,1,0.00,trace_0313,User-009,3.88
1788389329277.143,0.423,41147.562,212.603,165520.605,1,24258,586,238,1,0.00,trace_0694,User-011,4.70
1788389329337.444,0.483,47234.217,132.583,201825.447,1,22705,1167,405,1,0.00,trace_0704,User-016,7.54
1788389329406.087,0.552,56606.470,147.782,95768.803,6,31169,266,60,1,88.71,trace_0396,User-006,6.77
1788389329477.450,0.623,57153.771,158.437,105952.390,8,31527,309,74,1,98.56,trace_0687,User-015,6.31
1788389329529.566,0.675,62414.496,227.891,107992.735,1,20007,201,91,1,0.00,trace_0726,User-017,4.39
1788389329665.076,0.811,70760.378,127.263,194077.950,1,28209,970,347,1,0.00,trace_0378,User-018,7.86
1788389329721.119,0.867,77444.323,124.609,107475.083,3,22908,242,65,1,96.99,trace_0253,User-013,8.03
1788389329890.313,1.036,82527.111,113.899,111229.559,1,19031,253,109,1,0.00,trace_0587,User-019,8.78
1788389336006.519,7.152,81468.597,109.974,105113.099,1,16565,216,99,1,0.00,trace_0108,User-020,9.09
1788389378173.756,49.320,44551.297,139.600,59348.857,1,18986,107,45,1,0.00,trace_0266,User-021,7.16
1788389409960.164,81.106,16469.911,147.915,75044.126,1,12965,397,164,1,0.00,trace_0418,User-022,6.76
1788389418429.832,89.576,16994.272,34.411,26698.137,2,30152,283,92,1,72.77,trace_0714,User-003,29.06
1788389439596.451,110.742,419.451,127.462,19793.747,2,20374,153,55,1,98.42,trace_0726,User-017,7.85
1788389441864.083,113.010,3935.217,205.093,27315.842,2,13738,115,36,1,94.86,trace_0398,User-007,4.88
1788389443783.917,114.930,8126.698,165.089,58974.247,2,19859,309,113,1,97.73,trace_0707,User-008,6.06
1788389445586.116,116.732,7083.450,103.668,58399.148,2,22198,496,114,1,85.55,trace_0266,User-021,9.65
1788389446185.808,117.332,7200.470,229.217,45021.349,2,19881,166,57,1,83.23,trace_0108,User-020,4.36
1788389447300.411,118.446,12087.144,201.670,47177.773,1,20882,175,73,1,0.00,trace_0562,User-023,4.96
1788389451321.649,122.467,14026.599,153.800,70625.010,1,20409,369,152,1,0.00,trace_0255,User-024,6.50
1788389460508.925,131.655,10862.672,165.951,44716.597,1,20769,205,88,1,0.00,trace_0588,User-025,6.03
1788389461510.908,132.657,9859.695,180.102,32552.588,3,20593,127,50,1,99.06,trace_0726,User-017,5.55
1788389462322.719,133.469,15879.413,109.564,33628.732,4,23774,163,64,1,96.23,trace_0253,User-013,9.13
