start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788720105984.605,0.000,152055.035,726.747,235630.916,1,18851,116,116,1,0.00,trace_0712,User-001,1.38
1788720106128.212,0.144,29147.360,704.460,186946.510,1,21917,225,225,1,0.00,trace_0714,User-003,1.42
1788720106174.749,0.190,34379.813,705.468,164185.840,1,18361,185,185,1,0.00,trace_0629,User-004,1.42
1788720106224.752,0.240,39778.182,709.514,132015.060,1,20312,131,131,1,0.00,trace_0568,User-005,1.41
1788720106258.952,0.274,5188.139,634.438,285609.541,1,13070,443,443,1,0.00,trace_0398,User-007,1.58
1788720106307.256,0.323,45063.976,632.527,285424.212,1,19408,381,381,1,0.00,trace_0707,User-008,1.58
1788720106336.558,0.352,8239.854,707.187,267777.321,1,12330,368,368,1,0.00,trace_0313,User-009,1.41
1788720106401.126,0.417,51983.097,632.995,485584.694,1,24258,686,686,1,0.00,trace_0694,User-011,1.58
1788720106456.966,0.472,58199.829,491.282,632508.724,1,22706,1170,1170,1,0.00,trace_0704,User-016,2.04
1788720106531.977,0.547,23122.851,618.560,623744.353,1,28209,972,972,1,0.00,trace_0378,User-018,1.62
1788720106578.543,0.594,62849.226,711.820,242227.881,1,19031,253,253,1,0.00,trace_0587,User-019,1.40
1788720106620.018,0.635,67385.304,712.421,222693.104,1,16566,219,219,1,0.00,trace_0108,User-020,1.40
1788720106670.806,0.686,72858.472,710.891,196553.430,1,20882,175,175,1,0.00,trace_0562,User-023,1.41
1788720106717.694,0.733,78139.867,712.705,213553.730,1,18579,191,191,1,0.00,trace_0569,User-026,1.40
1788720106762.075,0.777,82851.139,712.179,210331.122,1,18431,180,180,1,0.00,trace_0579,User-029,1.40
1788720106809.164,0.825,88943.242,722.490,179977.044,3,20941,127,127,1,99.06,trace_0726,User-017,1.38
1788720106877.363,0.893,97939.754,716.914,183252.461,6,30059,120,120,1,99.36,trace_0588,User-025,1.39
1788720106942.175,0.958,106024.520,715.388,229071.300,20,28118,173,173,1,99.06,trace_0418,User-022,1.40
1788720107009.920,1.025,115711.215,635.247,284051.751,6,31170,266,266,1,88.71,trace_0396,User-006,1.57
1788720107162.790,1.178,125378.579,542.046,292328.749,8,31527,309,309,1,98.56,trace_0687,User-015,1.84
1788720107211.351,1.227,131027.941,604.338,433197.103,4,21830,501,501,1,84.05,trace_0082,User-030,1.65
1788720107266.968,1.282,139011.304,666.472,282969.195,3,25895,217,217,1,98.02,trace_0266,User-021,1.50
1788720107315.720,1.331,145336.311,577.662,284552.918,3,22908,242,242,1,96.99,trace_0253,User-013,1.73
1788720107353.104,1.368,9760.000,695.872,282541.655,1,11643,393,393,1,0.00,trace_0538,User-033,1.44
1788720107396.186,1.412,155357.605,515.171,285695.848,1,17667,254,254,1,0.00,trace_0164,User-034,1.94
1788720107432.502,1.448,13558.812,684.187,90187.801,1,14980,113,113,1,0.00,trace_0062,User-035,1.46
1788720107494.806,1.510,161679.410,599.788,445379.136,1,22967,474,474,1,0.00,trace_0615,User-036,1.67
1788720108672.504,2.688,164532.583,537.906,329131.704,1,15354,307,307,1,0.00,trace_0489,User-037,1.86
1788720109056.972,3.072,170276.605,565.966,377986.303,1,20442,368,368,1,0.00,trace_0661,User-038,1.77
1788720109170.610,3.186,178285.613,562.520,380230.371,1,27312,360,360,1,0.00,trace_0220,User-039,1.78
1788720111960.964,5.976,181112.911,437.774,628079.804,1,19520,1022,1022,1,0.00,trace_0278,User-040,2.28
1788720116074.891,10.090,181921.401,549.339,360456.448,1,18597,326,326,1,0.00,trace_0570,User-041,1.82
