period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788465259.6710694,1788465289.6710694,8,0,0,0,0,0,0,8,8,0,0.0,0.0,4.766666666666667,0.0,0.0,0.0,0.0,0.0,2370,0,0.0,100.0,0,3,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.07961994219112822,569
2,1788465289.6710694,1788465319.6710694,6,2,1,5,0,0,5,6,3,3,0.16666666666666666,1038.9666666666667,53.766666666666666,37.92518877983093,37.92518877983093,37.92518877983093,37.92518877983093,0.8870967741935484,3294,0,53.713141441345215,77.61952439943948,3136,2,4,24.080192518234252,23.497812032699585,36.16084728240967,37.57232048034668,5,0.08333333101537499,1843.4666153897194,15.433332904047449,0.2301255230125523,9.147327788973035,8.279992764908437,15.18565913077654,16.46509202752991,11.0,11.0,11.0,11.0,22121.6,20311.0,29318.399999999998,30798.88,185.2,185.0,257.8,264.36,110608,926,0,0.1622162512039378,0.0,0.8197033110459082,0.8817821072346878,,,,,0.07652134677969191,539
3,1788465319.6710694,1788465349.6710694,4,4,2,7,2,2,5,4,3,1,0.23333333333333334,1929.4333333333334,65.6,1.6798991362253826,0.4762239456176758,3.8750621318817133,4.177181081771851,0.8414634146341463,3591,0,31.53410506248474,86.86078955729802,9152,0,4,17.67505826552709,14.937240242958069,37.8968563914299,37.919522302150725,12,0.13333333086084442,2667.899950527351,33.55555493331251,0.3100271002710027,14.274746983457021,9.736387665033824,34.179379223113195,35.478425503646115,19.75,13.5,40.64999999999999,44.129999999999995,20009.25,19129.5,30609.649999999998,31057.13,251.66666666666666,235.5,432.55,440.91,240111,3020,0,0.3014733631031764,0.0,0.975715636427964,0.9761933960551598,,,,,0.05216509057097163,509
4,1788465349.6710694,1788465379.6710694,5,3,4,8,4,4,4,5,5,0,0.26666666666666666,3116.7,59.93333333333333,4.303712725639343,5.34058153629303,6.17944129705429,6.2262777018547055,0.6355525051475635,4225,0,47.08917427062988,80.37951072057088,33984,0,5,12.282514452934265,6.042835116386414,37.876251018047334,37.91540122747421,20,0.1666666643487083,3411.6999525509286,40.583332768910466,0.4093567251461988,15.310703337488349,14.050294004259122,32.99842805899237,35.24223527082194,33.77777777777778,16.0,103.19999999999996,134.23999999999998,20470.2,19242.5,30782.35,31091.67,243.5,219.5,455.15000000000015,639.8299999999997,409404,4870,0,0.46620164412667764,0.6276015772329847,0.9816762584185729,0.9853820196291835,,,,,0.07131879760538151,479
5,1788465379.6710694,1788465409.6710694,6,2,0,5,0,0,5,6,6,0,0.16666666666666666,0.0,50.43333333333333,0.0,0.0,0.0,0.0,0.0,5152,0,0.0,100.0,0,1,5,10.081044387817382,4.943716049194336,37.220002746582026,37.91282555580139,25,0.16666666481229997,3450.6532949406733,44.29999950710933,0.5207189216175736,17.681607227360715,16.19744976730353,32.376846720292534,35.094616375306835,26.5,15.5,78.94999999999996,129.38999999999993,20703.92,19863.0,31070.8,31163.96,265.8,225.0,566.3999999999997,661.7599999999998,517598,6645,0,0.46910960592321943,0.5483195932977786,0.9801864188472912,0.9851826718482798,,,,,0.0858719754106636,449
6,1788465409.6710694,1788465439.6710694,7,1,0,5,0,0,5,7,6,1,0.16666666666666666,0.0,70.96666666666667,0.0,0.0,0.0,0.0,0.0,5940,0,0.0,100.0,0,0,7,9.109154192606608,5.0194398164749146,36.402911996841425,37.91024988412857,30,0.16666666512136108,3391.411079666512,44.583332919964086,0.5333121827411168,16.957561530316266,15.416951183214344,31.78439366631164,34.94699747979174,24.294117647058822,15.0,64.39999999999993,126.47999999999999,20348.466666666667,19635.5,30974.3,31162.91,267.5,236.0,543.1499999999997,656.71,610454,8025,0,0.48560345108906966,0.6276015772329847,0.9786965792760095,0.9849833240673761,,,,,0.09686413668719518,419
7,1788465439.6710694,1788465469.6710694,4,4,4,11,6,6,5,4,2,2,0.36666666666666664,4211.833333333333,118.8,1.0012901226679485,0.5468043088912964,2.7248470187187195,3.226351392269135,0.9083503054989817,6201,0,50.354716539382935,79.01886810859044,11520,0,4,7.452869107083576,4.833479642868042,34.60531234741211,37.90458340644837,41,0.1952380936864823,3955.395206660581,50.271428171907154,0.6163819875776397,18.44221003465823,16.784950251718254,32.85080916347726,35.44914512874353,20.037037037037038,15.0,44.7,116.77999999999984,20259.341463414636,20010.0,30762.0,31160.6,257.4878048780488,225.0,492.0,645.6000000000001,830633,10557,0,0.5588112957450573,0.833879273622973,0.9824715420279893,0.9865251123436928,,,,,0.06529610531734431,389
8,1788465469.6710694,1788465499.6710694,2,6,3,9,5,5,4,2,2,0,0.3,3752.4333333333334,54.93333333333333,1.4372100830078125,0.4084599018096924,4.576866626739501,5.399047183990478,0.8220436280137773,6779,0,46.27107548713684,80.72038521369298,19840,0,2,6.646744265556335,3.8022191524505615,32.12948837280272,37.899947197437285,50,0.20833333188460934,4357.329136366344,59.16666625522905,0.6222948393859055,18.978018832337945,17.478367200771007,33.73114909614758,35.36948569111047,18.09090909090909,13.0,44.4,110.95999999999998,20915.18,20484.5,30487.5,31158.71,284.0,236.0,640.5499999999997,1067.0999999999997,1045759,14200,0,0.5737591350841672,0.8448666373685811,0.9854686741557969,0.9868978752863294,,,,,0.02655743058385962,359
9,1788465499.6710694,1788465529.6710694,3,5,4,7,5,5,2,3,3,0,0.23333333333333334,3613.6,54.43333333333333,0.7057620525360108,0.7688896656036377,1.2049056529998778,1.271054105758667,0.9428571428571428,6970,0,29.362401247024536,87.7656661470731,6144,0,3,5.986561624627364,1.9752094745635986,30.203847503662086,37.89634125709534,57,0.2111111098061864,4420.207380085122,57.61481445868483,0.6493787142085359,20.33216912872965,19.21466753562473,34.544758220540245,35.517824880661585,51.82051282051282,12.0,54.70000000000014,904.5999999999968,20937.824561403508,20703.0,30273.999999999996,31157.24,272.9122807017544,219.0,605.1999999999996,1052.3999999999996,1193456,15556,0,0.6205562736428204,0.8717427797467108,0.9864553516935858,0.9877401213258996,,,,,0.04293536449627877,329
10,1788465529.6710694,1788465559.6710694,7,1,1,4,1,1,3,7,7,0,0.13333333333333333,731.9,20.633333333333333,0.3381335735321045,0.3381335735321045,0.3381335735321045,0.3381335735321045,0.9912023460410557,8094,0,3.6263017654418945,98.48904093106587,192,0,7,5.644976619814263,1.4006738662719727,29.10348129272461,37.89428071975708,61,0.20333333220216965,4268.979976251237,54.92666636110412,0.6683280471227911,21.00219076829701,20.367647189361048,34.6697593755957,35.49744186686746,56.348837209302324,12.0,132.29999999999987,952.4199999999983,20994.983606557376,20784.0,30152.0,31156.4,270.1311475409836,219.0,585.0,1043.9999999999998,1280694,16478,0,0.6036032873580045,0.8493150684931506,0.9863027502714767,0.9876425549012467,,,,,0.11156065257466352,299
