timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788729944.133,0.000,0.00,0.00,0,0,0,6993298,0,0,6953646,78930,0,281,0,0,0.000000,0.000000,6953646,0,0,6187133,281,0.00,0.00
1788729945.154,1.020,1.61,0.00,1,1,0,7008481,0,0,6953646,78930,0,281,0,0,0.000000,0.000000,6953646,0,0,6187133,281,0.00,0.00
1788729946.167,2.034,1.85,0.00,1,35,0,7008481,0,0,6953646,78930,0,281,0,0,0.000000,0.000000,6953646,0,0,6187133,281,0.00,0.00
1788729947.181,3.047,1.96,0.00,1,52,0,7008481,0,0,6953646,78930,0,281,0,0,0.000000,0.000000,6953646,0,0,6187133,281,0.00,0.00
1788729948.193,4.059,2.08,0.00,1,65,0,7008481,0,0,6953646,78930,0,281,0,0,0.000000,0.000000,6953646,0,0,6187133,281,0.00,0.00
1788729949.207,5.073,2.71,0.00,2,98,0,7020377,0,0,6968829,78931,0,281,0,0,0.000000,0.000000,6968829,0,0,6187133,281,0.00,0.99
1788729950.220,6.086,2.96,0.00,2,114,0,7020377,0,0,6968829,78934,0,281,0,0,0.000000,0.000000,6968829,0,0,6187133,281,0.00,2.96
1788729951.232,7.099,3.08,0.00,3,125,0,7034465,0,0,6968829,78935,0,281,0,0,0.000000,0.000000,6968829,0,0,6187133,281,0.00,0.99
1788729952.244,8.111,3.72,0.00,3,125,0,7034465,0,0,6980725,78939,0,281,0,0,0.000000,0.000000,6980725,0,0,6187133,281,0.00,3.95
1788729953.256,9.123,3.83,0.00,3,125,0,7034465,0,0,6980725,78941,0,281,0,0,0.000000,0.000000,6980725,0,0,6187133,281,0.00,1.98
