start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788729937033.476,0.000,407787.434,484.759,464988.953,1,18851,119,79,1,0.00,trace_0712,User-001,2.06
1788729937195.698,0.162,414406.542,417.977,508033.459,1,21916,225,129,1,0.00,trace_0714,User-003,2.39
1788729937244.533,0.211,420064.610,421.932,497700.092,1,18361,185,107,1,0.00,trace_0629,User-004,2.37
1788729937295.032,0.262,425877.582,507.642,491871.057,1,20311,131,91,1,0.00,trace_0568,User-005,1.97
1788729937327.729,0.294,42686.767,381.029,211101.451,1,13070,443,234,1,0.00,trace_0398,User-007,2.62
1788729937378.332,0.345,431618.416,432.650,596025.364,1,19408,381,224,1,0.00,trace_0707,User-008,2.31
1788729937408.798,0.375,45937.916,399.915,192706.698,1,12330,368,204,1,0.00,trace_0313,User-009,2.50
1788729937655.068,0.622,452200.416,451.943,566090.150,1,19031,253,157,1,0.00,trace_0587,User-019,2.21
1788729937695.922,0.662,457104.830,537.167,558629.448,1,16565,190,120,1,0.00,trace_0108,User-020,1.86
1788729937752.103,0.719,463625.891,436.147,539515.450,1,20882,175,105,1,0.00,trace_0562,User-023,2.29
1788729937797.524,0.764,74743.797,482.978,165060.632,1,18579,188,124,1,0.00,trace_0569,User-026,2.07
1788729937842.618,0.809,79730.211,432.833,157207.361,1,18429,180,108,1,0.00,trace_0579,User-029,2.31
1788729937890.454,0.857,85437.943,437.453,535139.426,1,19519,1029,606,1,0.00,trace_0278,User-040,2.29
1788729937939.010,0.906,91054.307,392.243,218533.134,1,18596,326,176,1,0.00,trace_0570,User-041,2.55
1788729937977.398,0.944,10919.921,484.793,167992.822,1,15183,325,220,1,0.00,trace_0052,User-043,2.06
1788729938042.344,1.009,98540.665,446.176,237301.340,1,24544,312,189,1,0.00,trace_0272,User-044,2.24
1788729938166.948,1.133,104014.983,487.514,163979.227,1,17435,124,84,1,0.00,trace_0666,User-054,2.05
1788729938212.451,1.179,109007.138,491.280,158135.120,1,18280,101,69,1,0.00,trace_0276,User-057,2.04
1788729938256.550,1.223,114623.199,394.077,185162.966,1,17876,180,98,1,0.00,trace_0586,User-058,2.54
1788729938305.115,1.272,120379.604,411.246,226892.210,1,19464,260,147,1,0.00,trace_0656,User-059,2.43
1788729938364.534,1.331,126934.865,491.301,183434.463,1,21901,116,79,1,0.00,trace_0046,User-061,2.04
1788729938406.632,1.373,131864.332,409.327,234196.028,1,16892,251,141,1,0.00,trace_0054,User-065,2.44
1788729938459.375,1.426,138384.409,442.525,215826.348,1,21193,176,107,1,0.00,trace_0681,User-066,2.26
1788729938488.663,1.455,13068.502,429.385,118697.130,1,11896,247,151,1,0.00,trace_0307,User-068,2.33
1788729938550.046,1.517,145763.654,432.563,281588.556,1,23858,315,187,1,0.00,trace_0673,User-071,2.31
1788729938594.139,1.561,150733.296,444.656,228992.806,1,17686,177,108,1,0.00,trace_0559,User-075,2.25
1788729938639.976,1.607,156409.459,429.738,266852.013,1,18489,258,152,1,0.00,trace_0634,User-076,2.33
1788729938686.802,1.653,162166.705,407.429,270542.697,1,19001,267,149,1,0.00,trace_0725,User-080,2.45
1788729938739.323,1.706,168777.950,400.557,331003.433,1,21285,406,221,1,0.00,trace_0739,User-082,2.50
1788729938864.072,1.831,174463.002,417.419,250433.192,1,18879,183,105,1,0.00,trace_0671,User-089,2.40
1788729938906.126,1.873,179376.214,442.598,226291.585,1,17210,107,65,1,0.00,trace_0285,User-091,2.26
1788729938954.313,1.921,185241.477,487.883,274524.076,1,19857,184,123,1,0.00,trace_0584,User-093,2.05
1788729939002.025,1.969,191111.372,424.583,304474.985,1,19606,268,155,1,0.00,trace_0386,User-095,2.36
1788729939052.844,2.019,197673.759,422.508,358649.195,1,20676,382,217,1,0.00,trace_0658,User-096,2.37
1788729939107.397,2.074,204339.139,444.356,341645.199,1,22136,310,186,1,0.00,trace_0515,User-099,2.25
1788729939154.550,2.121,210121.053,429.960,315461.247,1,19586,246,144,1,0.00,trace_0600,User-100,2.33
1788729939278.132,2.245,216579.415,406.835,348393.989,1,20249,325,178,1,0.00,trace_0695,User-108,2.46
1788729939329.483,2.296,223112.643,464.989,564414.216,1,20528,735,461,1,0.00,trace_0275,User-112,2.15
1788729939455.864,2.422,228128.942,433.396,339078.342,1,18778,257,150,1,0.00,trace_0653,User-117,2.31
1788729939499.971,2.466,233793.591,418.578,322532.204,1,17668,213,121,1,0.00,trace_0737,User-119,2.39
1788729939545.762,2.512,239591.805,438.921,319036.494,1,18968,182,108,1,0.00,trace_0710,User-120,2.28
1788729939673.081,2.640,246178.577,525.018,511312.777,1,22381,506,351,1,0.00,trace_0596,User-126,1.90
1788729939719.896,2.686,251967.510,455.589,344452.049,1,19318,204,124,1,0.00,trace_0731,User-127,2.19
1788729939753.204,2.720,15807.691,377.590,44882.138,4,14088,78,44,1,98.16,trace_0546,User-048,2.65
1788729939778.837,2.745,18387.753,400.626,65260.946,3,10676,118,69,1,98.15,trace_0538,User-033,2.50
1788729939815.451,2.782,24721.848,465.519,100135.987,3,20651,163,108,1,95.34,trace_0477,User-070,2.15
1788729939862.204,2.829,258371.715,392.970,332250.128,3,20691,189,100,1,73.42,trace_0449,User-055,2.54
1788729939907.688,2.874,264330.192,464.858,322902.333,3,20946,127,80,1,99.06,trace_0726,User-017,2.15
1788729940146.705,3.113,269785.647,385.849,326891.254,4,17635,149,77,1,96.65,trace_0062,User-035,2.59
1788729940241.240,3.208,27632.918,343.224,99709.957,3,13162,211,103,1,97.32,trace_0220,User-039,2.91
1788729940287.415,3.254,276350.191,329.854,300759.401,3,21316,75,34,1,96.67,trace_0582,User-042,3.03
1788729940336.211,3.303,282982.363,328.387,447175.698,4,21833,501,219,1,84.05,trace_0082,User-030,3.05
1788729940598.815,3.565,289537.372,472.648,403445.563,3,22908,242,151,1,96.99,trace_0253,User-013,2.12
1788729940652.188,3.619,296940.946,411.152,412885.710,5,23068,283,154,1,91.20,trace_0164,User-034,2.43
1788729940708.725,3.675,305336.257,403.753,392546.819,3,25895,217,116,1,98.02,trace_0266,User-021,2.48
1788729940943.841,3.910,311654.831,417.589,357589.663,5,20548,111,61,1,96.52,trace_0610,User-063,2.39
1788729941456.468,4.423,317120.931,350.819,605845.275,6,20484,824,388,1,98.10,trace_0167,User-051,2.85
1788729941490.942,4.457,30409.751,388.967,56081.563,386,14075,67,39,1,96.77,trace_0379,User-098,2.57
1788729941547.792,4.514,325477.979,357.583,380545.712,10,25556,155,73,1,99.22,trace_0403,User-092,2.80
1788729941658.427,4.625,34387.282,398.338,86569.519,3,15785,132,75,1,50.30,trace_0334,User-046,2.51
1788729941791.297,4.758,65001.956,353.288,106689.914,113,27927,119,59,1,99.08,trace_0626,User-106,2.83
1788729941858.418,4.825,334749.930,442.676,474635.447,110,29547,317,189,1,94.98,trace_0696,User-114,2.26
