timestamp,user_id,event_type,trace_id,details
1788387654.856336,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788387675.461783,User-001,truncated,trace_0712,"1/63 requests, 0.0% cache hit"
1788387675.4620898,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788387675.6747851,User-002,truncated,trace_0365,"0/34 requests, 0.0% cache hit"
1788387675.6749089,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788387716.907972,User-003,truncated,trace_0714,"2/259 requests, 42.1% cache hit"
1788387716.9082294,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788387834.1447518,User-004,truncated,trace_0629,"2/107 requests, 38.6% cache hit"
1788387834.1449382,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788387856.1175747,User-005,truncated,trace_0568,"1/11 requests, 0.0% cache hit"
1788387856.1178412,User-006,started,trace_0396,"88 requests, 12,639 initial tokens"
1788388072.5817173,User-006,truncated,trace_0396,"10/88 requests, 86.9% cache hit"
1788388072.5819695,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
