start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788380976485.101,0.000,6261.425,633.396,81002.105,1,18851,119,119,1,0.00,trace_0712,User-001,1.58
1788380976647.642,0.163,18623.219,299.072,85615.411,1,21916,225,225,1,0.00,trace_0714,User-003,3.34
1788380976699.740,0.215,23283.510,331.792,84333.171,1,18361,185,185,1,0.00,trace_0629,User-004,3.01
1788380976761.509,0.276,29249.958,409.992,82548.971,1,20311,131,131,1,0.00,trace_0568,User-005,2.44
1788380976798.681,0.314,9131.894,242.731,116419.205,1,13070,443,443,1,0.00,trace_0398,User-007,4.12
1788380976850.575,0.365,33957.286,214.472,115456.631,1,19408,381,381,1,0.00,trace_0707,User-008,4.66
1788380976889.844,0.405,12181.680,226.717,95386.755,1,12330,368,368,1,0.00,trace_0313,User-009,4.41
1788380976961.470,0.476,40860.427,188.743,170149.358,1,24258,686,686,1,0.00,trace_0694,User-011,5.30
1788380977029.649,0.545,47067.652,135.159,205068.947,1,22705,1170,1170,1,0.00,trace_0704,User-016,7.40
1788380977111.842,0.627,56818.355,139.480,93780.556,6,31170,266,266,1,88.71,trace_0396,User-006,7.17
1788380977194.596,0.709,56732.663,124.189,95231.160,8,31527,311,309,1,98.56,trace_0687,User-015,8.05
1788380977253.215,0.768,56671.733,135.697,89374.712,3,22909,242,242,1,96.99,trace_0253,User-013,7.37
1788380977311.783,0.827,61995.895,121.994,86394.784,1,20008,201,201,1,0.00,trace_0726,User-017,8.20
1788380977448.552,0.963,70549.110,132.756,199190.091,1,28209,970,970,1,0.00,trace_0378,User-018,7.53
1788380977691.458,1.206,75100.838,73.885,93719.818,1,19031,253,253,1,0.00,trace_0587,User-019,13.53
1788380983605.282,7.120,73504.884,61.025,86808.249,1,16565,219,219,1,0.00,trace_0108,User-020,16.39
1788381064679.400,88.194,5555.273,209.618,27774.729,1,18986,107,107,1,0.00,trace_0266,User-021,4.77
1788381065782.197,89.297,4449.420,157.193,28342.716,2,20374,153,153,1,98.42,trace_0726,User-017,6.36
1788381072353.777,95.869,9700.490,223.221,72648.695,2,30152,283,283,1,72.77,trace_0714,User-003,4.48
1788381073465.072,96.980,11896.278,193.620,75984.600,1,12965,332,332,1,0.00,trace_0418,User-022,5.16
1788381075489.602,99.005,10584.980,67.613,21741.106,2,19879,166,166,1,83.23,trace_0108,User-020,14.79
1788381077604.438,101.119,14080.498,83.187,28305.495,1,20882,172,172,1,0.00,trace_0562,User-023,12.02
1788381091768.554,115.283,524.619,65.899,11200.230,4,23774,163,163,1,96.23,trace_0253,User-013,15.17
1788381096219.400,119.734,271.814,383.188,48553.467,3,20590,127,127,1,99.06,trace_0726,User-017,2.61
1788381097272.957,120.788,3884.249,389.257,48259.573,2,13737,115,115,1,94.86,trace_0398,User-007,2.57
1788381099404.247,122.919,7334.316,182.933,63677.780,2,19859,309,309,1,97.73,trace_0707,User-008,5.47
1788381100618.652,124.134,6928.176,140.900,76673.686,2,22198,496,496,1,85.55,trace_0266,User-021,7.10
1788381103329.084,126.844,5647.919,165.340,48636.288,3,23360,261,261,1,85.16,trace_0108,User-020,6.05
1788381106234.090,129.749,8165.477,139.384,59458.880,1,20409,369,369,1,0.00,trace_0255,User-024,7.17
1788381112159.765,135.675,7575.771,148.244,37817.589,1,20769,205,205,1,0.00,trace_0588,User-025,6.75
1788381119584.350,143.099,5443.681,131.956,30119.501,1,18579,188,188,1,0.00,trace_0569,User-026,7.58
1788381121116.929,144.632,12683.319,179.944,24379.694,2,29165,66,66,1,62.86,trace_0629,User-004,5.56
1788381121276.031,144.791,17994.092,84.123,43315.142,1,20692,302,302,1,0.00,trace_0632,User-027,11.89
1788381132427.731,155.943,11139.893,37.738,16913.746,1,17003,154,154,1,0.00,trace_0006,User-028,26.50
1788381147879.750,171.395,275.038,80.423,9202.002,4,20774,112,112,1,99.38,trace_0726,User-017,12.43
1788381149592.982,173.108,256.462,106.517,21666.364,3,13998,202,202,1,98.17,trace_0398,User-007,9.39
1788381151243.962,174.759,5220.410,87.881,20951.120,1,18428,180,180,1,0.00,trace_0579,User-029,11.38
1788381157072.021,180.587,2388.170,92.443,14405.706,4,29467,131,131,1,79.30,trace_0108,User-020,10.82
1788381159060.510,182.575,2649.032,67.722,20595.263,2,26891,266,266,1,77.33,trace_0588,User-025,14.77
1788381160149.665,183.665,1556.449,75.653,11542.692,5,20957,133,133,1,99.38,trace_0726,User-017,13.22
