timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788380977.333,0.000,0.00,0.00,0,0,2786112,4027749,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380978.351,1.017,1.48,0.00,1,0,2786112,4046600,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380979.363,2.029,1.66,0.00,1,14,2786112,4046600,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380980.377,3.044,1.75,0.00,1,14,2786112,4046600,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380981.388,4.055,1.94,0.00,1,14,2786112,4046600,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380982.401,5.067,2.04,0.00,2,13,2786112,4059670,0,0,4027749,59619,0,183,0,0,0.000000,0.000000,1241637,2786112,0,1241206,183,0.00,0.00
1788380983.413,6.079,2.60,0.00,2,13,2786112,4059670,0,0,4046600,59621,0,183,0,0,0.000000,0.000000,1260488,2786112,0,1241206,183,0.00,1.98
1788380984.425,7.091,2.69,0.00,2,13,2786112,4059670,0,0,4046600,59622,0,183,0,0,0.000000,0.000000,1260488,2786112,0,1241206,183,0.00,0.99
1788380985.437,8.104,2.88,0.00,3,13,2786112,4072000,0,0,4046600,59624,0,183,0,0,0.000000,0.000000,1260488,2786112,0,1241206,183,0.00,1.98
1788380986.452,9.119,3.17,0.00,3,13,2786112,4072000,0,0,4059670,59626,0,183,0,0,0.000000,0.000000,1273558,2786112,0,1241206,183,0.00,1.97
1788380987.460,10.126,3.54,0.00,3,13,2786112,4072000,0,0,4059670,59630,0,183,0,0,0.000000,0.000000,1273558,2786112,0,1241206,183,0.00,3.97
1788380988.472,11.139,3.72,0.00,4,12,2786112,4093916,0,0,4059670,59634,0,183,0,0,0.000000,0.000000,1273558,2786112,0,1241206,183,0.00,3.95
1788380989.483,12.150,4.06,0.00,4,12,2786112,4093916,0,0,4072000,59637,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,2.97
1788380990.496,13.162,4.37,0.00,4,12,2786112,4093916,0,0,4072000,59643,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,5.93
1788380991.507,14.174,4.47,0.00,4,12,2786112,4093916,0,0,4072000,59646,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,2.97
1788380992.519,15.186,4.65,0.00,4,12,2786112,4093916,0,0,4072000,59652,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,5.93
1788380993.531,16.198,4.75,0.00,4,12,2786112,4093916,0,0,4072000,59655,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,2.96
1788380994.544,17.210,4.83,0.00,4,12,2786112,4093916,0,0,4072000,59658,0,183,0,0,0.000000,0.000000,1285888,2786112,0,1241206,183,0.00,2.96
1788380995.557,18.223,5.40,0.00,5,11,2786112,4112277,0,0,4093916,59665,0,183,0,0,0.000000,0.000000,1307804,2786112,0,1241206,183,0.00,6.91
1788380996.569,19.235,5.59,0.00,5,11,2786112,4112277,0,0,4093916,59673,0,183,0,0,0.000000,0.000000,1307804,2786112,0,1241206,183,0.00,7.91
1788380997.581,20.248,5.66,0.00,5,11,2786112,4112277,0,0,4093916,59677,0,183,0,0,0.000000,0.000000,1307804,2786112,0,1241206,183,0.00,3.95
1788380998.589,21.256,5.86,0.00,5,11,2786112,4112277,0,0,4093916,59685,0,183,0,0,0.000000,0.000000,1307804,2786112,0,1241206,183,0.00,7.94
1788380999.600,22.267,5.96,0.00,6,10,2786112,4132588,0,0,4093916,59689,0,183,0,0,0.000000,0.000000,1307804,2786112,0,1241206,183,0.00,3.96
1788381000.612,23.279,6.52,0.00,6,10,2786112,4132588,0,0,4112277,59699,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,9.88
1788381001.624,24.291,6.60,0.00,6,10,2786112,4132588,0,0,4112277,59704,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,4.94
1788381002.632,25.298,6.80,0.00,6,10,2786112,4132588,0,0,4112277,59714,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,9.92
1788381003.643,26.310,6.88,0.00,6,10,2786112,4132588,0,0,4112277,59719,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,4.94
1788381004.655,27.322,7.08,0.00,6,10,2786112,4132588,0,0,4112277,59729,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,9.88
1788381005.667,28.334,7.17,0.00,7,9,2786112,4151996,0,0,4112277,59734,0,183,0,0,0.000000,0.000000,1326165,2786112,0,1241206,183,0.00,4.94
1788381006.680,29.347,7.73,0.00,7,9,2786112,4151996,0,0,4132588,59746,0,183,0,0,0.000000,0.000000,1346476,2786112,0,1241206,183,0.00,11.84
1788381007.688,30.355,7.82,0.00,7,9,2786112,4151996,0,0,4132588,59752,0,183,0,0,0.000000,0.000000,1346476,2786112,0,1241206,183,0.00,5.95
1788381008.697,31.364,8.01,0.00,7,9,2786112,4151996,0,0,4132588,59764,0,183,0,0,0.000000,0.000000,1346476,2786112,0,1241206,183,0.00,11.89
1788381009.709,32.376,8.10,0.00,7,9,2786112,4151996,0,0,4132588,59770,0,183,0,0,0.000000,0.000000,1346476,2786112,0,1241206,183,0.00,5.93
1788381010.720,33.387,8.19,0.00,8,8,2786112,4176254,0,0,4132588,59776,0,183,0,0,0.000000,0.000000,1346476,2786112,0,1241206,183,0.00,5.93
1788381011.732,34.399,8.75,0.00,8,8,2786112,4176254,0,0,4151996,59790,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,13.84
1788381012.743,35.410,8.94,0.00,8,8,2786112,4176254,0,0,4151996,59804,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,13.84
1788381013.755,36.421,9.03,0.00,8,8,2786112,4176254,0,0,4151996,59811,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,6.92
1788381014.767,37.433,9.20,0.00,8,8,2786112,4176254,0,0,4151996,59825,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,13.84
1788381015.779,38.446,9.31,0.00,8,8,2786112,4176254,0,0,4151996,59832,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,6.91
1788381016.791,39.458,9.39,0.00,8,8,2786112,4176254,0,0,4151996,59839,0,183,0,0,0.000000,0.000000,1365884,2786112,0,1241206,183,0.00,6.92
1788381017.829,40.496,9.96,0.00,9,7,2786112,4198959,0,0,4176254,59854,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,14.46
1788381018.841,41.508,10.06,0.00,9,7,2786112,4198959,0,0,4176254,59862,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,7.90
1788381019.853,42.520,10.24,0.00,9,7,2786112,4198959,0,0,4176254,59878,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,15.81
1788381020.861,43.527,10.33,0.00,9,7,2786112,4198959,0,0,4176254,59886,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,7.94
1788381021.872,44.539,10.51,0.00,9,7,2786112,4198959,0,0,4176254,59902,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,15.82
1788381022.883,45.550,10.61,0.00,9,7,2786112,4198959,0,0,4176254,59910,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,7.91
1788381023.894,46.561,10.70,0.00,10,6,2786112,4230129,0,0,4176254,59918,0,183,0,0,0.000000,0.000000,1390142,2786112,0,1241206,183,0.00,7.91
1788381024.907,47.574,11.26,0.00,10,6,2786112,4230129,0,0,4198959,59936,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,17.78
1788381025.919,48.586,11.44,0.00,10,6,2786112,4230129,0,0,4198959,59954,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,17.79
1788381026.931,49.598,11.53,0.00,10,6,2786112,4230129,0,0,4198959,59963,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.89
1788381027.943,50.609,11.64,0.00,10,6,2786112,4230129,0,0,4198959,59972,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.89
1788381028.954,51.621,11.82,0.00,10,6,2786112,4230129,0,0,4198959,59990,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,17.80
1788381029.965,52.632,11.91,0.00,10,6,2786112,4230129,0,0,4198959,59999,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.90
1788381030.977,53.644,11.99,0.00,10,6,2786112,4230129,0,0,4198959,60008,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.89
1788381031.989,54.655,12.09,0.00,10,6,2786112,4230129,0,0,4198959,60017,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.90
1788381032.996,55.663,12.18,0.00,10,6,2786112,4230129,0,0,4198959,60026,0,183,0,0,0.000000,0.000000,1412847,2786112,0,1241206,183,0.00,8.93
1788381034.006,56.673,15.40,0.00,13,3,2839488,4304573,0,0,4284565,60047,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,71.70,20.79
1788381035.017,57.684,15.56,0.00,13,3,2839488,4304573,0,0,4284565,60059,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,0.00,11.87
1788381036.025,58.692,15.75,0.00,13,3,2839488,4304573,0,0,4284565,60083,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,0.00,23.82
1788381037.037,59.703,15.85,0.00,13,3,2839488,4304573,0,0,4284565,60095,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,0.00,11.86
1788381038.044,60.711,16.02,0.00,13,3,2839488,4304573,0,0,4284565,60119,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,0.00,23.82
1788381039.056,61.723,16.12,0.00,14,2,2839488,4332782,0,0,4284565,60131,0,183,0,0,0.000000,0.000000,1445077,2839488,0,1241206,183,0.00,11.86
1788381040.067,62.734,16.69,0.00,14,2,2839488,4332782,0,0,4304573,60157,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,25.70
1788381041.079,63.746,16.79,0.00,14,2,2839488,4332782,0,0,4304573,60170,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,12.85
1788381042.091,64.758,16.95,0.00,14,2,2839488,4332782,0,0,4304573,60196,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,25.69
1788381043.103,65.769,17.05,0.00,14,2,2839488,4332782,0,0,4304573,60209,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,12.85
1788381044.115,66.782,17.23,0.00,14,2,2839488,4332782,0,0,4304573,60235,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,25.68
1788381045.127,67.794,17.33,0.00,14,2,2839488,4332782,0,0,4304573,60248,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,12.85
1788381046.138,68.805,17.41,0.00,14,2,2839488,4332782,0,0,4304573,60261,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,12.85
1788381047.154,69.821,17.50,0.00,14,2,2839488,4332782,0,0,4304573,60274,0,183,0,0,0.000000,0.000000,1465085,2839488,0,1241206,183,0.00,12.80
1788381048.166,70.833,18.08,0.00,15,1,2839488,4351813,0,0,4332782,60301,0,183,0,0,0.000000,0.000000,1493294,2839488,0,1241206,183,0.00,26.69
1788381049.178,71.845,18.17,0.00,15,1,2839488,4351813,0,0,4332782,60315,0,183,0,0,0.000000,0.000000,1493294,2839488,0,1241206,183,0.00,13.83
1788381050.191,72.857,18.35,0.00,15,1,2839488,4351813,0,0,4332782,60343,0,183,0,0,0.000000,0.000000,1493294,2839488,0,1241206,183,0.00,27.66
1788381051.202,73.869,18.44,0.00,15,1,2839488,4351813,0,0,4332782,60357,0,183,0,0,0.000000,0.000000,1493294,2839488,0,1241206,183,0.00,13.84
1788381052.213,74.880,18.64,0.00,16,0,2839488,4368378,0,0,4332782,60385,0,183,0,0,0.000000,0.000000,1493294,2839488,0,1241206,183,0.00,27.68
1788381053.225,75.892,18.95,0.00,16,0,2839488,4368378,0,0,4351813,60400,0,183,0,0,0.000000,0.000000,1512325,2839488,0,1241206,183,0.00,14.82
