timestamp,user_id,event_type,trace_id,details
1788727255.728438,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788727255.7788026,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788727255.8291154,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788727255.8794143,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788727255.9296274,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788727255.9998631,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788727256.0500371,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788727256.100175,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788727256.1504567,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788727256.2244375,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788727256.274635,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788727256.3421779,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788727256.4035654,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788727256.4709268,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788727256.5377347,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788727256.5879245,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788727256.6545365,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788727256.705017,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788727256.7551887,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788727256.8054185,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788727256.8744445,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788727256.9393203,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788727256.9896505,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788727257.0648048,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788727257.1309557,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788727257.1811466,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788727257.25142,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788727257.3124795,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788727257.3627443,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788727257.428518,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788727257.4941287,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788727257.5615468,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788727402.4048982,User-014,truncated,trace_0381,"14/285 requests, 0.0% cache hit"
1788727402.405083,User-033,started,trace_0538,"5 requests, 9,925 initial tokens"
1788727402.405309,User-024,truncated,trace_0255,"1/13 requests, 0.0% cache hit"
1788727402.405459,User-034,started,trace_0164,"67 requests, 17,644 initial tokens"
1788727402.4055505,User-032,truncated,trace_0279,"2/78 requests, 0.0% cache hit"
1788727402.405704,User-035,started,trace_0062,"68 requests, 14,958 initial tokens"
1788727403.9055743,User-010,truncated,trace_0330,"39/119 requests, 0.0% cache hit"
1788727403.905937,User-036,started,trace_0615,"12 requests, 22,945 initial tokens"
1788727403.906064,User-012,truncated,trace_0292,"2/29 requests, 0.0% cache hit"
1788727403.906125,User-037,started,trace_0489,"19 requests, 15,332 initial tokens"
1788727405.1859777,User-031,truncated,trace_0624,"4/23 requests, 0.0% cache hit"
1788727405.1860957,User-038,started,trace_0661,"212 requests, 20,420 initial tokens"
1788727405.3690498,User-027,truncated,trace_0632,"3/101 requests, 0.0% cache hit"
1788727405.3691385,User-039,started,trace_0220,"36 requests, 27,289 initial tokens"
1788727405.5519636,User-002,truncated,trace_0365,"0/34 requests, 0.0% cache hit"
1788727405.5520325,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788727412.4860406,User-028,truncated,trace_0006,"2/46 requests, 0.0% cache hit"
1788727412.4862497,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788727511.8893602,User-005,truncated,trace_0568,"1/11 requests, 0.0% cache hit"
1788727511.8896098,User-042,started,trace_0582,"60 requests, 20,329 initial tokens"
1788727561.5571072,User-023,truncated,trace_0562,"1/99 requests, 0.0% cache hit"
1788727561.5573294,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788727584.955876,User-019,truncated,trace_0587,"1/58 requests, 0.0% cache hit"
1788727584.95612,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
1788727587.3607125,User-029,truncated,trace_0579,"1/52 requests, 0.0% cache hit"
1788727587.3609078,User-045,started,trace_0729,"47 requests, 20,139 initial tokens"
1788727591.0860856,User-026,truncated,trace_0569,"1/44 requests, 0.0% cache hit"
1788727591.0863035,User-046,started,trace_0334,"90 requests, 11,940 initial tokens"
1788727617.2921996,User-001,truncated,trace_0712,"1/63 requests, 0.0% cache hit"
1788727617.2924306,User-047,started,trace_0228,"22 requests, 16,823 initial tokens"
1788727628.3492343,User-009,truncated,trace_0313,"1/48 requests, 0.0% cache hit"
1788727628.3494358,User-048,started,trace_0546,"4 requests, 11,349 initial tokens"
