start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788464452662.327,0.000,8458.528,40.688,13259.747,1,18851,119,81,1,0.00,trace_0712,User-001,24.58
1788464473198.926,20.537,6406.397,29.294,12968.240,1,21916,225,126,1,0.00,trace_0714,User-003,34.14
1788464503267.921,50.606,3225.317,31.335,12061.821,2,30152,283,144,1,72.77,trace_0714,User-003,31.91
1788464521404.638,68.742,5219.009,27.081,10201.988,1,18361,185,104,1,0.00,trace_0629,User-004,36.93
1788464591685.328,139.023,4043.169,36.953,6445.123,2,29164,66,41,1,62.86,trace_0629,User-004,27.06
1788464642203.865,189.542,5868.543,30.262,9802.589,1,20311,131,79,1,0.00,trace_0568,User-005,33.04
1788464666056.635,213.394,3444.217,21.609,11677.129,1,12661,382,194,1,0.00,trace_0396,User-006,46.28
1788464683783.974,231.122,357.726,15.584,3474.536,2,13298,201,74,1,95.17,trace_0396,User-006,64.17
1788464693325.968,240.664,2309.018,22.670,8362.030,3,20096,268,121,1,66.13,trace_0396,User-006,44.11
1788464706747.906,254.086,630.218,26.522,6597.689,4,21387,226,116,1,93.99,trace_0396,User-006,37.70
1788464721413.223,268.751,1371.184,26.803,7321.424,5,24726,223,108,1,86.49,trace_0396,User-006,37.31
1788464734808.917,282.147,1384.233,25.915,8251.828,6,27875,266,117,1,88.71,trace_0396,User-006,38.59
1788464778131.153,325.469,903.402,32.947,59977.807,7,29708,1794,946,1,93.94,trace_0396,User-006,30.35
1788464846188.284,393.526,941.878,32.361,4275.081,8,31570,104,54,1,94.09,trace_0396,User-006,30.90
1788464910544.122,457.882,350.274,30.570,7412.007,9,31774,232,112,1,99.39,trace_0396,User-006,32.71
1788464922029.490,469.367,415.572,37.201,6553.690,10,32148,166,97,1,98.60,trace_0396,User-006,26.88
1788464933636.814,480.974,3539.261,19.308,12073.376,1,13070,443,201,1,0.00,trace_0398,User-007,51.79
1788464949754.991,497.093,359.954,19.997,2639.579,2,13739,115,54,1,94.86,trace_0398,User-007,50.01
1788464956440.449,503.778,234.666,18.823,4017.990,3,14000,202,88,1,98.17,trace_0398,User-007,53.13
1788464964502.197,511.840,248.190,22.583,3093.656,4,14308,127,66,1,98.20,trace_0398,User-007,44.28
1788464971644.500,518.982,208.495,17.445,2092.564,5,14492,109,44,1,98.67,trace_0398,User-007,57.32
1788464977786.378,525.124,301.968,18.580,3460.532,6,14941,171,72,1,96.98,trace_0398,User-007,53.82
1788464988293.968,535.632,291.165,18.702,6387.946,7,15323,327,136,1,97.89,trace_0398,User-007,53.47
1788464999730.363,547.068,320.753,19.536,5165.724,8,15869,249,107,1,96.34,trace_0398,User-007,51.19
1788465008964.230,556.302,3254.382,27.366,6647.804,9,25022,125,62,1,63.24,trace_0398,User-007,36.54
1788465021683.765,569.021,1911.396,32.963,10349.944,10,29574,257,139,1,84.57,trace_0398,User-007,30.34
1788465037107.010,584.445,423.127,29.763,8191.148,11,30059,262,127,1,98.50,trace_0398,User-007,33.60
