start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788727552849.931,150.387,83093.998,387.277,126081.777,4,21136,112,58,1,99.38,trace_0726,User-017,2.58
1788727552921.471,150.459,93262.166,451.091,125289.617,7,30247,72,44,1,99.57,trace_0588,User-025,2.22
1788727561697.384,159.235,88763.478,415.172,224524.764,1,15183,328,185,1,0.00,trace_0052,User-043,2.41
1788727563909.767,161.447,91487.999,418.065,179699.681,2,15800,212,121,1,97.15,trace_0489,User-037,2.39
1788727574863.453,172.401,86366.071,401.822,152666.701,2,19881,166,91,1,83.23,trace_0108,User-020,2.49
1788727578276.670,175.814,93045.407,393.536,118625.235,2,29165,66,35,1,62.86,trace_0629,User-004,2.54
1788727585128.518,182.666,93800.620,431.376,229252.633,1,24544,315,185,1,0.00,trace_0272,User-044,2.32
1788727587523.268,185.061,97363.327,432.191,191580.937,1,20160,219,129,1,0.00,trace_0729,User-045,2.31
1788727588945.393,186.483,105289.063,394.348,170356.437,21,28296,166,90,1,99.53,trace_0418,User-022,2.54
1788727591222.308,188.760,106367.090,440.209,174599.533,1,11962,156,94,1,0.00,trace_0334,User-046,2.27
1788727595729.296,193.267,106042.666,413.634,153196.994,2,13738,115,65,1,94.86,trace_0398,User-007,2.42
1788727617438.817,214.976,89298.560,412.220,139177.192,1,16844,122,68,1,0.00,trace_0228,User-047,2.43
1788727624534.505,222.072,88060.074,396.535,210192.783,2,19859,309,167,1,97.73,trace_0707,User-008,2.52
1788727626976.886,224.514,88993.232,434.755,131599.220,2,12039,99,58,1,91.19,trace_0538,User-033,2.30
1788727628482.175,226.020,90866.082,521.917,140448.238,1,11641,96,67,1,0.00,trace_0546,User-048,1.92
1788727650729.734,248.267,76195.179,430.620,145955.579,4,23776,163,96,1,96.23,trace_0253,User-013,2.32
1788727654036.331,251.574,78701.380,441.807,124207.519,1,18402,104,62,1,0.00,trace_0273,User-049,2.26
1788727682052.012,279.589,57339.596,428.461,113896.480,5,21315,133,78,1,99.38,trace_0726,User-017,2.33
1788727682368.966,279.906,67422.350,411.394,118435.220,8,30384,125,71,1,99.79,trace_0588,User-025,2.43
1788727683531.977,281.069,73709.955,430.923,136624.678,1,22167,147,86,1,0.00,trace_0243,User-050,2.32
1788727691744.582,289.282,70652.152,365.308,142983.064,2,18034,199,100,1,97.86,trace_0164,User-034,2.74
1788727694762.927,292.300,74166.078,425.265,114566.264,2,20509,96,56,1,99.37,trace_0582,User-042,2.35
1788727697645.732,295.183,74808.442,430.021,280358.632,1,13714,479,280,1,0.00,trace_0167,User-051,2.33
1788727733636.775,331.174,46255.711,405.185,151603.906,3,23362,261,144,1,85.16,trace_0108,User-020,2.47
1788727741061.468,338.599,43909.648,429.556,155594.282,1,17534,261,153,1,0.00,trace_0594,User-052,2.33
1788727746671.227,344.209,43213.180,414.686,73485.289,3,16199,74,41,1,97.62,trace_0489,User-037,2.41
1788727753045.770,350.583,40932.063,303.012,101837.472,3,13997,202,84,1,98.17,trace_0398,User-007,3.30
1788727753293.249,350.831,50278.514,482.321,190151.587,1,29936,291,190,1,0.00,trace_0176,User-053,2.07
1788727755948.296,353.486,54140.130,403.893,170057.324,2,21049,288,158,1,97.26,trace_0661,User-038,2.48
1788727762388.512,359.926,57152.848,418.479,105277.954,22,28654,116,68,1,98.62,trace_0418,User-022,2.39
1788727762654.491,360.192,60287.868,393.319,106306.250,3,12216,118,65,1,98.15,trace_0538,User-033,2.54
1788727768281.880,365.819,59605.462,482.117,118905.843,1,17435,124,82,1,0.00,trace_0666,User-054,2.07
1788727769475.483,367.013,63295.437,360.224,89951.988,3,16749,75,38,1,98.08,trace_0062,User-035,2.78
1788727772990.265,370.528,63883.644,439.764,104781.651,2,13779,94,57,1,84.29,trace_0546,User-048,2.27
1788727782367.569,379.905,60162.298,367.480,98747.736,2,18568,106,53,1,99.31,trace_0273,User-049,2.72
1788727788437.797,385.975,65200.808,376.065,217883.236,2,12377,407,207,1,55.63,trace_0220,User-039,2.66
1788727790717.638,388.255,71106.880,375.416,120661.837,2,24139,133,68,1,95.21,trace_0615,User-036,2.66
1788727798344.253,395.882,69319.256,376.188,128380.721,2,20257,158,80,1,74.68,trace_0052,User-043,2.66
1788727799048.979,396.586,75289.338,403.327,118848.689,6,21510,109,60,1,99.39,trace_0726,User-017,2.48
1788727806900.984,404.438,77728.274,337.973,101048.419,9,30566,70,33,1,99.36,trace_0588,User-025,2.96
1788727807192.917,404.730,78671.666,274.450,135482.759,5,5775,208,77,1,73.27,trace_0082,User-030,3.64
1788727813395.322,410.933,79144.885,342.672,104502.631,3,21198,75,36,1,96.67,trace_0582,User-042,2.92
1788727814924.365,412.462,81725.326,392.107,184849.468,1,14509,264,140,1,0.00,trace_0449,User-055,2.55
1788727816763.178,414.301,82575.918,454.643,116219.522,2,9738,75,45,1,48.46,trace_0228,User-047,2.20
1788727821526.463,419.064,86417.914,397.856,186279.857,2,27550,252,136,1,89.28,trace_0272,User-044,2.51
1788727823228.319,420.766,90458.548,437.304,135063.583,1,18127,103,61,1,0.00,trace_0590,User-056,2.29
1788727828289.104,425.827,103463.263,402.708,188434.673,4,25307,212,116,1,63.96,trace_0489,User-037,2.48
1788727828347.343,425.885,110981.848,367.358,216046.245,2,24170,287,142,1,91.51,trace_0243,User-050,2.72
1788727858851.141,456.389,92607.083,365.327,151424.721,3,18770,162,81,1,96.23,trace_0164,User-034,2.74
1788727858942.333,456.480,96616.523,402.873,147378.468,4,14304,127,70,1,98.20,trace_0398,User-007,2.48
1788727865501.937,463.039,95024.509,406.938,155251.377,4,17345,149,81,1,96.65,trace_0062,User-035,2.46
1788727871744.628,469.282,98146.055,444.164,157219.855,23,28836,134,80,1,99.54,trace_0418,User-022,2.25
1788727875019.687,472.557,98258.097,304.307,129905.978,4,12688,105,44,1,95.27,trace_0538,User-033,3.29
1788727881854.742,479.392,95529.502,452.028,132143.737,3,13949,82,49,1,98.59,trace_0546,User-048,2.21
1788727886196.638,483.734,96993.390,464.932,138837.227,3,18860,91,56,1,98.30,trace_0273,User-049,2.15
1788727890377.984,487.915,102320.257,416.014,156402.107,4,29470,131,72,1,79.30,trace_0108,User-020,2.40
1788727895377.399,492.915,103093.626,459.212,149014.797,1,18280,101,61,1,0.00,trace_0276,User-057,2.18
1788727911050.304,508.588,103607.078,358.873,129087.062,10,30700,72,35,1,99.79,trace_0588,User-025,2.79
