timestamp,user_id,event_type,trace_id,details
1788724544.4788728,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788724544.529082,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788724544.5793822,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788724544.6296983,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788724544.6799052,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788724544.7494786,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788724544.7996683,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788724544.849868,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788724544.9002957,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788724544.9742646,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788724545.0244713,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788724545.0943046,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788724545.1617656,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788724545.2289488,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788724545.2958548,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788724545.3460538,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788724545.4142895,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788724545.4646485,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788724545.5148726,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788724545.5652764,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788724545.6347456,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788724545.6998143,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788724545.7500272,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788724545.8206453,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788724545.8868585,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788724545.937023,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788724546.007782,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788724546.074747,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788724546.1248956,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788724546.193523,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788724546.2592943,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788724546.3271072,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788724546.3827832,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788724546.4496982,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788724546.5088456,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788724546.5810685,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788724546.6470115,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788724546.7086763,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788724546.774481,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788724546.8246317,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788724546.874778,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788724546.942543,User-042,started,trace_0582,"59 requests remaining (advanced 2%), 20,463 tokens at start"
1788724546.9927197,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788724547.0429142,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
1788724547.1167355,User-045,started,trace_0729,"42 requests remaining (advanced 11%), 32,038 tokens at start"
1788724547.1844723,User-046,started,trace_0334,"89 requests remaining (advanced 1%), 31,230 tokens at start"
1788724547.2479317,User-047,started,trace_0228,"10 requests remaining (advanced 55%), 24,610 tokens at start"
1788724547.3055015,User-048,started,trace_0546,"2 requests remaining (advanced 50%), 13,638 tokens at start"
1788724547.3750455,User-049,started,trace_0273,"53 requests remaining (advanced 10%), 23,197 tokens at start"
1788724547.4441147,User-050,started,trace_0243,"97 requests remaining (advanced 1%), 24,140 tokens at start"
1788724547.5050607,User-051,started,trace_0167,"14 requests remaining (advanced 22%), 19,899 tokens at start"
1788724547.5690873,User-052,started,trace_0594,"114 requests remaining (advanced 4%), 25,832 tokens at start"
1788724547.6192477,User-053,started,trace_0176,"95 requests, 29,914 initial tokens"
1788724547.6693916,User-054,started,trace_0666,"33 requests, 17,413 initial tokens"
1788724547.7347987,User-055,started,trace_0449,"25 requests remaining (advanced 4%), 14,903 tokens at start"
1788724547.797134,User-056,started,trace_0590,"7 requests remaining (advanced 12%), 22,410 tokens at start"
1788724547.8473117,User-057,started,trace_0276,"137 requests, 18,258 initial tokens"
1788724547.8975165,User-058,started,trace_0586,"73 requests, 17,854 initial tokens"
1788724547.9478338,User-059,started,trace_0656,"65 requests, 19,442 initial tokens"
1788724548.018693,User-060,started,trace_0527,"29 requests remaining (advanced 43%), 27,409 tokens at start"
1788724548.0688858,User-061,started,trace_0046,"68 requests, 21,879 initial tokens"
1788724548.1439764,User-062,started,trace_0321,"141 requests remaining (advanced 8%), 32,526 tokens at start"
1788724548.2100937,User-063,started,trace_0610,"70 requests remaining (advanced 4%), 19,538 tokens at start"
1788724548.2741928,User-064,started,trace_0441,"136 requests remaining (advanced 5%), 25,882 tokens at start"
1788724820.8880963,User-014,truncated,trace_0381,"14/285 requests, 0.0% cache hit"
1788724820.8882852,User-065,started,trace_0054,"47 requests, 16,870 initial tokens"
1788724820.8885164,User-024,truncated,trace_0255,"1/13 requests, 0.0% cache hit"
1788724820.8886354,User-066,started,trace_0681,"152 requests, 21,171 initial tokens"
1788724820.8887858,User-032,truncated,trace_0279,"2/78 requests, 0.0% cache hit"
1788724820.8889518,User-067,started,trace_0312,"18 requests, 17,346 initial tokens"
1788724820.8890595,User-062,truncated,trace_0321,"12/153 requests, 0.0% cache hit"
1788724820.8891385,User-068,started,trace_0307,"148 requests, 11,874 initial tokens"
1788724823.6831498,User-010,truncated,trace_0330,"39/119 requests, 0.0% cache hit"
1788724823.6834214,User-069,started,trace_0672,"200 requests, 18,346 initial tokens"
1788724823.683525,User-012,truncated,trace_0292,"2/29 requests, 0.0% cache hit"
1788724823.6835809,User-070,started,trace_0477,"34 requests, 16,495 initial tokens"
1788724823.6836588,User-028,truncated,trace_0006,"2/46 requests, 0.0% cache hit"
1788724823.6837046,User-071,started,trace_0673,"69 requests, 23,836 initial tokens"
1788724823.6837454,User-049,truncated,trace_0273,"7/59 requests, 0.0% cache hit"
1788724823.683784,User-072,started,trace_0015,"48 requests, 15,413 initial tokens"
1788724824.8112972,User-002,truncated,trace_0365,"0/34 requests, 0.0% cache hit"
1788724824.8114164,User-073,started,trace_0203,"217 requests, 21,438 initial tokens"
1788724825.922205,User-056,truncated,trace_0590,"2/8 requests, 0.0% cache hit"
1788724825.9224012,User-074,started,trace_0718,"8 requests, 21,626 initial tokens"
1788724826.5553885,User-031,truncated,trace_0624,"4/23 requests, 0.0% cache hit"
1788724826.5555067,User-075,started,trace_0559,"40 requests, 17,664 initial tokens"
1788724826.6197495,User-027,truncated,trace_0632,"3/101 requests, 0.0% cache hit"
1788724826.6198657,User-076,started,trace_0634,"104 requests, 18,467 initial tokens"
1788724864.746018,User-048,completed,trace_0546,"4/4 requests, 98.2% cache hit"
1788724864.746238,User-077,started,trace_0202,"55 requests, 16,771 initial tokens"
1788724892.8148997,User-001,truncated,trace_0712,"1/63 requests, 0.0% cache hit"
1788724892.8151362,User-078,started,trace_0366,"125 requests, 21,610 initial tokens"
1788724934.169923,User-023,truncated,trace_0562,"1/99 requests, 0.0% cache hit"
