period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,in_flight_prefilling,in_flight_decoding,cumulative_ttft_avg,cumulative_ttft_p50,cumulative_ttft_p95,cumulative_ttft_p99,cumulative_requests_completed,cumulative_requests_per_second,cumulative_input_tokens_per_second,cumulative_output_tokens_per_second,cumulative_cache_hit_rate,cumulative_interactivity_avg,cumulative_interactivity_p50,cumulative_interactivity_p95,cumulative_interactivity_p99,cumulative_inter_turn_avg,cumulative_inter_turn_p50,cumulative_inter_turn_p95,cumulative_inter_turn_p99,cumulative_isl_avg,cumulative_isl_p50,cumulative_isl_p95,cumulative_isl_p99,cumulative_osl_avg,cumulative_osl_p50,cumulative_osl_p95,cumulative_osl_p99,cumulative_total_input_tokens,cumulative_total_output_tokens,conversations_finished,server_gpu_cache_hit_rate_avg,server_gpu_cache_hit_rate_p50,server_gpu_cache_hit_rate_p95,server_gpu_cache_hit_rate_p99,server_cpu_cache_hit_rate_avg,server_cpu_cache_hit_rate_p50,server_cpu_cache_hit_rate_p95,server_cpu_cache_hit_rate_p99,server_kv_cache_usage_current,time_remaining_s
1,1788386428.8317523,1788386458.8317523,16,0,0,0,0,0,0,16,16,0,0.0,0.0,6.466666666666667,0.0,0.0,0.0,0.0,0.0,6058,0,0.0,100.0,0,11,5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.08194652958993043,569
2,1788386458.8317523,1788386488.8317523,16,0,0,0,0,0,0,16,0,16,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,6058,0,0.0,100.0,0,7,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,,0.14555417863155384,539
3,1788386488.8317523,1788386518.8317523,15,1,0,2,0,0,2,15,1,14,0.06666666666666667,0.0,27.6,0.0,0.0,0.0,0.0,0.0,6354,0,0.0,100.0,0,2,13,21.671805024147034,21.671805024147034,29.522108209133147,30.219912936687468,2,0.02222222163353439,435.13332180623684,2.7777777041917986,0.0,2.2687639188767417,2.2687639188767417,2.4169549116097584,2.4301274442971375,0.0,0.0,0.0,0.0,19581.0,19581.0,20238.0,20296.4,125.0,125.0,130.4,130.88,39162,250,0,0.03801685283166765,0.0,0.17107583774250382,0.4904174015285123,,,,,0.20455433213154073,509
4,1788386518.8317523,1788386548.8317523,9,7,2,11,0,0,11,9,5,4,0.36666666666666664,1185.0333333333333,102.26666666666667,53.65464377403259,53.65464377403259,82.35730125904082,84.90864859104157,0.0,6791,0,136.67817974090576,71.52537922064464,35456,3,6,44.88222283583421,35.933396100997925,86.04432182312011,86.64172550201415,13,0.10833333118094343,2261.4082884031873,25.049999502301226,0.28609303446613643,5.468016370803043,5.389829836553434,11.091728936417573,11.423399499932051,12.333333333333334,11.0,14.6,14.92,20874.53846153846,19408.0,31312.399999999998,31483.28,231.23076923076923,225.0,373.2,379.44,271369,3006,0,0.053636403471691796,0.0,0.4214600183843739,0.5404942376568863,,,,,0.10623447060600044,479
5,1788386548.8317523,1788386578.8317523,13,3,0,1,0,0,1,13,5,8,0.03333333333333333,0.0,23.366666666666667,0.0,0.0,0.0,0.0,0.0,7465,0,0.0,100.0,0,1,12,41.996451003210886,33.16388010978699,85.98209227323532,86.6292795920372,14,0.09333333184983998,1896.2599698597594,22.99333296786415,0.2727481617647059,5.334385080686105,5.107235855152977,11.057179919384817,11.416489696525499,12.333333333333334,11.0,14.6,14.92,20317.071428571428,19219.5,31294.6,31479.72,246.35714285714286,233.5,402.7,434.93999999999994,284439,3449,0,0.09309859310558442,0.0,0.5470399868397964,0.7882840094644961,,,,,0.18793265468867582,449
6,1788386578.8317523,1788386608.8317523,16,0,0,5,0,0,5,16,8,8,0.16666666666666666,0.0,56.36666666666667,0.0,0.0,0.0,0.0,0.0,8636,0,0.0,100.0,0,3,13,32.69692097212139,21.762802124023438,85.67094452381134,86.5670500421524,19,0.10555555415742193,2068.2221948276333,24.72777745024658,0.34265734265734266,5.3947384129219955,5.186268157295762,10.884434834221025,11.381940679492741,16.833333333333332,11.5,37.5,43.50000000000001,19593.684210526317,19408.0,31205.6,31461.920000000002,234.26315789473685,219.0,397.9999999999999,434.0,372280,4451,0,0.1420309480668597,0.0,0.8799219799010822,0.9619200518708302,,,,,0.215894611651273,419
7,1788386608.8317523,1788386638.8317523,10,6,3,12,1,1,11,10,5,5,0.4,1759.6333333333334,93.33333333333333,8.765018304189047,11.695496797561646,13.980469155311583,14.183577809333801,0.6373626373626373,9297,0,68.16506814956665,85.79894413550694,19008,3,7,24.9929643677127,14.006324529647827,78.87570416927338,86.4176991224289,31,0.14761904594308936,3004.723775410382,34.37142818120061,0.471610779674964,5.966338009992279,5.186268157295762,11.929855710977519,12.479429664423286,23.666666666666668,12.0,74.0999999999999,128.41999999999996,20354.58064516129,20008.0,30661.0,31419.2,232.83870967741936,202.0,418.0,613.0999999999998,630992,7218,0,0.16204754489127388,0.0,0.9288648873149219,0.9877924717343605,,,,,0.11505385603198792,389
8,1788386638.8317523,1788386668.8317523,14,2,0,3,0,0,3,14,7,7,0.1,0.0,23.533333333333335,0.0,0.0,0.0,0.0,0.0,10150,0,0.0,100.0,0,2,12,23.832961804726544,13.477785229682922,76.87446979284283,86.38036139249802,34,0.1416666652593348,2892.8791379284944,34.93749965292712,0.4558274187523347,5.97663972140421,5.288048996924598,11.802794139927462,12.474028147997046,22.875,11.5,69.25,127.44999999999996,20420.323529411766,20342.5,30508.3,31408.52,246.61764705882354,212.0,461.5499999999999,623.3000000000003,694291,8385,0,0.20745579387215304,0.0,0.9869347709942202,0.9885906895710983,,,,,0.18906955296560723,359
9,1788386668.8317523,1788386698.8317523,13,3,2,9,1,1,8,13,7,6,0.3,1240.1666666666667,94.1,8.799588680267334,8.799588680267334,16.353919434547425,17.025415501594544,0.9826989619377162,10670,0,44.37468719482422,90.75527350107828,640,1,12,22.588684126388195,12.949245929718018,80.35385971069334,86.26834820270538,43,0.15925925785294942,3245.0444157896713,39.07777743270859,0.46934101654846333,6.22319959005327,5.135444633204781,12.268686567110995,19.801747654125116,21.38095238095238,11.0,45.0,122.60000000000007,20375.86046511628,20311.0,30083.899999999998,31376.48,245.37209302325581,201.0,490.69999999999993,848.3999999999995,876162,10551,0,0.27170801778518155,0.0,0.9877028612092712,0.9886431812805563,,,,,0.18263503318969232,329
10,1788386698.8317523,1788386728.8317523,14,2,0,8,0,0,8,14,9,5,0.26666666666666666,0.0,52.333333333333336,0.0,0.0,0.0,0.0,0.0,11604,0,0.0,100.0,0,0,14,21.32030358501509,12.949245929718018,76.73211002349854,86.16878092288971,51,0.1699999986489614,3493.1199722391766,45.19999964078268,0.497408367271381,6.455951536298996,5.389829836553434,11.929855710977519,18.799223126478314,19.40740740740741,12.0,44.7,116.77999999999984,20547.764705882353,20374.0,29811.5,31348.0,265.88235294117646,202.0,591.0,1069.5,1047936,13560,0,0.29410588327700155,0.0,0.9873188161017457,0.9886184287260336,,,,,0.18821219938025935,299
