start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788382015779.587,0.000,5876.827,17.001,7882.941,1,18851,119,39,1,0.00,trace_0712,User-001,58.82
1788382030927.057,15.147,6463.434,21.031,11174.439,1,21916,225,85,1,0.00,trace_0714,User-003,47.55
1788382059344.694,43.565,3261.592,20.492,9040.238,2,30152,283,89,1,72.77,trace_0714,User-003,48.80
1788382074458.004,58.678,5253.928,19.924,8919.862,1,18361,185,72,1,0.00,trace_0629,User-004,50.19
1788382143456.165,127.677,4101.448,19.437,5364.832,2,29165,66,21,1,62.86,trace_0629,User-004,51.45
1788382192901.202,177.122,5940.611,18.250,8313.129,1,20311,131,45,1,0.00,trace_0568,User-005,54.79
1788382215270.804,199.491,3431.762,11.872,7990.571,1,12661,385,102,1,0.00,trace_0396,User-006,84.23
1788382229299.230,213.520,360.871,11.362,2633.268,2,13296,201,51,1,95.17,trace_0396,User-006,88.01
1788382237990.095,222.211,2317.518,14.342,6146.738,3,20093,268,72,1,66.13,trace_0396,User-006,69.73
1788382249194.976,233.415,611.290,16.712,4371.385,4,21386,226,69,1,93.99,trace_0396,User-006,59.84
1788382261627.787,245.848,1377.739,17.876,5346.226,5,24723,223,68,1,86.49,trace_0396,User-006,55.94
1788382273043.645,257.264,1384.135,19.516,6555.772,6,27872,266,83,1,88.71,trace_0396,User-006,51.24
1788382314677.343,298.898,890.847,15.945,29433.148,7,29704,1791,429,1,93.94,trace_0396,User-006,62.71
1788382352186.010,336.406,923.068,11.471,2104.603,8,31563,104,19,1,94.09,trace_0396,User-006,87.17
1788382414371.832,398.592,306.326,21.047,5168.237,9,31767,232,73,1,99.39,trace_0396,User-006,47.51
1788382423618.204,407.839,346.689,22.567,4070.162,10,32143,166,56,1,98.60,trace_0396,User-006,44.31
1788382432745.578,416.966,3556.013,11.659,8709.383,1,13070,443,114,1,0.00,trace_0398,User-007,85.77
1788382445497.848,429.718,336.762,12.917,1809.280,2,13739,115,33,1,94.86,trace_0398,User-007,77.42
1788382451352.098,435.573,223.648,11.762,2587.729,3,13999,202,52,1,98.17,trace_0398,User-007,85.02
1788382457984.414,442.205,235.939,11.409,1673.474,4,14307,127,32,1,98.20,trace_0398,User-007,87.65
1788382463705.601,447.926,214.433,15.135,1848.965,5,14497,109,36,1,98.67,trace_0398,User-007,66.07
1788382469601.928,453.822,281.024,15.648,2941.204,6,14947,171,57,1,96.98,trace_0398,User-007,63.91
1788382479586.540,463.807,276.875,12.128,4230.607,7,15329,327,83,1,97.89,trace_0398,User-007,82.45
1788382488865.274,473.086,311.418,12.175,3330.821,8,15875,249,63,1,96.34,trace_0398,User-007,82.14
1788382496258.039,480.478,3317.302,18.126,5564.939,9,25028,125,39,1,63.24,trace_0398,User-007,55.17
1788382507901.312,492.122,1898.683,17.518,6383.211,10,29580,257,70,1,84.57,trace_0398,User-007,57.09
1788382519361.928,503.582,402.947,18.326,5185.942,11,30068,262,74,1,98.50,trace_0398,User-007,54.57
1788382584625.769,568.846,508.537,21.311,5154.289,12,30801,219,71,1,97.70,trace_0398,User-007,46.92
