start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788728526980.378,0.000,314848.588,438.737,366619.545,1,18850,119,71,1,0.00,trace_0712,User-001,2.28
1788728527123.775,0.143,27354.706,391.266,114998.343,1,21916,225,122,1,0.00,trace_0714,User-003,2.56
1788728527169.410,0.189,32237.231,397.761,105425.189,1,18361,185,103,1,0.00,trace_0629,User-004,2.51
1788728527223.565,0.243,37920.559,417.199,92156.493,1,20311,131,77,1,0.00,trace_0568,User-005,2.40
1788728527255.927,0.276,6841.529,474.106,211181.342,1,13070,432,272,1,0.00,trace_0398,User-007,2.11
1788728527306.497,0.326,43469.630,385.247,189863.369,1,19408,381,200,1,0.00,trace_0707,User-008,2.60
1788728527336.269,0.356,10029.849,399.617,156689.197,1,12330,368,204,1,0.00,trace_0313,User-009,2.50
1788728527401.785,0.421,50772.618,512.698,398382.158,1,24258,679,459,1,0.00,trace_0694,User-011,1.95
1788728527462.253,0.482,57959.801,443.193,573836.557,1,22705,1165,683,1,0.00,trace_0704,User-016,2.26
1788728527590.083,0.610,62893.646,385.901,160140.738,1,19031,253,134,1,0.00,trace_0587,User-019,2.59
1788728527634.875,0.654,67676.337,394.944,153774.214,1,16565,219,119,1,0.00,trace_0108,User-020,2.53
1788728527686.499,0.706,74070.244,467.643,155440.182,1,20882,175,112,1,0.00,trace_0562,User-023,2.14
1788728527733.155,0.753,79051.635,558.673,183523.542,1,18579,188,140,1,0.00,trace_0569,User-026,1.79
1788728527777.920,0.798,84620.080,495.171,164837.733,1,18429,163,97,1,0.00,trace_0579,User-029,2.02
1788728527826.629,0.846,90292.495,459.292,563363.250,1,19520,1031,627,1,0.00,trace_0278,User-040,2.18
1788728527871.490,0.891,95940.424,443.556,240095.996,1,18596,326,190,1,0.00,trace_0570,User-041,2.25
1788728527908.080,0.928,13511.194,369.518,134343.709,1,15183,328,169,1,0.00,trace_0052,User-043,2.71
1788728527971.836,0.991,103364.962,439.303,241306.054,1,24544,315,182,1,0.00,trace_0272,User-044,2.28
1788728528051.021,1.071,113459.116,512.414,262059.129,1,29936,291,196,1,0.00,trace_0176,User-053,1.95
1788728528093.819,1.113,118443.385,588.608,189076.395,1,17435,121,94,1,0.00,trace_0666,User-054,1.70
1788728528138.630,1.158,123429.453,536.163,174901.141,1,18280,97,66,1,0.00,trace_0276,User-057,1.87
1788728528183.386,1.203,129007.004,529.104,222129.261,1,17876,177,121,1,0.00,trace_0586,User-058,1.89
1788728528230.316,1.250,134759.880,457.805,253331.404,1,19464,260,155,1,0.00,trace_0656,User-059,2.18
1788728528285.751,1.305,141495.248,621.065,211054.544,1,21901,113,90,1,0.00,trace_0046,User-061,1.61
1788728528310.854,1.330,15697.463,376.952,59800.862,3,10677,118,63,1,98.15,trace_0538,User-033,2.65
1788728528356.385,1.376,147991.859,442.975,203806.700,3,20943,127,74,1,99.06,trace_0726,User-017,2.26
1788728528421.963,1.442,157273.561,522.484,247140.763,20,28119,173,117,1,99.06,trace_0418,User-022,1.91
1788728528490.031,1.510,166919.779,399.288,214435.007,6,30068,120,63,1,99.36,trace_0588,User-025,2.50
1788728528523.127,1.543,19476.505,425.592,52247.055,4,14089,78,47,1,98.16,trace_0546,User-048,2.35
1788728528563.274,1.583,172469.959,428.569,235898.147,4,17634,149,83,1,96.65,trace_0062,User-035,2.33
1788728528684.920,1.705,179164.108,415.717,279351.885,3,22909,242,130,1,96.99,trace_0253,User-013,2.41
1788728528734.791,1.754,185749.941,422.142,216988.426,3,21316,75,41,1,96.67,trace_0582,User-042,2.37
1788728528781.544,1.801,192296.089,395.788,266704.240,3,20692,189,96,1,73.42,trace_0449,User-055,2.53
1788728528854.020,1.874,202703.966,421.765,332607.666,8,31527,309,170,1,98.56,trace_0687,User-015,2.37
1788728528926.116,1.946,213991.458,478.341,265173.958,7,32364,108,67,1,99.60,trace_0729,User-045,2.09
1788728528974.769,1.994,220703.010,406.726,424066.133,4,21833,501,271,1,84.05,trace_0082,User-030,2.46
1788728529048.970,2.069,231149.530,372.434,338410.463,8,31854,289,142,1,92.91,trace_0489,User-037,2.69
1788728529105.512,2.125,239519.130,292.575,302715.245,3,25893,217,83,1,98.02,trace_0266,User-021,3.42
1788728529159.399,2.179,246396.328,478.756,381405.466,5,23070,283,180,1,91.20,trace_0164,User-034,2.09
1788728529225.268,2.245,255806.999,415.836,288242.200,24,28228,79,43,1,99.53,trace_0527,User-060,2.40
1788728529286.973,2.307,264189.154,390.369,292295.707,7,26418,73,37,1,99.51,trace_0594,User-052,2.56
1788728529431.661,2.451,273599.792,415.589,382484.218,3,30009,263,147,1,71.46,trace_0661,User-038,2.41
1788728529496.057,2.516,282890.890,375.426,341081.877,3,28637,156,79,1,90.84,trace_0243,User-050,2.66
1788728529557.741,2.577,291415.696,433.633,336513.548,9,27350,105,62,1,95.96,trace_0441,User-064,2.31
1788728529604.500,2.624,297926.205,391.334,340972.967,5,20548,111,59,1,96.52,trace_0610,User-063,2.56
1788728529719.880,2.740,329094.191,385.598,425493.594,1,16891,251,132,1,0.00,trace_0054,User-065,2.59
1788728529772.157,2.792,335689.014,402.428,406113.959,1,21193,176,97,1,0.00,trace_0681,User-066,2.48
1788728529814.944,2.835,340760.738,456.756,393744.445,1,17368,117,73,1,0.00,trace_0312,User-067,2.19
1788728529846.052,2.866,315342.419,417.966,418162.069,1,11896,247,140,1,0.00,trace_0307,User-068,2.39
1788728529914.231,2.934,351147.889,406.697,458922.543,6,31169,266,148,1,88.71,trace_0396,User-006,2.46
1788728529965.681,2.985,356742.326,409.068,463918.248,1,18368,263,147,1,0.00,trace_0672,User-069,2.44
1788728530006.366,3.026,361605.765,444.835,454131.487,1,16517,209,127,1,0.00,trace_0477,User-070,2.25
1788728530602.062,3.622,368526.841,428.722,503145.427,1,23858,315,183,1,0.00,trace_0673,User-071,2.33
1788728531493.944,4.514,371845.816,384.773,491125.468,1,15435,311,162,1,0.00,trace_0015,User-072,2.60
1788728532133.538,5.153,377809.968,445.858,511567.343,1,21460,301,181,1,0.00,trace_0203,User-073,2.24
1788728533019.895,6.040,389230.194,411.796,461706.372,1,17686,177,99,1,0.00,trace_0559,User-075,2.43
1788728534432.670,7.452,392944.700,486.556,517989.484,1,18489,258,169,1,0.00,trace_0634,User-076,2.06
1788728562656.083,35.676,374724.687,462.417,471832.315,3,13162,211,131,1,97.32,trace_0220,User-039,2.16
1788728580919.418,53.939,370852.246,411.287,463391.849,1,16793,226,125,1,0.00,trace_0202,User-077,2.43
1788728581284.749,54.304,375419.775,439.698,433020.267,3,15785,132,78,1,50.30,trace_0334,User-046,2.27
1788728594170.627,67.190,365858.247,352.819,402551.407,4,11148,105,50,1,95.27,trace_0538,User-033,2.83
1788728633581.867,106.601,333106.893,417.467,388212.489,1,21633,133,74,1,0.00,trace_0366,User-078,2.40
1788728652269.500,125.289,324067.693,452.960,451802.541,2,30151,283,172,1,72.77,trace_0714,User-003,2.21
1788728674362.492,147.382,308482.348,350.145,363455.059,2,20257,158,74,1,74.68,trace_0052,User-043,2.86
1788728686495.303,159.515,302339.165,363.345,362291.094,2,19880,166,81,1,83.23,trace_0108,User-020,2.75
1788728689293.722,162.313,305431.070,546.745,361745.815,1,19105,104,74,1,0.00,trace_0269,User-079,1.83
1788728692685.186,165.705,312315.979,524.579,346413.618,2,29165,66,47,1,62.86,trace_0629,User-004,1.91
1788728693975.409,166.995,316811.818,419.772,428471.229,1,19001,267,150,1,0.00,trace_0725,User-080,2.38
1788728702831.418,175.851,314648.572,490.146,450909.262,1,21239,279,181,1,0.00,trace_0572,User-081,2.04
1788728724261.315,197.281,307449.302,396.200,429478.961,2,19866,309,162,1,97.73,trace_0707,User-008,2.52
1788728727480.069,200.500,316218.341,397.012,355919.551,1,18762,101,55,1,0.00,trace_0263,User-083,2.52
1788728735234.809,208.254,315186.553,452.219,365382.854,4,21132,112,68,1,99.38,trace_0726,User-017,2.21
1788728742499.038,215.519,312099.367,403.673,358118.068,2,13735,115,62,1,94.86,trace_0398,User-007,2.48
1788728744167.066,217.187,313801.187,442.616,392144.245,1,11642,178,103,1,0.00,trace_0461,User-084,2.26
1788728746098.653,219.118,321534.735,365.117,347458.076,7,30244,72,36,1,99.57,trace_0588,User-025,2.74
1788728756391.122,229.411,316973.474,405.088,418245.368,2,18857,251,133,1,94.56,trace_0586,User-058,2.47
1788728778655.236,251.675,319284.324,391.190,383830.690,21,28297,166,85,1,99.53,trace_0418,User-022,2.56
