user_id,request_idx,trace_id,timestamp,request_type,input_tokens,output_tokens_expected,output_tokens_actual,cache_hit_blocks,cache_miss_blocks,ttft,ttlt,itl,delay_expected,delay_actual,success,error_message,request_start_time,prefill_complete_time,request_complete_time,token_timestamps,tokens_per_chunk
User-001,0,trace_0712,1788380107.6584647,streaming,18851,119,119,0,294,5.735002279281616,37.02863168716431,0.2652002492193448,0.0,0,True,,1788380070.6297255,1788380076.3647277,1788380107.6583571,"[1788380076.3647277, 1788380076.917031, 1788380077.5297205, 1788380078.1731558, 1788380078.847304, 1788380079.538797, 1788380080.0917888, 1788380080.696061, 1788380081.332021, 1788380082.002598, 1788380082.697556, 1788380083.4251375, 1788380084.1865437, 1788380084.9794316, 1788380085.7101896, 1788380086.261242, 1788380086.8731809, 1788380087.5151916, 1788380088.1867082, 1788380088.8907962, 1788380089.626229, 1788380090.4000545, 1788380090.9435015, 1788380091.5440295, 1788380092.1742067, 1788380092.8364058, 1788380093.5282025, 1788380094.2562428, 1788380095.0084512, 1788380095.7949946, 1788380096.405288, 1788380096.9738057, 1788380097.600209, 1788380098.257881, 1788380098.9487538, 1788380099.6680653, 1788380100.4181266, 1788380101.204383, 1788380101.7501338, 1788380102.3505974, 1788380102.9867232, 1788380103.6475878, 1788380104.393994, 1788380105.2952938, 1788380105.4870434, 1788380105.4877288, 1788380105.5087395, 1788380105.5390716, 1788380105.5752368, 1788380105.5983274, 1788380105.628218, 1788380105.657344, 1788380105.6877587, 1788380105.7174475, 1788380105.7483552, 1788380105.7777214, 1788380105.8072743, 1788380105.8367226, 1788380105.8666706, 1788380105.896996, 1788380105.9269865, 1788380105.9562194, 1788380105.9855793, 1788380106.0159357, 1788380106.0460098, 1788380106.0762749, 1788380106.1051068, 1788380106.1349535, 1788380106.1648092, 1788380106.1951444, 1788380106.2247071, 1788380106.2540026, 1788380106.2838619, 1788380106.3138478, 1788380106.3432992, 1788380106.3730173, 1788380106.403136, 1788380106.432043, 1788380106.4630659, 1788380106.4920163, 1788380106.5215385, 1788380106.5511355, 1788380106.581326, 1788380106.6118598, 1788380106.6409645, 1788380106.670763, 1788380106.7001598, 1788380106.730149, 1788380106.7596977, 1788380106.789329, 1788380106.8184984, 1788380106.8487623, 1788380106.87914, 1788380106.9086204, 1788380106.9382718, 1788380106.9675019, 1788380106.9977021, 1788380107.0279386, 1788380107.058353, 1788380107.0889702, 1788380107.1175067, 1788380107.1469493, 1788380107.1772528, 1788380107.2078083, 1788380107.237186, 1788380107.266657, 1788380107.296202, 1788380107.326298, 1788380107.3559175, 1788380107.3856564, 1788380107.4154243, 1788380107.4448059, 1788380107.4744313, 1788380107.5041652, 1788380107.5336053, 1788380107.5636916, 1788380107.5942018, 1788380107.6236732, 1788380107.6565948]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
User-005,0,trace_0568,1788380108.9591753,streaming,20311,131,131,0,317,25.538076877593994,38.0923535823822,0.0965713592676016,0.0,0,True,,1788380070.8667085,1788380096.4047854,1788380108.959062,"[1788380096.4047854, 1788380096.9732838, 1788380097.5996692, 1788380098.2573547, 1788380098.9482145, 1788380099.6675327, 1788380100.417593, 1788380101.202875, 1788380101.7490802, 1788380102.349149, 1788380102.985613, 1788380103.646517, 1788380104.3929598, 1788380105.294189, 1788380105.4852884, 1788380105.4856598, 1788380105.5076375, 1788380105.538013, 1788380105.574185, 1788380105.5973532, 1788380105.6272032, 1788380105.6563365, 1788380105.6867652, 1788380105.7164676, 1788380105.7473524, 1788380105.7767353, 1788380105.8062127, 1788380105.835695, 1788380105.8656607, 1788380105.8959973, 1788380105.925938, 1788380105.9552026, 1788380105.9845827, 1788380106.0149252, 1788380106.0450156, 1788380106.0752597, 1788380106.1040998, 1788380106.133937, 1788380106.1638305, 1788380106.1941211, 1788380106.2236784, 1788380106.2529743, 1788380106.282854, 1788380106.3128338, 1788380106.3422575, 1788380106.3720133, 1788380106.4021232, 1788380106.4310558, 1788380106.4620593, 1788380106.4910364, 1788380106.5205483, 1788380106.550142, 1788380106.5803251, 1788380106.6108522, 1788380106.639994, 1788380106.6697204, 1788380106.6988926, 1788380106.7291346, 1788380106.7586493, 1788380106.7883427, 1788380106.8175344, 1788380106.847751, 1788380106.8781168, 1788380106.9076204, 1788380106.9372718, 1788380106.9665265, 1788380106.9967258, 1788380107.0269406, 1788380107.0573506, 1788380107.0879636, 1788380107.1165164, 1788380107.1459143, 1788380107.176284, 1788380107.2068088, 1788380107.2361805, 1788380107.265659, 1788380107.2951949, 1788380107.325344, 1788380107.3549244, 1788380107.3843849, 1788380107.4143155, 1788380107.4438453, 1788380107.4734592, 1788380107.503167, 1788380107.5326593, 1788380107.5627089, 1788380107.59326, 1788380107.622675, 1788380107.6555824, 1788380107.6834404, 1788380107.7138314, 1788380107.745359, 1788380107.7769673, 1788380107.8059883, 1788380107.837042, 1788380107.8680503, 1788380107.899362, 1788380107.9303105, 1788380107.960806, 1788380107.9915192, 1788380108.0222983, 1788380108.0536172, 1788380108.0851114, 1788380108.1159701, 1788380108.146256, 1788380108.1769228, 1788380108.2079864, 1788380108.2391508, 1788380108.270306, 1788380108.301512, 1788380108.3333106, 1788380108.3640118, 1788380108.395529, 1788380108.4267921, 1788380108.4581964, 1788380108.4887455, 1788380108.5192504, 1788380108.5497646, 1788380108.581271, 1788380108.6119277, 1788380108.6424718, 1788380108.6730847, 1788380108.7042837, 1788380108.7355814, 1788380108.76692, 1788380108.7981665, 1788380108.8294127, 1788380108.8606865, 1788380108.89201, 1788380108.9229774, 1788380108.9568787]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
User-004,0,trace_0629,1788380110.3308742,streaming,18361,185,185,0,286,19.58494520187378,39.51410484313965,0.10831065022427103,0.0,0,True,,1788380070.8165448,1788380090.40149,1788380110.3306496,"[1788380090.40149, 1788380090.9446697, 1788380091.545171, 1788380092.1755114, 1788380092.8376648, 1788380093.5297554, 1788380094.2573364, 1788380095.0099647, 1788380095.7962706, 1788380096.4039009, 1788380096.9727142, 1788380097.5990102, 1788380098.256702, 1788380098.9475029, 1788380099.6669073, 1788380100.4169421, 1788380101.2019913, 1788380101.7483497, 1788380102.3485453, 1788380102.9846725, 1788380103.645864, 1788380104.3923917, 1788380105.2935638, 1788380105.4844275, 1788380105.484802, 1788380105.5068047, 1788380105.5374382, 1788380105.5736082, 1788380105.5968697, 1788380105.6266472, 1788380105.6558244, 1788380105.6862502, 1788380105.7159665, 1788380105.7468421, 1788380105.7762165, 1788380105.8056748, 1788380105.8349826, 1788380105.865157, 1788380105.8954997, 1788380105.925226, 1788380105.9546468, 1788380105.9840665, 1788380106.0143874, 1788380106.0445082, 1788380106.07466, 1788380106.103455, 1788380106.1334083, 1788380106.163335, 1788380106.1936028, 1788380106.2231362, 1788380106.2523227, 1788380106.2823093, 1788380106.312045, 1788380106.3416374, 1788380106.3712456, 1788380106.4016192, 1788380106.4304082, 1788380106.4614422, 1788380106.490498, 1788380106.5200214, 1788380106.549638, 1788380106.5796814, 1788380106.610028, 1788380106.6393855, 1788380106.668856, 1788380106.6982365, 1788380106.7284992, 1788380106.7581463, 1788380106.7877238, 1788380106.8170476, 1788380106.8471282, 1788380106.8775117, 1788380106.9070945, 1788380106.9364402, 1788380106.9658697, 1788380106.9960601, 1788380107.026409, 1788380107.0567296, 1788380107.087452, 1788380107.115915, 1788380107.145414, 1788380107.1757927, 1788380107.2059338, 1788380107.2353342, 1788380107.2651517, 1788380107.2943108, 1788380107.3248408, 1788380107.354277, 1788380107.3837614, 1788380107.4138098, 1788380107.4433124, 1788380107.4729743, 1788380107.5026522, 1788380107.5321863, 1788380107.5622325, 1788380107.5927663, 1788380107.6222, 1788380107.6551049, 1788380107.6829538, 1788380107.7133546, 1788380107.7448766, 1788380107.7764819, 1788380107.8056269, 1788380107.836565, 1788380107.8675675, 1788380107.8988771, 1788380107.9298327, 1788380107.9603329, 1788380107.9910414, 1788380108.021824, 1788380108.0531387, 1788380108.0846355, 1788380108.1154907, 1788380108.1457818, 1788380108.17644, 1788380108.2075076, 1788380108.2386606, 1788380108.2698314, 1788380108.3010333, 1788380108.3328285, 1788380108.3635159, 1788380108.394997, 1788380108.4262733, 1788380108.4577222, 1788380108.4882433, 1788380108.518755, 1788380108.5492826, 1788380108.5807958, 1788380108.6114483, 1788380108.6419961, 1788380108.6726086, 1788380108.703804, 1788380108.735096, 1788380108.766383, 1788380108.7976735, 1788380108.8289196, 1788380108.8601913, 1788380108.8915167, 1788380108.9225786, 1788380108.9563708, 1788380108.9845345, 1788380109.0144615, 1788380109.0443723, 1788380109.0747201, 1788380109.1054254, 1788380109.13606, 1788380109.1667137, 1788380109.1979308, 1788380109.2276864, 1788380109.2574804, 1788380109.2877095, 1788380109.3180385, 1788380109.348802, 1788380109.3794873, 1788380109.4100797, 1788380109.4405167, 1788380109.4704206, 1788380109.5005333, 1788380109.5310056, 1788380109.5617962, 1788380109.5922139, 1788380109.6221745, 1788380109.6523805, 1788380109.683052, 1788380109.7140179, 1788380109.7446563, 1788380109.7757583, 1788380109.806015, 1788380109.8367138, 1788380109.867473, 1788380109.8984377, 1788380109.9290614, 1788380109.959983, 1788380109.9898603, 1788380110.0199578, 1788380110.0500834, 1788380110.0804834, 1788380110.1113784, 1788380110.142025, 1788380110.172922, 1788380110.2036917, 1788380110.2344759, 1788380110.2650738, 1788380110.295838, 1788380110.3285038]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
User-003,0,trace_0714,1788380111.3277943,streaming,21916,225,225,0,342,14.94612169265747,40.562612533569336,0.11435933411121368,0.0,0,True,,1788380070.7650862,1788380085.7112079,1788380111.3276987,"[1788380085.7112079, 1788380086.2621646, 1788380086.873764, 1788380087.5163348, 1788380088.1873908, 1788380088.8914104, 1788380089.6269522, 1788380090.400622, 1788380090.9441361, 1788380091.5446596, 1788380092.1749568, 1788380092.837129, 1788380093.5291717, 1788380094.256819, 1788380095.0093842, 1788380095.7957323, 1788380096.4032192, 1788380096.9720986, 1788380097.5979755, 1788380098.2558372, 1788380098.9461882, 1788380099.6662078, 1788380100.4160547, 1788380101.2013316, 1788380101.747106, 1788380102.3478642, 1788380102.984013, 1788380103.644977, 1788380104.390408, 1788380105.291772, 1788380105.4831097, 1788380105.4906194, 1788380105.5057297, 1788380105.5358224, 1788380105.5660236, 1788380105.5957375, 1788380105.6251707, 1788380105.654497, 1788380105.6848795, 1788380105.714869, 1788380105.745512, 1788380105.774776, 1788380105.8042543, 1788380105.8336751, 1788380105.86378, 1788380105.89407, 1788380105.9238153, 1788380105.9531317, 1788380105.982667, 1788380106.012989, 1788380106.043105, 1788380106.0730414, 1788380106.1019976, 1788380106.131989, 1788380106.1618202, 1788380106.192163, 1788380106.2217834, 1788380106.251035, 1788380106.2807403, 1788380106.3106601, 1788380106.3403566, 1788380106.369868, 1788380106.4000964, 1788380106.4292037, 1788380106.460198, 1788380106.4891222, 1788380106.5186548, 1788380106.5482576, 1788380106.5783896, 1788380106.6087375, 1788380106.6381018, 1788380106.6676943, 1788380106.6970835, 1788380106.7272027, 1788380106.7566426, 1788380106.7863622, 1788380106.8156807, 1788380106.845955, 1788380106.876397, 1788380106.9059644, 1788380106.9353063, 1788380106.9648635, 1788380106.9948547, 1788380107.0251544, 1788380107.0553086, 1788380107.086143, 1788380107.1148114, 1788380107.1440299, 1788380107.1743846, 1788380107.204788, 1788380107.2341714, 1788380107.263763, 1788380107.2931697, 1788380107.3238413, 1788380107.3531296, 1788380107.3825488, 1788380107.4126315, 1788380107.4421263, 1788380107.4718802, 1788380107.5015717, 1788380107.531076, 1788380107.5611472, 1788380107.5916808, 1788380107.6211202, 1788380107.6540046, 1788380107.6818106, 1788380107.7122436, 1788380107.7435849, 1788380107.7751935, 1788380107.8048103, 1788380107.835454, 1788380107.8664567, 1788380107.8977787, 1788380107.928741, 1788380107.9592423, 1788380107.9898875, 1788380108.0207455, 1788380108.052003, 1788380108.0835545, 1788380108.114336, 1788380108.1446707, 1788380108.1753488, 1788380108.206373, 1788380108.2375631, 1788380108.2687438, 1788380108.299955, 1788380108.3317285, 1788380108.3623543, 1788380108.393853, 1788380108.4251404, 1788380108.4566345, 1788380108.4871547, 1788380108.5176382, 1788380108.5481625, 1788380108.5797036, 1788380108.6103206, 1788380108.6408913, 1788380108.671499, 1788380108.7026775, 1788380108.7339637, 1788380108.7652814, 1788380108.7965856, 1788380108.827847, 1788380108.8590598, 1788380108.8903928, 1788380108.92175, 1788380108.9550874, 1788380108.9834123, 1788380109.0133514, 1788380109.0433028, 1788380109.0736244, 1788380109.1043286, 1788380109.1349914, 1788380109.165626, 1788380109.196814, 1788380109.2265577, 1788380109.256393, 1788380109.2865832, 1788380109.316961, 1788380109.3477201, 1788380109.378372, 1788380109.4090219, 1788380109.439418, 1788380109.469329, 1788380109.4994361, 1788380109.5299377, 1788380109.5607078, 1788380109.5911505, 1788380109.621114, 1788380109.651303, 1788380109.6819098, 1788380109.7129521, 1788380109.7435627, 1788380109.7746463, 1788380109.8049588, 1788380109.8356104, 1788380109.8663936, 1788380109.8973217, 1788380109.9279606, 1788380109.9588907, 1788380109.9887664, 1788380110.0188818, 1788380110.0489767, 1788380110.0794222, 1788380110.1102724, 1788380110.1409585, 1788380110.1717858, 1788380110.2026277, 1788380110.2334166, 1788380110.2640154, 1788380110.2946951, 1788380110.3273408, 1788380110.3555994, 1788380110.3853805, 1788380110.4153554, 1788380110.445768, 1788380110.475839, 1788380110.505814, 1788380110.5357707, 1788380110.5659218, 1788380110.5964, 1788380110.6268327, 1788380110.6572268, 1788380110.6872256, 1788380110.71714, 1788380110.7473068, 1788380110.7782073, 1788380110.8085067, 1788380110.8379998, 1788380110.8680296, 1788380110.89845, 1788380110.928939, 1788380110.9596658, 1788380110.9895215, 1788380111.0194767, 1788380111.0493739, 1788380111.0797863, 1788380111.1104593, 1788380111.1409385, 1788380111.171656, 1788380111.2020664, 1788380111.232528, 1788380111.2624876, 1788380111.2922666, 1788380111.3249354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
User-006,5,trace_0396,1788380113.2135043,streaming,31170,266,266,385,49,33.787861347198486,41.51256036758423,0.029149807624097142,11.0,0,True,,1788380071.7008386,1788380105.4887,1788380113.213399,"[1788380105.4887, 1788380105.4890962, 1788380105.5092764, 1788380105.5395868, 1788380105.575753, 1788380105.5989015, 1788380105.6287286, 1788380105.6578429, 1788380105.688258, 1788380105.7179284, 1788380105.7488506, 1788380105.7782438, 1788380105.8077872, 1788380105.8372352, 1788380105.8671854, 1788380105.897493, 1788380105.9274964, 1788380105.9567137, 1788380105.9860888, 1788380106.0164242, 1788380106.0465028, 1788380106.0767806, 1788380106.105616, 1788380106.1354566, 1788380106.1653152, 1788380106.1956441, 1788380106.2254672, 1788380106.254498, 1788380106.284366, 1788380106.3143637, 1788380106.3437808, 1788380106.373517, 1788380106.4036345, 1788380106.432547, 1788380106.4635472, 1788380106.492501, 1788380106.522021, 1788380106.5516336, 1788380106.5818098, 1788380106.6123707, 1788380106.6414506, 1788380106.6712608, 1788380106.7006729, 1788380106.7306445, 1788380106.7601774, 1788380106.7898211, 1788380106.8190129, 1788380106.8492548, 1788380106.8796308, 1788380106.9091141, 1788380106.9439578, 1788380106.967994, 1788380106.9981775, 1788380107.0286274, 1788380107.0588627, 1788380107.0894635, 1788380107.1179874, 1788380107.147437, 1788380107.177731, 1788380107.2082882, 1788380107.2376716, 1788380107.2671745, 1788380107.29669, 1788380107.3268375, 1788380107.3564053, 1788380107.3861744, 1788380107.4159074, 1788380107.4452868, 1788380107.4749353, 1788380107.504653, 1788380107.5340743, 1788380107.5641658, 1788380107.5946767, 1788380107.624149, 1788380107.657402, 1788380107.684403, 1788380107.7148108, 1788380107.7463894, 1788380107.7779205, 1788380107.806793, 1788380107.8380487, 1788380107.8690553, 1788380107.90032, 1788380107.931314, 1788380107.9617577, 1788380107.9924812, 1788380108.0232768, 1788380108.054568, 1788380108.0860715, 1788380108.1169848, 1788380108.1472507, 1788380108.1779351, 1788380108.2089777, 1788380108.2401018, 1788380108.2713184, 1788380108.3024616, 1788380108.3342683, 1788380108.3649626, 1788380108.396539, 1788380108.4277818, 1788380108.459181, 1788380108.4897401, 1788380108.5202138, 1788380108.5507534, 1788380108.5822704, 1788380108.612907, 1788380108.646454, 1788380108.674064, 1788380108.7052586, 1788380108.7365856, 1788380108.7679348, 1788380108.7991548, 1788380108.830382, 1788380108.8616464, 1788380108.8929722, 1788380108.9237688, 1788380108.958144, 1788380108.9854953, 1788380109.015462, 1788380109.0453644, 1788380109.075751, 1788380109.1063745, 1788380109.137012, 1788380109.1677115, 1788380109.1989098, 1788380109.2286692, 1788380109.2584836, 1788380109.2886682, 1788380109.319049, 1788380109.3497586, 1788380109.380469, 1788380109.4110665, 1788380109.4414873, 1788380109.4714198, 1788380109.501537, 1788380109.5319667, 1788380109.565682, 1788380109.593181, 1788380109.6231413, 1788380109.6533546, 1788380109.6840303, 1788380109.715001, 1788380109.7456317, 1788380109.7767181, 1788380109.80702, 1788380109.8376708, 1788380109.8684287, 1788380109.8994048, 1788380109.9300175, 1788380109.9609375, 1788380109.9908245, 1788380110.0209384, 1788380110.0511072, 1788380110.081451, 1788380110.1123326, 1788380110.143007, 1788380110.1738791, 1788380110.2046456, 1788380110.235457, 1788380110.2660375, 1788380110.2968369, 1788380110.329758, 1788380110.357265, 1788380110.386921, 1788380110.41701, 1788380110.4474483, 1788380110.477507, 1788380110.5074906, 1788380110.537432, 1788380110.5695083, 1788380110.5980392, 1788380110.6283658, 1788380110.6588016, 1788380110.6887734, 1788380110.7186573, 1788380110.7491815, 1788380110.7800558, 1788380110.8101325, 1788380110.839602, 1788380110.8696263, 1788380110.9000494, 1788380110.930502, 1788380110.961303, 1788380110.9911358, 1788380111.0210493, 1788380111.0509534, 1788380111.0813744, 1788380111.1120865, 1788380111.1425116, 1788380111.173228, 1788380111.2036421, 1788380111.2342741, 1788380111.2640626, 1788380111.2938166, 1788380111.3269043, 1788380111.3494992, 1788380111.3758938, 1788380111.4025319, 1788380111.4289377, 1788380111.4559984, 1788380111.4824362, 1788380111.5088744, 1788380111.5355914, 1788380111.5621562, 1788380111.5886416, 1788380111.615163, 1788380111.6418066, 1788380111.6681168, 1788380111.6947157, 1788380111.7215025, 1788380111.7479465, 1788380111.7747858, 1788380111.8010576, 1788380111.8275254, 1788380111.8541188, 1788380111.8807313, 1788380111.907339, 1788380111.9338398, 1788380111.960521, 1788380111.9870257, 1788380112.013563, 1788380112.0401807, 1788380112.0665832, 1788380112.09309, 1788380112.1198225, 1788380112.146379, 1788380112.1730971, 1788380112.199471, 1788380112.2261543, 1788380112.252539, 1788380112.2794719, 1788380112.3058136, 1788380112.3324406, 1788380112.3590353, 1788380112.3858528, 1788380112.4121454, 1788380112.4386768, 1788380112.4654934, 1788380112.4917357, 1788380112.5183187, 1788380112.5448914, 1788380112.571587, 1788380112.5980732, 1788380112.6247108, 1788380112.6512506, 1788380112.6777859, 1788380112.7048438, 1788380112.7310014, 1788380112.7576435, 1788380112.7915673, 1788380112.8105316, 1788380112.8367767, 1788380112.86387, 1788380112.8906567, 1788380112.9168859, 1788380112.94349, 1788380112.970024, 1788380112.99668, 1788380113.0232432, 1788380113.049921, 1788380113.076368, 1788380113.1030586, 1788380113.129653, 1788380113.1560895, 1788380113.1826704, 1788380113.2117205]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
