timestamp,user_id,event_type,trace_id,details
1788722035.4821768,User-001,started,trace_0712,"63 requests, 18,829 initial tokens"
1788722035.532548,User-002,started,trace_0365,"34 requests, 31,447 initial tokens"
1788722035.5828922,User-003,started,trace_0714,"259 requests, 21,894 initial tokens"
1788722035.6332288,User-004,started,trace_0629,"107 requests, 18,339 initial tokens"
1788722035.6834826,User-005,started,trace_0568,"11 requests, 20,289 initial tokens"
1788722035.752892,User-006,started,trace_0396,"84 requests remaining (advanced 5%), 24,666 tokens at start"
1788722035.8031166,User-007,started,trace_0398,"36 requests, 13,048 initial tokens"
1788722035.8533006,User-008,started,trace_0707,"24 requests, 19,386 initial tokens"
1788722035.9035594,User-009,started,trace_0313,"48 requests, 12,308 initial tokens"
1788722035.977341,User-010,started,trace_0330,"81 requests remaining (advanced 32%), 32,148 tokens at start"
1788722036.0275471,User-011,started,trace_0694,"16 requests, 24,236 initial tokens"
1788722036.094393,User-012,started,trace_0292,"28 requests remaining (advanced 3%), 21,006 tokens at start"
1788722036.1558123,User-013,started,trace_0253,"159 requests remaining (advanced 1%), 20,671 tokens at start"
1788722036.2285116,User-014,started,trace_0381,"271 requests remaining (advanced 5%), 31,518 tokens at start"
1788722036.3004625,User-015,started,trace_0687,"127 requests remaining (advanced 5%), 30,759 tokens at start"
1788722036.3506298,User-016,started,trace_0704,"10 requests, 22,683 initial tokens"
1788722036.417852,User-017,started,trace_0726,"83 requests remaining (advanced 1%), 20,343 tokens at start"
1788722036.4680977,User-018,started,trace_0378,"472 requests, 28,187 initial tokens"
1788722036.5183682,User-019,started,trace_0587,"58 requests, 19,009 initial tokens"
1788722036.5686896,User-020,started,trace_0108,"23 requests, 16,543 initial tokens"
1788722036.638108,User-021,started,trace_0266,"22 requests remaining (advanced 4%), 22,166 tokens at start"
1788722036.7030044,User-022,started,trace_0418,"269 requests remaining (advanced 6%), 27,133 tokens at start"
1788722036.753276,User-023,started,trace_0562,"99 requests, 20,860 initial tokens"
1788722036.8271604,User-024,started,trace_0255,"12 requests remaining (advanced 8%), 29,270 tokens at start"
1788722036.9019217,User-025,started,trace_0588,"114 requests remaining (advanced 3%), 29,697 tokens at start"
1788722036.9521525,User-026,started,trace_0569,"44 requests, 18,557 initial tokens"
1788722037.0256505,User-027,started,trace_0632,"99 requests remaining (advanced 2%), 24,189 tokens at start"
1788722037.0944438,User-028,started,trace_0006,"45 requests remaining (advanced 2%), 20,286 tokens at start"
1788722037.1448438,User-029,started,trace_0579,"52 requests, 18,407 initial tokens"
1788722037.2120624,User-030,started,trace_0082,"128 requests remaining (advanced 2%), 17,596 tokens at start"
1788722037.282997,User-031,started,trace_0624,"20 requests remaining (advanced 13%), 28,819 tokens at start"
1788722037.355909,User-032,started,trace_0279,"76 requests remaining (advanced 3%), 32,647 tokens at start"
1788722037.4117124,User-033,started,trace_0538,"4 requests remaining (advanced 20%), 10,198 tokens at start"
1788722037.4782565,User-034,started,trace_0164,"64 requests remaining (advanced 4%), 19,915 tokens at start"
1788722037.5375772,User-035,started,trace_0062,"66 requests remaining (advanced 3%), 16,670 tokens at start"
1788722037.6026878,User-036,started,trace_0615,"4 requests remaining (advanced 67%), 27,955 tokens at start"
1788722037.6692486,User-037,started,trace_0489,"13 requests remaining (advanced 32%), 29,426 tokens at start"
1788722037.730925,User-038,started,trace_0661,"211 requests remaining (advanced 0%), 21,017 tokens at start"
1788722037.7958758,User-039,started,trace_0220,"35 requests remaining (advanced 3%), 27,844 tokens at start"
1788722037.8461008,User-040,started,trace_0278,"50 requests, 19,498 initial tokens"
1788722037.8964107,User-041,started,trace_0570,"73 requests, 18,574 initial tokens"
1788722037.9629586,User-042,started,trace_0582,"59 requests remaining (advanced 2%), 20,463 tokens at start"
1788722038.013146,User-043,started,trace_0052,"14 requests, 15,161 initial tokens"
1788722038.0633469,User-044,started,trace_0272,"19 requests, 24,522 initial tokens"
1788722038.1366363,User-045,started,trace_0729,"42 requests remaining (advanced 11%), 32,038 tokens at start"
1788722038.2036622,User-046,started,trace_0334,"89 requests remaining (advanced 1%), 31,230 tokens at start"
1788722038.2726793,User-047,started,trace_0228,"10 requests remaining (advanced 55%), 24,610 tokens at start"
1788722038.3302846,User-048,started,trace_0546,"2 requests remaining (advanced 50%), 13,638 tokens at start"
1788722038.3992267,User-049,started,trace_0273,"53 requests remaining (advanced 10%), 23,197 tokens at start"
1788722038.4625487,User-050,started,trace_0243,"97 requests remaining (advanced 1%), 24,140 tokens at start"
1788722038.5235813,User-051,started,trace_0167,"14 requests remaining (advanced 22%), 19,899 tokens at start"
1788722038.5877647,User-052,started,trace_0594,"114 requests remaining (advanced 4%), 25,832 tokens at start"
1788722038.6379852,User-053,started,trace_0176,"95 requests, 29,914 initial tokens"
1788722038.6882455,User-054,started,trace_0666,"33 requests, 17,413 initial tokens"
