timestamp_sec,relative_time_sec,kv_cache_usage_pct,cpu_kv_cache_usage_pct,num_requests_running,num_requests_waiting,prefix_cache_hits,prefix_cache_queries,cpu_prefix_cache_hits,cpu_prefix_cache_queries,prompt_tokens_total,generation_tokens_total,num_preemptions_total,request_success_total,kv_offload_bytes_gpu_to_cpu,kv_offload_bytes_cpu_to_gpu,kv_offload_time_gpu_to_cpu,kv_offload_time_cpu_to_gpu,prompt_tokens_local_compute,prompt_tokens_local_cache_hit,prompt_tokens_external_kv_transfer,prefill_kv_computed_tokens_sum,prefill_kv_computed_tokens_count,interval_cache_hit_rate_pct,interval_throughput_tok_per_sec
1788465260.039,0.000,0.00,0.00,0,0,422592,612415,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465261.057,1.019,1.61,0.00,1,0,422592,625485,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465262.070,2.031,1.85,0.00,1,7,422592,625485,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465263.082,3.043,1.96,0.00,1,7,422592,625485,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465264.094,4.055,2.09,0.00,2,6,422592,644336,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465265.106,5.067,2.09,0.00,2,6,422592,644336,0,0,612415,7487,0,28,0,0,0.000000,0.000000,189823,422592,0,189823,28,0.00,0.00
1788465266.118,6.080,2.61,0.00,2,6,422592,644336,0,0,625485,7488,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,0.99
1788465267.130,7.091,2.61,0.00,2,6,422592,644336,0,0,625485,7488,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,0.00
1788465268.142,8.103,2.83,0.00,2,6,422592,644336,0,0,625485,7490,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,1.98
1788465269.153,9.115,2.95,0.00,2,6,422592,644336,0,0,625485,7494,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,3.95
1788465270.166,10.127,3.19,0.00,2,6,422592,644336,0,0,625485,7497,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,2.96
1788465271.179,11.140,3.31,0.00,3,5,422592,666252,0,0,625485,7499,0,28,0,0,0.000000,0.000000,202893,422592,0,189823,28,0.00,1.97
1788465272.191,12.152,3.95,0.00,3,5,422592,666252,0,0,644336,7505,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,5.93
1788465273.204,13.165,4.06,0.00,3,5,422592,666252,0,0,644336,7508,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,2.96
1788465274.215,14.177,4.29,0.00,3,5,422592,666252,0,0,644336,7514,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,5.93
1788465275.227,15.189,4.41,0.00,3,5,422592,666252,0,0,644336,7517,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,2.96
1788465276.239,16.200,4.53,0.00,3,5,422592,666252,0,0,644336,7519,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,1.98
1788465277.251,17.212,4.77,0.00,4,4,422592,684613,0,0,644336,7525,0,28,0,0,0.000000,0.000000,221744,422592,0,189823,28,0.00,5.93
1788465278.264,18.226,5.24,0.00,4,4,422592,684613,0,0,666252,7528,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,2.96
1788465279.276,19.238,5.51,0.00,4,4,422592,684613,0,0,666252,7538,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,9.88
1788465280.289,20.250,5.62,0.00,4,4,422592,684613,0,0,666252,7545,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,6.92
1788465281.301,21.263,5.87,0.00,4,4,422592,684613,0,0,666252,7558,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,12.84
1788465282.314,22.275,5.98,0.00,4,4,422592,684613,0,0,666252,7563,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,4.94
1788465283.327,23.288,6.09,0.00,5,3,422592,704924,0,0,666252,7569,0,28,0,0,0.000000,0.000000,243660,422592,0,189823,28,0.00,5.92
1788465284.340,24.301,6.73,0.00,5,3,422592,704924,0,0,684613,7583,0,28,0,0,0.000000,0.000000,262021,422592,0,189823,28,0.00,13.82
1788465285.352,25.313,6.96,0.00,5,3,422592,704924,0,0,684613,7593,0,28,0,0,0.000000,0.000000,262021,422592,0,189823,28,0.00,9.88
1788465286.364,26.325,7.08,0.00,5,3,422592,704924,0,0,684613,7598,0,28,0,0,0.000000,0.000000,262021,422592,0,189823,28,0.00,4.94
1788465287.376,27.338,7.19,0.00,5,3,422592,704924,0,0,684613,7604,0,28,0,0,0.000000,0.000000,262021,422592,0,189823,28,0.00,5.93
1788465288.389,28.350,7.45,0.00,6,2,422592,724332,0,0,684613,7618,0,28,0,0,0.000000,0.000000,262021,422592,0,189823,28,0.00,13.82
1788465289.402,29.363,7.96,0.00,6,2,422592,724332,0,0,704924,7623,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,4.94
1788465290.414,30.376,8.18,0.00,6,2,422592,724332,0,0,704924,7638,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,14.82
1788465291.427,31.388,8.29,0.00,6,2,422592,724332,0,0,704924,7644,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,5.93
1788465292.440,32.402,8.53,0.00,6,2,422592,724332,0,0,704924,7663,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,18.75
1788465293.452,33.413,8.64,0.00,6,2,422592,724332,0,0,704924,7671,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,7.91
1788465294.464,34.425,8.77,0.00,7,1,422592,736662,0,0,704924,7681,0,28,0,0,0.000000,0.000000,282332,422592,0,189823,28,0.00,9.88
1788465295.476,35.438,9.41,0.00,7,1,422592,736662,0,0,724332,7701,0,28,0,0,0.000000,0.000000,301740,422592,0,189823,28,0.00,19.76
1788465296.489,36.451,9.52,0.00,7,1,422592,736662,0,0,724332,7710,0,28,0,0,0.000000,0.000000,301740,422592,0,189823,28,0.00,8.88
1788465297.501,37.463,11.46,0.00,8,0,450560,767831,0,0,724332,7730,0,28,0,0,0.000000,0.000000,301740,422592,0,189823,28,89.73,19.76
1788465298.513,38.475,10.96,0.00,8,0,450560,767831,0,0,736662,7741,0,28,0,0,0.000000,0.000000,314070,422592,0,189823,28,0.00,10.87
1788465299.527,39.488,10.55,0.00,8,0,450560,767831,0,0,767831,7895,0,28,0,0,0.000000,0.000000,317271,450560,0,189823,28,0.00,151.99
1788465300.542,40.504,10.57,0.00,8,0,450560,767831,0,0,767831,8055,0,28,0,0,0.000000,0.000000,317271,450560,0,189823,28,0.00,157.53
1788465301.555,41.517,9.29,0.00,7,0,450560,767831,0,0,767831,8228,0,29,0,0,0.000000,0.000000,317271,450560,0,208674,29,0.00,170.78
