start_time_ms,relative_time_sec,ttft_ms,tpot_ms,latency_ms,input_num_turns,input_num_tokens,output_num_tokens,output_num_chunks,output_num_first_chunk_tokens,approx_cached_percent,conversation_id,client_id,interactivity_tok_per_sec
1788465519393.672,259.672,768.890,41.007,8314.197,3,21698,185,95,1,92.31,trace_0381,User-014,24.39
1788465520403.297,260.682,321.674,37.017,14239.969,10,22073,377,198,1,99.12,trace_0726,User-017,27.01
1788465522217.577,262.496,1391.021,33.978,10225.259,3,23360,261,129,1,85.16,trace_0108,User-020,29.43
1788465526646.646,266.925,1058.733,32.170,6463.358,4,19848,169,86,1,87.70,trace_0687,User-015,31.08
1788465530801.884,271.081,338.134,28.844,3626.302,4,21957,115,55,1,99.12,trace_0381,User-014,34.67
1788465537520.972,277.800,2475.287,179.299,25784.144,4,29469,131,78,1,79.30,trace_0108,User-020,5.58
1788465538901.290,279.180,6601.547,165.029,24094.571,1,18986,107,66,1,0.00,trace_0266,User-021,6.06
1788465540793.211,281.072,8001.451,82.993,40866.582,1,12965,397,202,1,0.00,trace_0418,User-022,12.05
1788465542670.451,282.949,12610.870,67.608,24374.718,1,20882,175,104,1,0.00,trace_0562,User-023,14.79
1788465550261.273,290.540,9234.507,62.258,53935.880,5,29442,719,380,1,59.61,trace_0687,User-015,16.06
1788465552043.698,292.322,7448.624,33.979,14856.069,12,30801,219,97,1,97.70,trace_0398,User-007,29.43
1788465552528.258,292.807,6968.678,32.198,10703.595,5,22257,117,50,1,98.55,trace_0381,User-014,31.06
1788465566286.819,306.565,478.563,58.034,40057.735,6,22784,683,323,1,97.74,trace_0381,User-014,17.23
1788465571146.517,311.425,1352.839,66.838,34437.715,2,22197,496,241,1,85.55,trace_0266,User-021,14.96
1788465573264.261,313.543,6472.930,68.635,31730.496,1,20409,369,209,1,0.00,trace_0255,User-024,14.57
1788465574968.248,315.247,10348.290,66.816,23978.741,1,20768,205,117,1,0.00,trace_0588,User-025,14.97
1788465584524.819,324.803,6067.629,46.749,14949.994,1,18578,191,116,1,0.00,trace_0569,User-026,21.39
1788465594789.249,335.068,408.360,27.970,4911.509,2,13367,162,60,1,97.12,trace_0418,User-022,35.75
1788465608018.011,348.297,2366.594,69.871,20882.472,2,26890,266,127,1,77.33,trace_0588,User-025,14.31
1788465610326.188,350.605,581.210,63.570,19715.769,6,30226,302,138,1,97.47,trace_0687,User-015,15.73
1788465611033.945,351.313,385.413,82.220,18638.168,13,31102,223,127,1,98.96,trace_0398,User-007,12.16
1788465611723.056,352.002,427.103,75.746,16788.285,3,22698,217,104,1,98.02,trace_0266,User-021,13.20
1788465612146.189,352.425,3507.767,55.071,23113.055,2,29300,357,179,1,69.58,trace_0255,User-024,18.16
1788465615649.808,355.928,6290.187,44.013,19537.953,1,20692,302,166,1,0.00,trace_0632,User-027,22.72
1788465616826.265,357.105,5110.519,47.201,23047.030,3,13596,381,182,1,98.58,trace_0418,User-022,21.19
1788465633044.507,373.323,1222.033,142.870,18509.341,3,29371,122,56,1,91.48,trace_0588,User-025,7.00
1788465635711.985,375.991,4990.511,99.491,20212.656,1,17003,154,83,1,0.00,trace_0006,User-028,10.05
1788465636137.142,376.416,4695.821,60.778,30283.431,7,30596,422,225,1,98.96,trace_0687,User-015,16.45
1788465640830.020,381.109,5839.247,69.720,18319.211,1,18429,180,112,1,0.00,trace_0579,User-029,14.34
1788465643239.888,383.519,3431.736,57.419,37768.145,2,21215,599,305,1,97.28,trace_0632,User-027,17.42
1788465643932.130,384.211,2738.656,59.385,11230.642,4,14199,144,60,1,95.91,trace_0418,User-022,16.84
1788465645444.244,385.723,5738.086,41.760,11918.534,1,16276,149,81,1,0.00,trace_0082,User-030,23.95
1788465656703.328,396.982,382.931,37.347,5910.242,4,29593,149,78,1,99.35,trace_0588,User-025,26.78
1788465663464.321,403.743,375.490,60.504,14775.354,2,16728,239,93,1,97.31,trace_0082,User-030,16.53
1788465666414.645,406.693,729.710,54.710,87991.474,7,24053,1596,788,1,94.91,trace_0381,User-014,18.28
1788465666696.186,406.975,675.375,94.789,11860.473,5,29805,119,54,1,99.35,trace_0588,User-025,10.55
1788465667081.117,407.360,1437.753,50.273,28786.313,2,20318,545,268,1,83.86,trace_0006,User-028,19.89
1788465669405.656,409.684,7174.174,50.005,16325.027,1,22732,184,116,1,0.00,trace_0624,User-031,20.00
